,2,4,8,16,32,64,128,256,512
1.02,0.0360505,0.0265187,0.0264786,0.0264786,0.0264786,0.0264786,0.0264786,0.0264786,0.0264786
1.021,0.0362561,0.0266811,0.0266404,0.0266404,0.0266404,0.0266404,0.0266404,0.0266404,0.0266404
1.022,0.0364624,0.0268441,0.0268029,0.0268029,0.0268029,0.0268028,0.0268029,0.0268029,0.0268029
1.023,0.0366694,0.0270077,0.0269659,0.0269659,0.0269659,0.0269659,0.026966,0.026966,0.0269659
1.024,0.0368771,0.0271721,0.0271297,0.0271297,0.0271297,0.0271297,0.0271297,0.0271297,0.0271297
1.025,0.0370855,0.0273372,0.0272941,0.0272941,0.0272941,0.0272941,0.0272941,0.0272941,0.0272941
1.026,0.0372945,0.0275029,0.0274592,0.0274592,0.0274592,0.0274592,0.0274592,0.0274592,0.0274592
1.027,0.0375042,0.0276693,0.0276249,0.027625,0.0276249,0.0276249,0.0276249,0.0276249,0.0276249
1.028,0.0377147,0.0278364,0.0277914,0.0277914,0.0277914,0.0277914,0.0277914,0.0277914,0.0277914
1.029,0.0379258,0.0280041,0.0279584,0.0279585,0.0279585,0.0279585,0.0279585,0.0279585,0.0279585
1.03,0.0381377,0.0281725,0.0281262,0.0281262,0.0281262,0.0281262,0.0281262,0.0281262,0.0281262
1.031,0.0383501,0.0283415,0.0282946,0.0282946,0.0282946,0.0282946,0.0282946,0.0282946,0.0282946
1.032,0.0385634,0.0285113,0.0284637,0.0284637,0.0284637,0.0284637,0.0284637,0.0284638,0.0284638
1.033,0.0387772,0.0286817,0.0286335,0.0286335,0.0286335,0.0286335,0.0286335,0.0286335,0.0286335
1.034,0.0389918,0.0288528,0.0288039,0.0288039,0.0288039,0.0288039,0.0288039,0.0288039,0.0288039
1.035,0.039207,0.0290247,0.028975,0.028975,0.028975,0.028975,0.028975,0.028975,0.028975
1.036,0.0394229,0.0291971,0.0291468,0.0291468,0.0291468,0.0291468,0.0291468,0.0291468,0.0291468
1.037,0.0396395,0.0293703,0.0293192,0.0293192,0.0293192,0.0293192,0.0293192,0.0293192,0.0293191
1.038,0.0398569,0.0295441,0.0294923,0.0294924,0.0294924,0.0294924,0.0294924,0.0294924,0.0294923
1.039,0.0400748,0.0297187,0.0296661,0.0296661,0.0296661,0.0296661,0.0296661,0.0296661,0.0296661
1.04,0.0402935,0.0298939,0.0298406,0.0298406,0.0298407,0.0298406,0.0298407,0.0298406,0.0298407
1.041,0.0405128,0.0300698,0.0300158,0.0300158,0.0300158,0.0300158,0.0300158,0.0300157,0.0300157
1.042,0.0407329,0.0302464,0.0301916,0.0301916,0.0301916,0.0301916,0.0301916,0.0301916,0.0301917
1.043,0.0409536,0.0304236,0.0303681,0.0303681,0.0303682,0.0303681,0.0303681,0.0303682,0.0303681
1.044,0.041175,0.0306016,0.0305453,0.0305453,0.0305453,0.0305454,0.0305454,0.0305454,0.0305454
1.045,0.041397,0.0307803,0.0307232,0.0307233,0.0307232,0.0307232,0.0307232,0.0307233,0.0307232
1.046,0.0416198,0.0309597,0.0309018,0.0309018,0.0309018,0.0309018,0.0309018,0.0309018,0.0309018
1.047,0.0418432,0.0311397,0.0310811,0.0310811,0.0310811,0.031081,0.0310811,0.0310811,0.031081
1.048,0.0420674,0.0313205,0.031261,0.031261,0.031261,0.031261,0.031261,0.031261,0.031261
1.049,0.0422922,0.0315019,0.0314416,0.0314416,0.0314416,0.0314417,0.0314416,0.0314416,0.0314417
1.05,0.0425176,0.0316841,0.031623,0.031623,0.031623,0.0316229,0.031623,0.0316229,0.0316229
1.051,0.0427438,0.0318669,0.0318049,0.031805,0.0318049,0.031805,0.031805,0.0318049,0.031805
1.052,0.0429706,0.0320505,0.0319876,0.0319877,0.0319877,0.0319877,0.0319876,0.0319876,0.0319876
1.053,0.0431982,0.0322347,0.032171,0.0321711,0.032171,0.032171,0.032171,0.032171,0.032171
1.054,0.0434264,0.0324196,0.0323551,0.0323551,0.0323551,0.0323551,0.0323551,0.0323552,0.0323552
1.055,0.0436552,0.0326053,0.0325399,0.0325399,0.0325399,0.0325399,0.0325399,0.0325399,0.0325399
1.056,0.0438848,0.0327916,0.0327254,0.0327254,0.0327254,0.0327254,0.0327254,0.0327253,0.0327253
1.057,0.044115,0.0329787,0.0329115,0.0329115,0.0329115,0.0329115,0.0329115,0.0329115,0.0329115
1.058,0.0443459,0.0331665,0.0330984,0.0330984,0.0330984,0.0330984,0.0330984,0.0330984,0.0330984
1.059,0.0445775,0.0333549,0.0332859,0.0332859,0.0332859,0.0332859,0.0332859,0.0332859,0.0332859
1.06,0.0448097,0.0335441,0.0334742,0.0334742,0.0334742,0.0334742,0.0334742,0.0334741,0.0334742
1.061,0.0450427,0.033734,0.0336631,0.0336631,0.0336631,0.0336631,0.0336632,0.0336631,0.0336631
1.062,0.0452763,0.0339246,0.0338528,0.0338528,0.0338528,0.0338528,0.0338528,0.0338528,0.0338528
1.063,0.0455106,0.034116,0.0340432,0.0340431,0.0340431,0.0340431,0.0340431,0.0340431,0.0340431
1.064,0.0457456,0.034308,0.0342342,0.0342342,0.0342342,0.0342342,0.0342342,0.0342342,0.0342342
1.065,0.0459812,0.0345008,0.034426,0.034426,0.034426,0.034426,0.034426,0.034426,0.034426
1.066,0.0462175,0.0346942,0.0346184,0.0346185,0.0346185,0.0346185,0.0346185,0.0346184,0.0346184
1.067,0.0464544,0.0348884,0.0348116,0.0348116,0.0348116,0.0348116,0.0348116,0.0348116,0.0348116
1.068,0.0466921,0.0350833,0.0350055,0.0350055,0.0350055,0.0350055,0.0350055,0.0350055,0.0350055
1.069,0.0469304,0.0352789,0.0352001,0.0352001,0.0352,0.0352001,0.0352001,0.0352001,0.0352
1.07,0.0471694,0.0354752,0.0353954,0.0353954,0.0353954,0.0353954,0.0353954,0.0353954,0.0353954
1.071,0.0474091,0.0356723,0.0355914,0.0355914,0.0355914,0.0355914,0.0355914,0.0355914,0.0355914
1.072,0.0476494,0.0358701,0.0357881,0.0357881,0.0357881,0.0357881,0.0357881,0.0357881,0.0357881
1.073,0.0478903,0.0360686,0.0359855,0.0359855,0.0359855,0.0359855,0.0359855,0.0359855,0.0359855
1.074,0.0481321,0.0362678,0.0361837,0.0361837,0.0361837,0.0361837,0.0361836,0.0361837,0.0361837
1.075,0.0483744,0.0364678,0.0363825,0.0363825,0.0363825,0.0363825,0.0363825,0.0363826,0.0363825
1.076,0.0486174,0.0366685,0.0365821,0.0365821,0.0365821,0.0365821,0.0365821,0.0365821,0.0365822
1.077,0.048861,0.0368699,0.0367824,0.0367824,0.0367823,0.0367823,0.0367824,0.0367824,0.0367824
1.078,0.0491054,0.037072,0.0369833,0.0369834,0.0369834,0.0369834,0.0369834,0.0369833,0.0369834
1.079,0.0493504,0.0372749,0.0371851,0.0371851,0.0371851,0.0371851,0.0371851,0.0371851,0.0371851
1.08,0.049596,0.0374785,0.0373875,0.0373875,0.0373875,0.0373875,0.0373875,0.0373876,0.0373874
1.081,0.0498423,0.0376828,0.0375906,0.0375906,0.0375907,0.0375906,0.0375907,0.0375907,0.0375907
1.082,0.0500893,0.0378879,0.0377945,0.0377945,0.0377945,0.0377945,0.0377945,0.0377945,0.0377946
1.083,0.0503369,0.0380937,0.0379991,0.0379991,0.0379991,0.0379991,0.0379992,0.0379991,0.0379991
1.084,0.0505853,0.0383002,0.0382044,0.0382044,0.0382045,0.0382044,0.0382044,0.0382045,0.0382045
1.085,0.0508342,0.0385075,0.0384105,0.0384105,0.0384105,0.0384105,0.0384105,0.0384105,0.0384105
1.086,0.0510839,0.0387155,0.0386172,0.0386172,0.0386172,0.0386173,0.0386172,0.0386172,0.0386172
1.087,0.0513342,0.0389242,0.0388247,0.0388247,0.0388247,0.0388247,0.0388247,0.0388247,0.0388247
1.088,0.0515851,0.0391337,0.0390329,0.0390329,0.039033,0.039033,0.039033,0.039033,0.0390329
1.089,0.0518367,0.0393439,0.0392419,0.0392419,0.0392419,0.0392419,0.0392419,0.0392419,0.0392419
1.09,0.052089,0.0395549,0.0394516,0.0394515,0.0394516,0.0394515,0.0394515,0.0394515,0.0394515
1.091,0.0523419,0.0397666,0.039662,0.0396619,0.0396619,0.039662,0.0396619,0.0396619,0.039662
1.092,0.0525954,0.0399791,0.0398731,0.0398731,0.0398731,0.039873,0.0398731,0.0398731,0.039873
1.093,0.0528497,0.0401923,0.0400849,0.0400849,0.0400849,0.0400849,0.0400849,0.0400849,0.0400849
1.094,0.0531046,0.0404062,0.0402975,0.0402975,0.0402976,0.0402975,0.0402975,0.0402975,0.0402975
1.095,0.0533601,0.0406209,0.0405108,0.0405108,0.0405109,0.0405108,0.0405108,0.0405109,0.0405109
1.096,0.0536163,0.0408364,0.0407249,0.0407249,0.0407249,0.0407249,0.0407249,0.0407249,0.0407249
1.097,0.0538731,0.0410526,0.0409397,0.0409397,0.0409397,0.0409397,0.0409397,0.0409397,0.0409397
1.098,0.0541306,0.0412695,0.0411552,0.0411552,0.0411552,0.0411552,0.0411553,0.0411553,0.0411552
1.099,0.0543888,0.0414872,0.0413715,0.0413715,0.0413715,0.0413715,0.0413715,0.0413715,0.0413714
1.1,0.0546476,0.0417056,0.0415885,0.0415885,0.0415885,0.0415885,0.0415885,0.0415885,0.0415885
1.101,0.054907,0.0419248,0.0418062,0.0418062,0.0418062,0.0418062,0.0418062,0.0418062,0.0418063
1.102,0.0551671,0.0421448,0.0420247,0.0420247,0.0420247,0.0420247,0.0420247,0.0420247,0.0420247
1.103,0.0554278,0.0423655,0.0422439,0.0422439,0.0422439,0.0422439,0.0422439,0.0422439,0.0422439
1.104,0.0556892,0.042587,0.0424639,0.0424639,0.0424639,0.0424639,0.0424639,0.0424638,0.0424639
1.105,0.0559512,0.0428092,0.0426846,0.0426846,0.0426845,0.0426846,0.0426846,0.0426845,0.0426846
1.106,0.0562139,0.0430321,0.042906,0.042906,0.042906,0.042906,0.042906,0.042906,0.042906
1.107,0.0564772,0.0432559,0.0431282,0.0431282,0.0431282,0.0431282,0.0431282,0.0431282,0.0431282
1.108,0.0567412,0.0434804,0.0433511,0.0433511,0.0433511,0.0433511,0.0433511,0.0433511,0.0433512
1.109,0.0570058,0.0437056,0.0435748,0.0435748,0.0435748,0.0435748,0.0435748,0.0435748,0.0435747
1.11,0.057271,0.0439317,0.0437992,0.0437993,0.0437993,0.0437992,0.0437993,0.0437993,0.0437992
1.111,0.0575369,0.0441585,0.0440244,0.0440244,0.0440244,0.0440244,0.0440244,0.0440244,0.0440244
1.112,0.0578034,0.044386,0.0442503,0.0442503,0.0442503,0.0442503,0.0442503,0.0442504,0.0442503
1.113,0.0580706,0.0446144,0.044477,0.044477,0.044477,0.044477,0.044477,0.044477,0.044477
1.114,0.0583384,0.0448435,0.0447044,0.0447044,0.0447044,0.0447044,0.0447044,0.0447044,0.0447044
1.115,0.0586068,0.0450733,0.0449326,0.0449326,0.0449326,0.0449326,0.0449326,0.0449326,0.0449326
1.116,0.0588759,0.0453039,0.0451615,0.0451615,0.0451615,0.0451615,0.0451615,0.0451615,0.0451615
1.117,0.0591456,0.0455353,0.0453912,0.0453912,0.0453912,0.0453912,0.0453912,0.0453912,0.0453912
1.118,0.0594159,0.0457675,0.0456216,0.0456216,0.0456216,0.0456216,0.0456216,0.0456216,0.0456216
1.119,0.0596869,0.0460004,0.0458528,0.0458528,0.0458528,0.0458528,0.0458528,0.0458528,0.0458528
1.12,0.0599585,0.0462341,0.0460847,0.0460847,0.0460847,0.0460847,0.0460847,0.0460847,0.0460847
1.121,0.0602307,0.0464686,0.0463174,0.0463174,0.0463174,0.0463174,0.0463174,0.0463174,0.0463174
1.122,0.0605035,0.0467039,0.0465509,0.0465508,0.0465509,0.0465509,0.0465509,0.0465509,0.0465509
1.123,0.060777,0.04694,0.0467851,0.0467851,0.0467851,0.0467851,0.0467851,0.0467851,0.046785
1.124,0.0610511,0.0471768,0.0470201,0.0470201,0.04702,0.0470201,0.0470201,0.0470201,0.0470201
1.125,0.0613258,0.0474144,0.0472558,0.0472558,0.0472558,0.0472558,0.0472558,0.0472558,0.0472558
1.126,0.0616012,0.0476527,0.0474923,0.0474923,0.0474923,0.0474923,0.0474923,0.0474923,0.0474923
1.127,0.0618772,0.0478919,0.0477296,0.0477295,0.0477295,0.0477295,0.0477296,0.0477296,0.0477295
1.128,0.0621539,0.0481318,0.0479676,0.0479675,0.0479676,0.0479676,0.0479676,0.0479676,0.0479676
1.129,0.062431,0.0483725,0.0482063,0.0482064,0.0482063,0.0482063,0.0482063,0.0482063,0.0482063
1.13,0.0627089,0.048614,0.0484459,0.0484459,0.0484459,0.0484459,0.0484459,0.0484459,0.048446
1.131,0.0629873,0.0488564,0.0486862,0.0486862,0.0486862,0.0486862,0.0486862,0.0486862,0.0486862
1.132,0.0632665,0.0490994,0.0489273,0.0489272,0.0489273,0.0489273,0.0489273,0.0489272,0.0489273
1.133,0.0635462,0.0493433,0.0491691,0.0491691,0.0491691,0.0491691,0.0491691,0.0491691,0.049169
1.134,0.0638265,0.049588,0.0494117,0.0494117,0.0494118,0.0494118,0.0494117,0.0494117,0.0494117
1.135,0.0641074,0.0498334,0.0496551,0.0496551,0.0496551,0.0496551,0.0496551,0.0496551,0.0496551
1.136,0.064389,0.0500796,0.0498993,0.0498993,0.0498993,0.0498993,0.0498992,0.0498992,0.0498993
1.137,0.0646712,0.0503266,0.0501442,0.0501442,0.0501442,0.0501442,0.0501442,0.0501442,0.0501442
1.138,0.0649539,0.0505744,0.0503899,0.0503899,0.0503899,0.0503899,0.0503899,0.0503898,0.05039
1.139,0.0652373,0.0508231,0.0506364,0.0506364,0.0506363,0.0506363,0.0506364,0.0506364,0.0506364
1.14,0.0655214,0.0510725,0.0508836,0.0508836,0.0508836,0.0508836,0.0508836,0.0508836,0.0508836
1.141,0.0658059,0.0513227,0.0511316,0.0511316,0.0511316,0.0511316,0.0511316,0.0511316,0.0511316
1.142,0.0660912,0.0515736,0.0513804,0.0513804,0.0513804,0.0513804,0.0513804,0.0513804,0.0513804
1.143,0.066377,0.0518254,0.05163,0.05163,0.05163,0.05163,0.05163,0.05163,0.0516299
1.144,0.0666634,0.052078,0.0518803,0.0518803,0.0518803,0.0518803,0.0518803,0.0518803,0.0518803
1.145,0.0669505,0.0523314,0.0521315,0.0521314,0.0521315,0.0521314,0.0521314,0.0521314,0.0521314
1.146,0.0672381,0.0525856,0.0523834,0.0523834,0.0523834,0.0523834,0.0523834,0.0523834,0.0523833
1.147,0.0675263,0.0528406,0.052636,0.052636,0.052636,0.052636,0.052636,0.052636,0.052636
1.148,0.0678152,0.0530964,0.0528895,0.0528895,0.0528895,0.0528895,0.0528895,0.0528895,0.0528895
1.149,0.0681047,0.053353,0.0531438,0.0531437,0.0531437,0.0531438,0.0531438,0.0531437,0.0531438
1.15,0.0683947,0.0536104,0.0533988,0.0533988,0.0533988,0.0533988,0.0533988,0.0533987,0.0533988
1.151,0.0686853,0.0538686,0.0536546,0.0536546,0.0536546,0.0536546,0.0536545,0.0536546,0.0536547
1.152,0.0689766,0.0541276,0.0539112,0.0539111,0.0539112,0.0539112,0.0539112,0.0539112,0.0539111
1.153,0.0692684,0.0543874,0.0541686,0.0541685,0.0541685,0.0541685,0.0541686,0.0541685,0.0541685
1.154,0.0695609,0.054648,0.0544267,0.0544267,0.0544267,0.0544267,0.0544267,0.0544267,0.0544267
1.155,0.0698538,0.0549094,0.0546857,0.0546857,0.0546857,0.0546857,0.0546857,0.0546856,0.0546856
1.156,0.0701475,0.0551717,0.0549454,0.0549454,0.0549454,0.0549454,0.0549455,0.0549455,0.0549455
1.157,0.0704417,0.0554348,0.055206,0.0552059,0.055206,0.0552059,0.055206,0.0552059,0.0552059
1.158,0.0707364,0.0556986,0.0554673,0.0554673,0.0554673,0.0554672,0.0554673,0.0554673,0.0554673
1.159,0.0710318,0.0559633,0.0557294,0.0557293,0.0557293,0.0557293,0.0557293,0.0557294,0.0557293
1.16,0.0713278,0.0562288,0.0559923,0.0559923,0.0559922,0.0559923,0.0559923,0.0559922,0.0559922
1.161,0.0716243,0.0564952,0.056256,0.056256,0.056256,0.0562559,0.0562559,0.056256,0.0562559
1.162,0.0719215,0.0567623,0.0565204,0.0565204,0.0565204,0.0565204,0.0565204,0.0565205,0.0565204
1.163,0.0722192,0.0570302,0.0567857,0.0567857,0.0567857,0.0567857,0.0567857,0.0567857,0.0567858
1.164,0.0725175,0.057299,0.0570518,0.0570518,0.0570518,0.0570518,0.0570518,0.0570518,0.0570518
1.165,0.0728164,0.0575686,0.0573187,0.0573187,0.0573187,0.0573186,0.0573187,0.0573187,0.0573186
1.166,0.0731158,0.057839,0.0575863,0.0575863,0.0575863,0.0575863,0.0575863,0.0575863,0.0575864
1.167,0.0734158,0.0581102,0.0578548,0.0578548,0.0578548,0.0578548,0.0578548,0.0578548,0.0578548
1.168,0.0737165,0.0583823,0.0581241,0.0581241,0.058124,0.0581241,0.0581241,0.0581241,0.058124
1.169,0.0740177,0.0586552,0.0583941,0.0583941,0.0583941,0.0583941,0.0583941,0.0583941,0.0583941
1.17,0.0743194,0.0589289,0.0586649,0.058665,0.058665,0.058665,0.0586649,0.0586649,0.058665
1.171,0.0746217,0.0592034,0.0589366,0.0589366,0.0589366,0.0589366,0.0589366,0.0589366,0.0589365
1.172,0.0749247,0.0594788,0.0592091,0.0592091,0.0592091,0.0592091,0.059209,0.059209,0.0592091
1.173,0.075228,0.0597549,0.0594824,0.0594823,0.0594823,0.0594823,0.0594824,0.0594823,0.0594824
1.174,0.0755322,0.060032,0.0597564,0.0597564,0.0597564,0.0597564,0.0597563,0.0597564,0.0597564
1.175,0.0758368,0.0603098,0.0600313,0.0600313,0.0600313,0.0600313,0.0600313,0.0600312,0.0600313
1.176,0.0761419,0.0605885,0.060307,0.060307,0.0603069,0.060307,0.060307,0.060307,0.0603069
1.177,0.0764477,0.060868,0.0605835,0.0605834,0.0605834,0.0605835,0.0605834,0.0605835,0.0605834
1.178,0.076754,0.0611484,0.0608607,0.0608608,0.0608607,0.0608607,0.0608607,0.0608607,0.0608608
1.179,0.0770608,0.0614295,0.0611388,0.0611388,0.0611388,0.0611388,0.0611388,0.0611388,0.0611388
1.18,0.0773682,0.0617115,0.0614177,0.0614177,0.0614177,0.0614177,0.0614177,0.0614177,0.0614177
1.181,0.0776762,0.0619944,0.0616974,0.0616974,0.0616974,0.0616974,0.0616974,0.0616974,0.0616974
1.182,0.0779847,0.0622781,0.0619779,0.0619779,0.0619779,0.0619779,0.0619779,0.061978,0.061978
1.183,0.0782938,0.0625626,0.0622593,0.0622593,0.0622593,0.0622593,0.0622593,0.0622592,0.0622593
1.184,0.0786035,0.062848,0.0625414,0.0625414,0.0625414,0.0625414,0.0625414,0.0625414,0.0625415
1.185,0.0789137,0.0631341,0.0628244,0.0628244,0.0628244,0.0628244,0.0628243,0.0628244,0.0628244
1.186,0.0792244,0.0634212,0.0631082,0.0631081,0.0631082,0.0631082,0.0631081,0.0631082,0.0631082
1.187,0.0795357,0.0637091,0.0633928,0.0633928,0.0633927,0.0633928,0.0633928,0.0633928,0.0633927
1.188,0.0798476,0.0639978,0.0636782,0.0636782,0.0636782,0.0636782,0.0636781,0.0636782,0.0636781
1.189,0.08016,0.0642874,0.0639644,0.0639643,0.0639644,0.0639644,0.0639643,0.0639643,0.0639644
1.19,0.0804729,0.0645779,0.0642514,0.0642514,0.0642514,0.0642514,0.0642515,0.0642515,0.0642514
1.191,0.0807864,0.0648691,0.0645393,0.0645393,0.0645393,0.0645393,0.0645393,0.0645392,0.0645393
1.192,0.0811004,0.0651612,0.0648279,0.0648279,0.0648279,0.0648279,0.0648279,0.0648279,0.0648279
1.193,0.081415,0.0654541,0.0651174,0.0651174,0.0651174,0.0651174,0.0651174,0.0651174,0.0651174
1.194,0.0817301,0.0657479,0.0654077,0.0654077,0.0654077,0.0654077,0.0654077,0.0654077,0.0654077
1.195,0.0820457,0.0660426,0.0656989,0.0656988,0.0656989,0.0656988,0.0656989,0.0656989,0.0656989
1.196,0.0823619,0.0663381,0.0659909,0.0659908,0.0659908,0.0659908,0.0659908,0.0659908,0.0659908
1.197,0.0826787,0.0666345,0.0662836,0.0662836,0.0662836,0.0662836,0.0662836,0.0662836,0.0662837
1.198,0.0829959,0.0669317,0.0665772,0.0665772,0.0665772,0.0665772,0.0665772,0.0665772,0.0665771
1.199,0.0833137,0.0672298,0.0668717,0.0668716,0.0668716,0.0668717,0.0668716,0.0668716,0.0668716
1.2,0.083632,0.0675287,0.0671669,0.0671669,0.0671669,0.0671669,0.0671669,0.0671669,0.0671668
1.201,0.0839509,0.0678285,0.067463,0.0674629,0.0674629,0.0674629,0.0674629,0.0674629,0.0674629
1.202,0.0842703,0.0681292,0.0677599,0.0677598,0.0677599,0.0677598,0.0677599,0.0677599,0.0677598
1.203,0.0845902,0.0684306,0.0680576,0.0680576,0.0680576,0.0680576,0.0680575,0.0680575,0.0680576
1.204,0.0849106,0.068733,0.0683562,0.0683561,0.0683561,0.0683561,0.0683561,0.0683562,0.0683561
1.205,0.0852315,0.0690362,0.0686556,0.0686555,0.0686555,0.0686555,0.0686555,0.0686556,0.0686555
1.206,0.085553,0.0693403,0.0689558,0.0689557,0.0689558,0.0689558,0.0689558,0.0689557,0.0689558
1.207,0.085875,0.0696453,0.0692568,0.0692568,0.0692568,0.0692568,0.0692568,0.0692568,0.0692568
1.208,0.0861976,0.0699511,0.0695587,0.0695587,0.0695587,0.0695587,0.0695587,0.0695587,0.0695586
1.209,0.0865206,0.0702577,0.0698614,0.0698614,0.0698614,0.0698614,0.0698614,0.0698614,0.0698613
1.21,0.0868441,0.0705653,0.070165,0.070165,0.070165,0.0701649,0.0701649,0.070165,0.070165
1.211,0.0871682,0.0708737,0.0704694,0.0704693,0.0704693,0.0704693,0.0704693,0.0704693,0.0704694
1.212,0.0874928,0.071183,0.0707746,0.0707746,0.0707745,0.0707745,0.0707746,0.0707746,0.0707746
1.213,0.0878179,0.0714931,0.0710807,0.0710806,0.0710806,0.0710806,0.0710806,0.0710806,0.0710807
1.214,0.0881435,0.0718041,0.0713876,0.0713875,0.0713875,0.0713875,0.0713875,0.0713875,0.0713875
1.215,0.0884696,0.072116,0.0716953,0.0716953,0.0716953,0.0716952,0.0716953,0.0716953,0.0716953
1.216,0.0887962,0.0724288,0.0720038,0.0720038,0.0720038,0.0720038,0.0720038,0.0720038,0.0720038
1.217,0.0891233,0.0727424,0.0723133,0.0723132,0.0723132,0.0723133,0.0723133,0.0723133,0.0723132
1.218,0.089451,0.0730569,0.0726235,0.0726235,0.0726235,0.0726235,0.0726235,0.0726235,0.0726234
1.219,0.0897791,0.0733723,0.0729346,0.0729346,0.0729346,0.0729346,0.0729346,0.0729346,0.0729345
1.22,0.0901077,0.0736885,0.0732466,0.0732465,0.0732465,0.0732465,0.0732465,0.0732465,0.0732465
1.221,0.0904368,0.0740057,0.0735594,0.0735593,0.0735593,0.0735593,0.0735593,0.0735593,0.0735592
1.222,0.0907665,0.0743237,0.073873,0.0738729,0.0738729,0.0738729,0.073873,0.073873,0.0738729
1.223,0.0910965,0.0746426,0.0741874,0.0741874,0.0741874,0.0741874,0.0741874,0.0741874,0.0741875
1.224,0.0914272,0.0749623,0.0745028,0.0745027,0.0745027,0.0745027,0.0745027,0.0745028,0.0745027
1.225,0.0917583,0.075283,0.0748189,0.0748189,0.0748189,0.0748189,0.0748189,0.0748189,0.0748189
1.226,0.0920899,0.0756045,0.0751359,0.0751359,0.0751359,0.0751359,0.0751359,0.0751358,0.0751359
1.227,0.092422,0.075927,0.0754538,0.0754538,0.0754538,0.0754537,0.0754538,0.0754537,0.0754537
1.228,0.0927545,0.0762502,0.0757725,0.0757725,0.0757725,0.0757725,0.0757725,0.0757725,0.0757725
1.229,0.0930876,0.0765744,0.0760921,0.076092,0.076092,0.076092,0.076092,0.076092,0.0760921
1.23,0.0934212,0.0768995,0.0764125,0.0764124,0.0764124,0.0764124,0.0764124,0.0764125,0.0764124
1.231,0.0937552,0.0772254,0.0767338,0.0767337,0.0767337,0.0767337,0.0767337,0.0767336,0.0767337
1.232,0.0940897,0.0775523,0.0770559,0.0770558,0.0770559,0.0770558,0.0770558,0.0770559,0.0770557
1.233,0.0944246,0.07788,0.0773789,0.0773788,0.0773788,0.0773788,0.0773788,0.0773788,0.0773788
1.234,0.0947601,0.0782087,0.0777027,0.0777026,0.0777026,0.0777026,0.0777026,0.0777026,0.0777026
1.235,0.0950961,0.0785382,0.0780274,0.0780273,0.0780273,0.0780273,0.0780273,0.0780273,0.0780273
1.236,0.0954325,0.0788686,0.0783529,0.0783529,0.0783528,0.0783528,0.0783529,0.0783528,0.0783528
1.237,0.0957694,0.0791999,0.0786793,0.0786792,0.0786793,0.0786792,0.0786792,0.0786792,0.0786792
1.238,0.0961067,0.0795321,0.0790066,0.0790065,0.0790065,0.0790065,0.0790065,0.0790065,0.0790066
1.239,0.0964446,0.0798651,0.0793347,0.0793346,0.0793346,0.0793346,0.0793346,0.0793345,0.0793345
1.24,0.0967829,0.0801992,0.0796636,0.0796636,0.0796636,0.0796635,0.0796636,0.0796635,0.0796636
1.241,0.0971216,0.080534,0.0799935,0.0799934,0.0799934,0.0799934,0.0799934,0.0799934,0.0799934
1.242,0.0974609,0.0808699,0.0803242,0.0803241,0.0803241,0.0803241,0.0803241,0.0803241,0.0803241
1.243,0.0978005,0.0812065,0.0806557,0.0806556,0.0806556,0.0806556,0.0806556,0.0806556,0.0806556
