T,H,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E
1.110000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000
1.120000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.130000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000
1.140000,0.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.150000,0.000000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.160000,0.000000,0.975000,-3.850000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.850000,1.000000,-4.000000,1.000000,-4.000000
1.170000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000
1.180000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.190000,0.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000
1.200000,0.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.850000,0.987500,-3.900000,1.000000,-4.000000
1.210000,0.000000,0.975000,-3.800000,1.000000,-4.000000,1.000000,-4.000000,0.950000,-3.800000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000,1.000000,-4.000000
1.220000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.230000,0.000000,1.000000,-4.000000,-0.975000,-3.800000,-1.000000,-4.000000,-0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.850000,1.000000,-4.000000,1.000000,-4.000000
1.240000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.250000,0.000000,0.987500,-3.900000,1.000000,-4.000000,0.975000,-3.800000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000
1.260000,0.000000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,-0.987500,-3.900000
1.270000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.280000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000
1.290000,0.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.850000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.300000,0.000000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000
1.310000,0.000000,1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.320000,0.000000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.330000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,0.987500,-3.900000,1.000000,-4.000000
1.340000,0.000000,0.975000,-3.800000,0.987500,-3.900000,1.000000,-4.000000,0.975000,-3.850000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.850000,0.987500,-3.900000,1.000000,-4.000000
1.350000,0.000000,1.000000,-4.000000,0.887500,-3.700000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.850000
1.360000,0.000000,0.962500,-3.700000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000
1.370000,0.000000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000
1.380000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,0.975000,-3.850000,1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.850000,0.987500,-3.900000
1.390000,0.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,0.950000,-3.800000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,0.975000,-3.850000,1.000000,-4.000000
1.400000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.850000,0.987500,-3.900000,0.975000,-3.850000,0.975000,-3.800000,-1.000000,-4.000000,0.987500,-3.900000
1.410000,0.000000,0.975000,-3.850000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.950000,-3.700000,1.000000,-4.000000,0.987500,-3.900000
1.420000,0.000000,1.000000,-4.000000,0.975000,-3.850000,1.000000,-4.000000,1.000000,-4.000000,0.950000,-3.750000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.430000,0.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,0.937500,-3.500000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.850000
1.440000,0.000000,1.000000,-4.000000,0.975000,-3.800000,0.975000,-3.800000,0.975000,-3.800000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.937500,-3.550000,0.987500,-3.900000
1.450000,0.000000,1.000000,-4.000000,0.962500,-3.700000,1.000000,-4.000000,0.887500,-3.550000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,0.975000,-3.800000
1.460000,0.000000,0.975000,-3.850000,1.000000,-4.000000,0.975000,-3.850000,-0.212500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,0.962500,-3.750000
1.470000,0.000000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.962500,-3.800000
1.480000,0.000000,0.987500,-3.900000,0.962500,-3.800000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000
1.490000,0.000000,0.975000,-3.800000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,-0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,0.975000,-3.850000,1.000000,-4.000000
1.500000,0.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000,0.975000,-3.800000,0.987500,-3.900000,1.000000,-4.000000,0.975000,-3.850000,1.000000,-4.000000,-0.962500,-3.700000
1.510000,0.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.800000,0.950000,-3.650000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.862500,-3.350000,1.000000,-4.000000
1.520000,0.000000,1.000000,-4.000000,1.000000,-4.000000,0.937500,-3.650000,0.962500,-3.750000,1.000000,-4.000000,0.975000,-3.800000,-1.000000,-4.000000,0.975000,-3.850000,0.987500,-3.900000,1.000000,-4.000000
1.530000,0.000000,0.962500,-3.750000,0.975000,-3.800000,1.000000,-4.000000,1.000000,-4.000000,0.962500,-3.750000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000
1.540000,0.000000,-0.937500,-3.600000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.850000,0.987500,-3.900000,0.975000,-3.800000
1.550000,0.000000,1.000000,-4.000000,0.950000,-3.650000,1.000000,-4.000000,0.950000,-3.700000,0.975000,-3.800000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,0.925000,-3.550000,1.000000,-4.000000
1.560000,0.000000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,-0.775000,-3.850000,-0.662500,-3.650000,0.987500,-3.900000
1.570000,0.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,0.950000,-3.650000,0.962500,-3.700000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.850000,1.000000,-4.000000
1.580000,0.000000,0.950000,-3.800000,0.987500,-3.900000,1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000,-0.962500,-3.700000,0.937500,-3.600000,0.987500,-3.900000,0.975000,-3.850000,0.987500,-3.900000
1.590000,0.000000,0.975000,-3.850000,0.987500,-3.900000,1.000000,-4.000000,0.912500,-3.400000,1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000,0.950000,-3.600000,-0.925000,-3.450000,0.962500,-3.750000
1.600000,0.000000,0.987500,-3.900000,-0.987500,-3.900000,0.987500,-3.900000,0.962500,-3.800000,0.962500,-3.750000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.850000,-1.000000,-4.000000
1.610000,0.000000,1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.850000,1.000000,-4.000000,0.962500,-3.750000,0.912500,-3.550000,0.625000,-3.800000,0.900000,-3.500000,0.987500,-3.900000,0.912500,-3.600000
1.620000,0.000000,-0.987500,-3.900000,1.000000,-4.000000,-0.025000,-3.800000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,0.975000,-3.800000,0.987500,-3.900000,1.000000,-4.000000
1.630000,0.000000,0.962500,-3.800000,0.975000,-3.800000,0.975000,-3.850000,0.962500,-3.800000,1.000000,-4.000000,1.000000,-4.000000,1.000000,-4.000000,-1.000000,-4.000000,1.000000,-4.000000,0.987500,-3.900000
1.640000,0.000000,0.987500,-3.900000,0.987500,-3.900000,0.975000,-3.850000,1.000000,-4.000000,0.950000,-3.700000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,-0.975000,-3.800000,-0.950000,-3.650000
1.650000,0.000000,0.975000,-3.850000,1.000000,-4.000000,0.987500,-3.900000,-1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.800000,1.000000,-4.000000,0.987500,-3.900000,0.975000,-3.800000,-0.962500,-3.700000
1.660000,0.000000,0.987500,-3.900000,0.912500,-3.550000,-0.987500,-3.900000,0.962500,-3.800000,-1.000000,-4.000000,-0.987500,-3.900000,0.987500,-3.900000,-0.975000,-3.800000,0.975000,-3.850000,0.075000,-3.650000
1.670000,0.000000,1.000000,-4.000000,0.987500,-3.900000,-1.000000,-4.000000,0.975000,-3.800000,1.000000,-4.000000,0.987500,-3.900000,0.925000,-3.650000,0.937500,-3.600000,0.937500,-3.700000,-0.962500,-3.750000
1.680000,0.000000,0.975000,-3.800000,-0.962500,-3.700000,0.937500,-3.650000,0.987500,-3.900000,0.950000,-3.700000,0.975000,-3.850000,0.987500,-3.900000,0.962500,-3.700000,0.937500,-3.550000,0.975000,-3.800000
1.690000,0.000000,-0.237500,-3.750000,0.950000,-3.750000,0.962500,-3.750000,-1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,-0.925000,-3.550000,0.975000,-3.800000,0.950000,-3.650000,0.587500,-3.900000
1.700000,0.000000,0.962500,-3.700000,1.000000,-4.000000,0.937500,-3.550000,1.000000,-4.000000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,-1.000000,-4.000000,-1.000000,-4.000000,0.975000,-3.800000
1.710000,0.000000,-1.000000,-4.000000,0.975000,-3.800000,0.950000,-3.650000,1.000000,-4.000000,0.975000,-3.850000,0.425000,-3.350000,-0.950000,-3.600000,-1.000000,-4.000000,0.962500,-3.700000,0.962500,-3.700000
1.720000,0.000000,0.962500,-3.750000,0.875000,-3.550000,0.525000,-3.450000,0.962500,-3.750000,0.975000,-3.800000,-0.987500,-3.900000,-0.987500,-3.900000,-1.000000,-4.000000,0.975000,-3.800000,0.987500,-3.900000
1.730000,0.000000,0.950000,-3.700000,1.000000,-4.000000,0.937500,-3.600000,1.000000,-4.000000,-0.987500,-3.900000,0.987500,-3.900000,1.000000,-4.000000,0.962500,-3.750000,0.962500,-3.700000,0.900000,-3.550000
1.740000,0.000000,0.912500,-3.550000,0.975000,-3.800000,-0.900000,-3.550000,0.937500,-3.550000,0.937500,-3.500000,0.975000,-3.850000,-0.975000,-3.800000,0.975000,-3.800000,0.975000,-3.850000,1.000000,-4.000000
1.750000,0.000000,0.887500,-3.250000,0.975000,-3.850000,0.962500,-3.700000,1.000000,-4.000000,0.950000,-3.700000,0.925000,-3.550000,0.875000,-3.300000,1.000000,-4.000000,0.937500,-3.600000,0.962500,-3.800000
1.760000,0.000000,-1.000000,-4.000000,0.950000,-3.650000,-0.962500,-3.700000,-0.962500,-3.750000,0.987500,-3.900000,0.987500,-3.900000,0.912500,-3.350000,0.962500,-3.750000,-0.987500,-3.900000,-0.287500,-3.500000
1.770000,0.000000,0.950000,-3.700000,0.987500,-3.900000,0.975000,-3.800000,0.975000,-3.800000,-0.900000,-3.450000,1.000000,-4.000000,0.925000,-3.550000,-0.950000,-3.700000,0.950000,-3.600000,0.975000,-3.800000
1.780000,0.000000,0.925000,-3.600000,0.975000,-3.850000,0.862500,-3.450000,0.925000,-3.450000,0.950000,-3.700000,0.987500,-3.900000,1.000000,-4.000000,0.987500,-3.900000,0.987500,-3.900000,0.962500,-3.700000
1.790000,0.000000,-0.375000,-3.550000,-0.950000,-3.700000,0.975000,-3.800000,0.962500,-3.750000,0.987500,-3.900000,0.962500,-3.750000,0.925000,-3.550000,-0.975000,-3.850000,-0.975000,-3.800000,0.887500,-3.250000
1.800000,0.000000,0.937500,-3.600000,0.950000,-3.650000,0.937500,-3.500000,0.837500,-3.450000,-0.975000,-3.800000,0.850000,-3.350000,0.987500,-3.900000,0.225000,-3.400000,1.000000,-4.000000,-0.900000,-3.650000
1.810000,0.000000,0.975000,-3.850000,0.937500,-3.600000,-0.987500,-3.900000,0.937500,-3.550000,0.987500,-3.900000,-0.975000,-3.800000,0.912500,-3.750000,-0.987500,-3.900000,-0.962500,-3.750000,-0.237500,-3.150000
1.820000,0.000000,0.975000,-3.850000,0.975000,-3.800000,-0.887500,-3.350000,-0.987500,-3.900000,-0.937500,-3.700000,0.975000,-3.800000,-0.937500,-3.600000,0.962500,-3.750000,-0.975000,-3.850000,-0.925000,-3.500000
1.830000,0.000000,-0.925000,-3.600000,0.975000,-3.800000,0.937500,-3.600000,0.950000,-3.650000,1.000000,-4.000000,-0.975000,-3.800000,-0.975000,-3.800000,0.975000,-3.800000,-0.962500,-3.750000,0.950000,-3.600000
1.840000,0.000000,0.987500,-3.900000,0.950000,-3.600000,-0.975000,-3.850000,0.950000,-3.650000,1.000000,-4.000000,0.900000,-3.650000,-0.987500,-3.900000,0.987500,-3.900000,0.950000,-3.700000,1.000000,-4.000000
1.850000,0.000000,-0.987500,-3.900000,0.975000,-3.850000,0.975000,-3.850000,0.912500,-3.450000,0.987500,-3.900000,0.712500,-3.300000,0.937500,-3.500000,0.800000,-3.800000,0.962500,-3.750000,-0.962500,-3.750000
1.860000,0.000000,0.937500,-3.700000,0.112500,-3.400000,-0.850000,-3.350000,0.975000,-3.800000,-0.962500,-3.750000,-0.962500,-3.750000,0.987500,-3.900000,-0.775000,-3.800000,0.925000,-3.550000,0.875000,-3.500000
1.870000,0.000000,-0.987500,-3.900000,0.900000,-3.400000,0.950000,-3.700000,1.000000,-4.000000,0.975000,-3.800000,-0.962500,-3.700000,0.962500,-3.700000,0.975000,-3.800000,0.975000,-3.800000,0.937500,-3.650000
1.880000,0.000000,0.975000,-3.800000,1.000000,-4.000000,0.962500,-3.750000,0.987500,-3.900000,1.000000,-4.000000,-0.950000,-3.650000,0.925000,-3.500000,0.975000,-3.850000,0.962500,-3.700000,-0.925000,-3.550000
1.890000,0.000000,0.050000,-3.650000,-0.875000,-3.400000,1.000000,-4.000000,-1.000000,-4.000000,0.825000,-3.150000,0.962500,-3.700000,0.525000,-3.750000,-0.900000,-3.700000,-0.950000,-3.650000,0.962500,-3.750000
1.900000,0.000000,0.887500,-3.500000,-0.837500,-3.100000,-0.962500,-3.750000,0.950000,-3.650000,-0.975000,-3.800000,-0.412500,-3.750000,0.975000,-3.800000,0.987500,-3.900000,-0.950000,-3.700000,0.962500,-3.700000
1.910000,0.000000,-0.462500,-3.100000,0.975000,-3.800000,0.987500,-3.900000,0.950000,-3.650000,-0.862500,-3.550000,0.862500,-3.200000,0.925000,-3.550000,0.887500,-3.400000,0.937500,-3.600000,-0.987500,-3.900000
1.920000,0.000000,-0.112500,-3.550000,-0.937500,-3.650000,0.975000,-3.800000,0.975000,-3.800000,0.837500,-3.300000,-0.162500,-3.450000,-0.987500,-3.900000,0.987500,-3.900000,0.975000,-3.800000,0.900000,-3.300000
1.930000,0.000000,0.987500,-3.900000,-0.937500,-3.650000,0.975000,-3.800000,-0.912500,-3.500000,0.550000,-3.600000,-0.937500,-3.650000,0.325000,-3.300000,-0.962500,-3.700000,0.987500,-3.900000,0.937500,-3.550000
1.940000,0.000000,0.500000,-3.500000,-0.950000,-3.650000,-0.987500,-3.900000,0.575000,-3.650000,0.950000,-3.650000,-0.950000,-3.600000,0.975000,-3.800000,0.125000,-3.400000,-0.950000,-3.700000,0.587500,-3.900000
1.950000,0.000000,-0.975000,-3.850000,0.987500,-3.900000,0.887500,-3.300000,-0.962500,-3.750000,0.962500,-3.700000,-0.912500,-3.500000,-0.950000,-3.650000,0.925000,-3.550000,-0.987500,-3.900000,0.925000,-3.500000
1.960000,0.000000,0.187500,-3.550000,-0.312500,-3.450000,-0.937500,-3.600000,-0.700000,-3.550000,0.962500,-3.750000,-0.975000,-3.800000,-0.950000,-3.650000,0.725000,-2.950000,0.925000,-3.700000,0.950000,-3.600000
1.970000,0.000000,0.937500,-3.600000,0.887500,-3.300000,-0.862500,-3.300000,-0.937500,-3.500000,0.575000,-3.400000,0.575000,-3.850000,-0.950000,-3.600000,0.962500,-3.750000,-0.925000,-3.500000,-0.137500,-3.400000
1.980000,0.000000,-0.187500,-3.750000,-0.975000,-3.800000,-0.400000,-2.600000,-1.000000,-4.000000,0.112500,-3.450000,-0.937500,-3.600000,0.987500,-3.900000,0.975000,-3.800000,0.562500,-2.900000,1.000000,-4.000000
1.990000,0.000000,0.337500,-2.950000,0.950000,-3.650000,0.900000,-3.300000,0.775000,-3.800000,-0.975000,-3.800000,-0.962500,-3.700000,0.862500,-3.250000,-0.950000,-3.700000,0.775000,-3.200000,-0.925000,-3.500000
2.000000,0.000000,0.262500,-3.500000,-0.950000,-3.700000,-1.000000,-4.000000,0.500000,-3.350000,0.050000,-3.100000,0.900000,-3.300000,-0.375000,-3.250000,-0.900000,-3.300000,0.975000,-3.800000,0.925000,-3.450000
2.010000,0.000000,0.762500,-3.250000,-0.925000,-3.650000,0.962500,-3.750000,-0.900000,-3.350000,-0.400000,-2.650000,-0.500000,-2.800000,0.862500,-3.200000,0.712500,-3.350000,0.012500,-3.350000,-0.975000,-3.800000
2.020000,0.000000,-0.925000,-3.550000,0.937500,-3.550000,-0.937500,-3.600000,-0.950000,-3.600000,0.912500,-3.450000,0.600000,-3.100000,0.912500,-3.450000,0.562500,-3.350000,-0.962500,-3.700000,-0.937500,-3.550000
2.030000,0.000000,-0.900000,-3.450000,-0.487500,-2.500000,-0.125000,-3.450000,-0.925000,-3.550000,0.487500,-3.350000,0.175000,-3.800000,-0.975000,-3.800000,0.987500,-3.900000,-0.950000,-3.650000,-0.912500,-3.450000
2.040000,0.000000,0.862500,-3.600000,0.950000,-3.650000,-0.937500,-3.550000,0.400000,-2.750000,-0.987500,-3.900000,0.525000,-3.450000,-0.937500,-3.600000,-0.950000,-3.650000,-0.237500,-3.450000,-0.950000,-3.700000
2.050000,0.000000,0.875000,-3.250000,0.987500,-3.900000,0.900000,-3.350000,0.912500,-3.500000,0.812500,-2.950000,0.250000,-3.350000,-0.862500,-3.150000,0.950000,-3.650000,0.912500,-3.400000,0.912500,-3.350000
2.060000,0.000000,0.925000,-3.450000,0.937500,-3.600000,0.937500,-3.600000,0.837500,-3.200000,0.687500,-3.400000,-0.462500,-3.150000,0.000000,-3.800000,0.225000,-3.200000,-0.250000,-3.300000,0.862500,-3.550000
2.070000,0.000000,0.800000,-3.250000,-0.850000,-3.100000,0.837500,-3.150000,0.900000,-3.300000,-0.887500,-3.150000,0.937500,-3.500000,-0.450000,-3.150000,-0.037500,-3.600000,0.275000,-3.350000,-0.275000,-2.700000
2.080000,0.000000,-0.875000,-3.450000,0.862500,-3.500000,0.512500,-3.300000,-0.937500,-3.600000,0.700000,-3.150000,-0.937500,-3.550000,-0.050000,-3.650000,0.687500,-3.400000,-0.850000,-3.650000,-0.837500,-3.350000
2.090000,0.000000,0.025000,-2.850000,0.362500,-3.450000,-0.975000,-3.850000,-0.912500,-3.500000,-0.887500,-3.300000,-0.962500,-3.750000,-0.012500,-3.050000,-0.200000,-3.200000,0.825000,-3.000000,-0.912500,-3.350000
2.100000,0.000000,-0.912500,-3.400000,-0.462500,-2.900000,0.375000,-3.200000,0.912500,-3.500000,-0.425000,-3.800000,-0.087500,-3.200000,0.825000,-2.900000,-0.900000,-3.400000,-0.862500,-3.400000,0.962500,-3.700000
2.110000,0.000000,0.800000,-3.100000,0.400000,-3.150000,-0.912500,-3.450000,0.900000,-3.200000,-0.850000,-3.050000,-0.887500,-3.300000,-0.912500,-3.400000,-0.250000,-3.450000,0.862500,-3.150000,0.962500,-3.700000
2.120000,0.000000,0.400000,-3.550000,0.862500,-3.050000,-0.175000,-3.600000,-0.737500,-3.050000,0.237500,-3.350000,0.837500,-3.050000,-0.962500,-3.700000,0.950000,-3.700000,-0.950000,-3.700000,0.512500,-3.250000
2.130000,0.000000,0.912500,-3.400000,0.887500,-3.300000,-0.975000,-3.800000,-1.000000,-4.000000,0.175000,-3.050000,0.850000,-3.450000,0.862500,-3.350000,-0.212500,-3.900000,-0.037500,-3.150000,0.887500,-3.300000
