T,H,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E
1.240000,0.000000,0.996875,-3.976563,0.997266,-3.978906,0.996094,-3.969531,0.994727,-3.963281,0.998242,-3.985937,0.996289,-3.973438,0.996094,-3.971875,0.998047,-3.984375,0.997070,-3.978125,0.997266,-3.980469
1.250000,0.000000,0.994531,-3.960938,0.995703,-3.966406,0.996484,-3.974219,0.997070,-3.978125,0.995508,-3.967188,0.996289,-3.975781,0.996680,-3.975781,0.996680,-3.975781,0.994922,-3.965625,0.993555,-3.957813
1.260000,0.000000,0.995313,-3.966406,0.995508,-3.967188,0.995117,-3.964062,0.995703,-3.970312,0.995898,-3.968750,0.994727,-3.960938,0.997461,-3.982031,0.997266,-3.979687,0.993945,-3.959375,0.994727,-3.963281
1.270000,0.000000,0.996289,-3.971875,0.994531,-3.958594,0.994922,-3.962500,0.996680,-3.975000,0.995898,-3.970312,0.997461,-3.981250,0.995703,-3.969531,0.996875,-3.975781,0.993750,-3.951563,0.994141,-3.957031
1.280000,0.000000,0.994727,-3.962500,0.996094,-3.971875,0.994531,-3.963281,0.994727,-3.960938,0.994531,-3.959375,0.995703,-3.967969,0.995508,-3.968750,0.995703,-3.967969,0.992773,-3.948437,0.995313,-3.965625
1.290000,0.000000,0.995313,-3.964062,0.995117,-3.962500,0.996094,-3.969531,0.995117,-3.964844,0.996094,-3.971094,0.994922,-3.961719,0.993359,-3.950781,0.994531,-3.957031,0.996680,-3.977344,0.995508,-3.965625
1.300000,0.000000,0.994336,-3.959375,0.993555,-3.953125,0.992773,-3.947656,0.994141,-3.958594,0.995898,-3.968750,0.994727,-3.962500,0.994922,-3.961719,0.994922,-3.961719,0.994727,-3.961719,0.992969,-3.949219
1.310000,0.000000,0.995898,-3.970312,0.996484,-3.973438,0.993164,-3.956250,0.995508,-3.964844,0.993945,-3.960156,0.996289,-3.971875,0.995703,-3.969531,0.992773,-3.949219,0.994336,-3.955469,0.991797,-3.946094
1.320000,0.000000,0.992773,-3.948437,0.993555,-3.954687,0.994727,-3.963281,0.995117,-3.961719,0.992969,-3.948437,0.991992,-3.942969,0.995313,-3.965625,0.993945,-3.956250,0.995898,-3.971094,0.994727,-3.964844
1.330000,0.000000,0.992383,-3.944531,0.993945,-3.955469,0.992578,-3.944531,0.994531,-3.957813,0.994727,-3.960156,0.991797,-3.942969,0.996094,-3.970312,0.992578,-3.950000,0.993164,-3.953906,0.994141,-3.956250
1.340000,0.000000,0.994531,-3.959375,0.995117,-3.963281,0.994922,-3.962500,0.992773,-3.949219,0.989453,-3.925781,0.993750,-3.957031,0.991797,-3.946875,0.993945,-3.957031,0.995703,-3.968750,0.994336,-3.959375
1.350000,0.000000,0.993555,-3.957031,0.993945,-3.954687,0.992188,-3.946094,0.993164,-3.955469,0.995117,-3.964062,0.993555,-3.951563,0.992578,-3.949219,0.990234,-3.931250,0.991602,-3.939062,0.991992,-3.940625
1.360000,0.000000,0.991797,-3.945313,0.992578,-3.945313,0.990430,-3.929688,0.993750,-3.952344,0.991992,-3.944531,0.993164,-3.949219,0.991992,-3.940625,0.993164,-3.953125,0.995508,-3.965625,0.992383,-3.945313
1.370000,0.000000,0.993555,-3.953906,0.992969,-3.949219,0.996875,-3.976563,0.992969,-3.953125,0.992969,-3.950781,0.992383,-3.942188,0.993750,-3.953125,0.992188,-3.944531,0.992188,-3.946094,0.989648,-3.936719
1.380000,0.000000,0.992188,-3.942188,0.988672,-3.925781,0.985742,-3.912500,0.992188,-3.949219,0.990625,-3.935156,0.991211,-3.937500,0.989844,-3.935156,0.988672,-3.928125,0.990039,-3.928906,0.990430,-3.933594
1.390000,0.000000,0.991016,-3.937500,0.991992,-3.944531,0.991406,-3.939062,0.990234,-3.934375,0.989844,-3.934375,0.992578,-3.943750,0.990234,-3.928906,0.993555,-3.952344,0.992188,-3.939062,0.989258,-3.922656
1.400000,0.000000,0.994922,-3.964844,0.990039,-3.926563,0.992188,-3.946094,0.988672,-3.921094,0.988281,-3.917187,0.990625,-3.935938,0.992773,-3.950781,0.989062,-3.924219,0.989258,-3.923437,0.991211,-3.939844
1.410000,0.000000,0.992188,-3.945313,0.991406,-3.941406,0.991016,-3.939844,0.991406,-3.936719,0.991016,-3.935938,0.991406,-3.938281,0.992383,-3.949219,0.992383,-3.944531,0.990039,-3.929688,0.990430,-3.932812
1.420000,0.000000,0.992773,-3.946094,0.989648,-3.930469,0.988477,-3.916406,0.991797,-3.939844,0.988672,-3.925781,0.990625,-3.929688,0.991797,-3.940625,0.993359,-3.953906,0.987891,-3.920313,0.990039,-3.930469
1.430000,0.000000,0.990430,-3.931250,0.991211,-3.935938,0.985352,-3.896094,0.988281,-3.916406,0.988477,-3.917969,0.989453,-3.926563,0.991211,-3.934375,0.990039,-3.926563,0.989062,-3.926563,0.991211,-3.935156
1.440000,0.000000,0.987500,-3.912500,0.989453,-3.927344,0.989453,-3.929688,0.986719,-3.911719,0.992188,-3.940625,0.989453,-3.925000,0.985156,-3.898438,0.988477,-3.917187,0.985547,-3.896094,0.990234,-3.927344
1.450000,0.000000,0.991211,-3.935938,0.988086,-3.917969,0.988281,-3.921094,0.988477,-3.922656,0.990430,-3.930469,0.990039,-3.929688,0.988477,-3.917969,0.985547,-3.895313,0.986914,-3.908594,0.988086,-3.917969
1.460000,0.000000,0.992578,-3.947656,0.991992,-3.943750,0.988477,-3.926563,0.987891,-3.910938,0.989453,-3.925781,0.990820,-3.936719,0.989648,-3.922656,0.989844,-3.934375,0.986719,-3.914844,0.990039,-3.932031
1.470000,0.000000,0.987500,-3.916406,0.991016,-3.940625,0.986719,-3.907812,0.987891,-3.921094,0.987500,-3.911719,0.988477,-3.921875,0.984961,-3.896094,0.986719,-3.906250,0.985547,-3.900000,0.984570,-3.890625
1.480000,0.000000,0.985938,-3.900781,0.989844,-3.929688,0.988086,-3.917187,0.986328,-3.907031,0.987891,-3.913281,0.978711,-3.870312,0.982617,-3.882813,0.986328,-3.906250,0.991016,-3.936719,0.984570,-3.894531
1.490000,0.000000,0.983008,-3.882813,0.986133,-3.903125,0.982617,-3.885937,0.991797,-3.942969,0.988867,-3.927344,0.992188,-3.942969,0.990039,-3.929688,0.985156,-3.910938,0.988672,-3.920313,0.985742,-3.905469
1.500000,0.000000,0.985352,-3.903125,0.986914,-3.914844,0.984961,-3.892187,0.986328,-3.908594,0.983203,-3.881250,0.983203,-3.886719,0.986328,-3.910938,0.986719,-3.911719,0.986523,-3.909375,0.985352,-3.904688
1.510000,0.000000,0.989258,-3.922656,0.986328,-3.900000,0.987109,-3.909375,0.982617,-3.885937,0.985742,-3.908594,0.988867,-3.920313,0.987109,-3.908594,0.984766,-3.898438,0.985547,-3.897656,0.986914,-3.910156
1.520000,0.000000,0.986523,-3.905469,0.986523,-3.902344,0.981055,-3.873438,0.987305,-3.909375,0.985352,-3.897656,0.986328,-3.914063,0.985156,-3.897656,0.982422,-3.882813,0.986133,-3.898438,0.989258,-3.919531
1.530000,0.000000,0.984570,-3.894531,0.983008,-3.892187,0.983984,-3.883594,0.985547,-3.894531,0.986328,-3.902344,0.980273,-3.864844,0.988281,-3.918750,0.986328,-3.904688,0.980859,-3.877344,0.981445,-3.874219
1.540000,0.000000,0.985352,-3.904688,0.983594,-3.892969,0.985352,-3.895313,0.980078,-3.870312,0.986719,-3.909375,0.976758,-3.842969,0.981445,-3.871094,0.984180,-3.887500,0.981445,-3.875000,0.981055,-3.870312
1.550000,0.000000,0.981250,-3.877344,0.977539,-3.848438,0.981055,-3.872656,0.983984,-3.887500,0.979883,-3.867188,0.986523,-3.903125,0.982617,-3.885156,0.981250,-3.874219,0.980273,-3.873438,0.978711,-3.854687
1.560000,0.000000,0.983203,-3.882813,0.979102,-3.858594,0.983594,-3.888281,0.978516,-3.853906,0.983594,-3.886719,0.978320,-3.861719,0.983203,-3.881250,0.981250,-3.864844,0.988672,-3.915625,0.979883,-3.861719
1.570000,0.000000,0.984766,-3.902344,0.982227,-3.878906,0.984766,-3.895313,0.980273,-3.862500,0.979102,-3.866406,0.980273,-3.867969,0.977930,-3.845312,0.977930,-3.850000,0.977344,-3.850000,0.978320,-3.853125
1.580000,0.000000,0.981055,-3.867969,0.981836,-3.884375,0.980273,-3.869531,0.983398,-3.882031,0.979883,-3.864844,0.979883,-3.871094,0.981836,-3.872656,0.984375,-3.896094,0.978320,-3.855469,0.983984,-3.890625
1.590000,0.000000,0.975977,-3.841406,0.979102,-3.853125,0.981445,-3.871875,0.984180,-3.892187,0.977734,-3.855469,0.973437,-3.824219,0.978516,-3.854687,0.977148,-3.853906,0.975781,-3.848438,0.981055,-3.874219
1.600000,0.000000,0.979492,-3.860156,0.975781,-3.837500,0.981836,-3.876562,0.980859,-3.875781,0.976563,-3.843750,0.977344,-3.856250,0.980664,-3.867969,0.979492,-3.865625,0.975781,-3.841406,0.977148,-3.848438
1.610000,0.000000,0.975977,-3.843750,0.976367,-3.841406,0.978125,-3.851563,0.980664,-3.862500,0.982812,-3.878125,0.974609,-3.841406,0.981250,-3.871875,0.978125,-3.850000,0.983008,-3.878125,0.983008,-3.875781
1.620000,0.000000,0.979297,-3.861719,0.980273,-3.860937,0.975195,-3.835938,0.980078,-3.866406,0.971289,-3.814062,0.971094,-3.813281,0.970898,-3.819531,0.980078,-3.868750,0.979297,-3.857031,0.977734,-3.852344
1.630000,0.000000,0.976758,-3.852344,0.974219,-3.821875,0.977148,-3.851563,0.977930,-3.854687,0.974805,-3.838281,0.982617,-3.880469,0.975977,-3.841406,0.979688,-3.865625,0.974609,-3.832813,0.971875,-3.819531
1.640000,0.000000,0.978320,-3.850781,0.978711,-3.854687,0.974219,-3.830469,0.972266,-3.811719,0.976758,-3.840625,0.975195,-3.835938,0.978906,-3.859375,0.976758,-3.856250,0.976953,-3.840625,0.977734,-3.844531
1.650000,0.000000,0.974023,-3.828125,0.977148,-3.841406,0.975195,-3.833594,0.981836,-3.867188,0.980469,-3.865625,0.977734,-3.839844,0.976172,-3.849219,0.973828,-3.831250,0.973242,-3.824219,0.975977,-3.835938
1.660000,0.000000,0.973633,-3.823437,0.976758,-3.846094,0.974805,-3.833594,0.977539,-3.842969,0.974609,-3.831250,0.971094,-3.807031,0.978516,-3.849219,0.975781,-3.846875,0.967773,-3.812500,0.974414,-3.827344
1.670000,0.000000,0.970313,-3.809375,0.966016,-3.790625,0.963086,-3.764844,0.971289,-3.810938,0.971484,-3.824219,0.976758,-3.835938,0.970117,-3.796875,0.974023,-3.819531,0.972852,-3.815625,0.971680,-3.814844
1.680000,0.000000,0.966211,-3.785938,0.969141,-3.791406,0.966016,-3.778906,0.963477,-3.771094,0.969336,-3.799219,0.967969,-3.792187,0.967383,-3.783594,0.966797,-3.785156,0.967578,-3.788281,0.964648,-3.764844
1.690000,0.000000,0.969336,-3.800781,0.966602,-3.789844,0.974219,-3.823437,0.968359,-3.788281,0.966602,-3.789844,0.975586,-3.831250,0.975391,-3.842188,0.963477,-3.778125,0.970313,-3.810156,0.973047,-3.817969
1.700000,0.000000,0.963867,-3.771094,0.972461,-3.822656,0.967578,-3.782812,0.969727,-3.814062,0.971289,-3.825781,0.972266,-3.807812,0.971875,-3.817188,0.969141,-3.814062,0.966602,-3.781250,0.971289,-3.798437
1.710000,0.000000,0.974219,-3.835938,0.967578,-3.796875,0.974805,-3.827344,0.962305,-3.754688,0.966797,-3.789844,0.973242,-3.821094,0.964258,-3.782031,0.967578,-3.781250,0.970703,-3.796094,0.969141,-3.811719
1.720000,0.000000,0.967187,-3.787500,0.962305,-3.756250,0.974219,-3.828906,0.966797,-3.775000,0.966016,-3.781250,0.966211,-3.784375,0.965234,-3.793750,0.968555,-3.782812,0.959961,-3.747656,0.964844,-3.770313
1.730000,0.000000,0.972852,-3.811719,0.960938,-3.761719,0.969336,-3.814062,0.972070,-3.810156,0.961914,-3.757031,0.965234,-3.777344,0.961914,-3.760156,0.965234,-3.773438,0.973242,-3.814062,0.957812,-3.735937
1.740000,0.000000,0.967187,-3.779688,0.964258,-3.771875,0.962500,-3.758594,0.964844,-3.775000,0.957812,-3.753125,0.954297,-3.728906,0.964453,-3.762500,0.959961,-3.753125,0.958789,-3.753125,0.969141,-3.792187
1.750000,0.000000,0.962109,-3.756250,0.970508,-3.809375,0.959961,-3.746094,0.969141,-3.803125,0.955859,-3.753125,0.956641,-3.731250,0.967187,-3.793750,0.968164,-3.786719,0.963477,-3.778906,0.969336,-3.798437
1.760000,0.000000,0.959570,-3.737500,0.965820,-3.776562,0.970703,-3.802344,0.958398,-3.745312,0.965430,-3.783594,0.961914,-3.760156,0.961133,-3.759375,0.964453,-3.771094,0.963086,-3.784375,0.966016,-3.781250
1.770000,0.000000,0.963281,-3.753125,0.960547,-3.750000,0.968164,-3.785938,0.964258,-3.761719,0.958008,-3.737500,0.963867,-3.758594,0.962109,-3.754688,0.960547,-3.740625,0.956641,-3.725781,0.946680,-3.674219
1.780000,0.000000,0.961328,-3.761719,0.966992,-3.764844,0.962500,-3.751562,0.961133,-3.755469,0.958984,-3.742188,0.965625,-3.788281,0.952344,-3.714062,0.956055,-3.738281,0.949414,-3.713281,0.962891,-3.760156
1.790000,0.000000,0.954883,-3.735156,0.959180,-3.757813,0.959375,-3.726563,0.967578,-3.786719,0.956641,-3.736719,0.952148,-3.713281,0.967773,-3.791406,0.955273,-3.729687,0.946680,-3.709375,0.955469,-3.743750
1.800000,0.000000,0.962695,-3.757813,0.943555,-3.659375,0.954297,-3.713281,0.951562,-3.703125,0.958984,-3.728125,0.952539,-3.689844,0.957227,-3.735156,0.958398,-3.730469,0.957031,-3.743750,0.955469,-3.726563
1.810000,0.000000,0.948633,-3.672656,0.958203,-3.732813,0.952344,-3.709375,0.958789,-3.739063,0.955664,-3.715625,0.942187,-3.649219,0.963867,-3.761719,0.952734,-3.709375,0.955078,-3.700781,0.947266,-3.668750
1.820000,0.000000,0.947461,-3.692188,0.952930,-3.694531,0.948828,-3.690625,0.946289,-3.681250,0.948828,-3.684375,0.956641,-3.719531,0.942578,-3.671094,0.939844,-3.655469,0.955469,-3.729687,0.947461,-3.675000
1.830000,0.000000,0.947656,-3.664844,0.947070,-3.702344,0.952734,-3.701563,0.949023,-3.694531,0.948633,-3.686719,0.956055,-3.728125,0.950391,-3.705469,0.948047,-3.688281,0.954883,-3.716406,0.960352,-3.735156
1.840000,0.000000,0.946094,-3.657031,0.937305,-3.651562,0.948633,-3.694531,0.947070,-3.667187,0.951562,-3.702344,0.947266,-3.666406,0.954492,-3.707813,0.944922,-3.652344,0.959375,-3.739844,0.948438,-3.676563
1.850000,0.000000,0.943555,-3.677344,0.940234,-3.665625,0.940625,-3.652344,0.951172,-3.707813,0.941211,-3.646094,0.949219,-3.674219,0.953711,-3.710938,0.948438,-3.696875,0.940039,-3.657031,0.939063,-3.654688
1.860000,0.000000,0.942578,-3.636719,0.942773,-3.649219,0.938477,-3.628906,0.945703,-3.667187,0.944336,-3.653906,0.943555,-3.675000,0.947852,-3.671094,0.937500,-3.621094,0.937500,-3.627344,0.949805,-3.677344
1.870000,0.000000,0.952734,-3.703906,0.949414,-3.693750,0.945313,-3.661719,0.943164,-3.655469,0.946094,-3.688281,0.938086,-3.625781,0.944922,-3.648438,0.939844,-3.659375,0.951172,-3.699219,0.942969,-3.650000
1.880000,0.000000,0.940820,-3.642187,0.941211,-3.657812,0.939258,-3.635156,0.950586,-3.678125,0.936719,-3.641406,0.948828,-3.670313,0.939258,-3.639063,0.932031,-3.627344,0.946680,-3.674219,0.935742,-3.621094
1.890000,0.000000,0.935937,-3.608594,0.940820,-3.646094,0.943945,-3.652344,0.944727,-3.671094,0.941211,-3.645313,0.924219,-3.566406,0.936523,-3.627344,0.946289,-3.660156,0.937891,-3.631250,0.934375,-3.618750
1.900000,0.000000,0.946680,-3.666406,0.939453,-3.642187,0.942578,-3.642187,0.939844,-3.642969,0.923438,-3.601563,0.942578,-3.639063,0.927734,-3.573437,0.937109,-3.617188,0.935547,-3.621094,0.931641,-3.626562
1.910000,0.000000,0.930078,-3.603906,0.935352,-3.605469,0.934375,-3.621094,0.944727,-3.655469,0.924805,-3.603906,0.931836,-3.614063,0.934180,-3.612500,0.942773,-3.646875,0.917188,-3.571094,0.951367,-3.692969
1.920000,0.000000,0.935547,-3.617969,0.936719,-3.611719,0.938867,-3.635937,0.939258,-3.617188,0.940430,-3.637500,0.930859,-3.575781,0.944141,-3.659375,0.934375,-3.614844,0.942187,-3.646875,0.936328,-3.625000
1.930000,0.000000,0.933398,-3.595312,0.936328,-3.642969,0.932031,-3.602344,0.933789,-3.592969,0.929297,-3.578906,0.931836,-3.588281,0.924805,-3.579687,0.915820,-3.539063,0.935937,-3.642187,0.911523,-3.546875
1.940000,0.000000,0.918750,-3.538281,0.910742,-3.546875,0.934961,-3.616406,0.934766,-3.625781,0.936523,-3.607813,0.912500,-3.503906,0.933008,-3.597656,0.935742,-3.599219,0.937305,-3.604687,0.920898,-3.544531
1.950000,0.000000,0.931445,-3.588281,0.915625,-3.544531,0.924805,-3.546875,0.920117,-3.538281,0.933594,-3.596094,0.935742,-3.600000,0.924609,-3.586719,0.916016,-3.556250,0.932422,-3.578906,0.910156,-3.488281
1.960000,0.000000,0.909961,-3.525781,0.919141,-3.546875,0.922656,-3.564062,0.919141,-3.537500,0.931445,-3.591406,0.938867,-3.625781,0.924219,-3.545313,0.919531,-3.532031,0.930469,-3.581250,0.919336,-3.533594
1.970000,0.000000,0.927539,-3.557812,0.929492,-3.575781,0.928125,-3.581250,0.913086,-3.526562,0.929297,-3.565625,0.926953,-3.564062,0.919336,-3.553906,0.920898,-3.539063,0.919336,-3.560156,0.915039,-3.527344
1.980000,0.000000,0.931641,-3.593750,0.895312,-3.507031,0.919727,-3.540625,0.907617,-3.492969,0.920898,-3.571875,0.911328,-3.492969,0.914844,-3.510156,0.913672,-3.500000,0.927539,-3.567188,0.922070,-3.532812
1.990000,0.000000,0.918359,-3.550781,0.918555,-3.523438,0.916016,-3.516406,0.915625,-3.567188,0.910937,-3.523438,0.908203,-3.500781,0.894727,-3.478906,0.911523,-3.489844,0.926953,-3.563281,0.893945,-3.442969
2.000000,0.000000,0.901758,-3.462500,0.927148,-3.577344,0.907031,-3.486719,0.913477,-3.528125,0.901563,-3.493750,0.918555,-3.525000,0.892969,-3.450781,0.910547,-3.512500,0.908984,-3.484375,0.903906,-3.467969
2.010000,0.000000,0.902344,-3.512500,0.888477,-3.442188,0.878125,-3.384375,0.910352,-3.506250,0.906445,-3.487500,0.900391,-3.486719,0.920898,-3.557812,0.914063,-3.502344,0.898438,-3.464062,0.911914,-3.503125
2.020000,0.000000,0.897656,-3.447656,0.896875,-3.457813,0.901367,-3.474219,0.894141,-3.477344,0.889844,-3.451563,0.905469,-3.487500,0.911133,-3.489063,0.918555,-3.530469,0.895898,-3.439062,0.900000,-3.475000
2.030000,0.000000,0.911719,-3.505469,0.899805,-3.468750,0.888867,-3.425781,0.918555,-3.528125,0.906641,-3.467969,0.883594,-3.425000,0.879297,-3.377344,0.890430,-3.453125,0.887305,-3.413281,0.929883,-3.560156
2.040000,0.000000,0.896289,-3.437500,0.857031,-3.329687,0.895312,-3.408594,0.880078,-3.408594,0.907813,-3.474219,0.903125,-3.449219,0.897461,-3.451563,0.882617,-3.412500,0.894336,-3.433594,0.902539,-3.455469
2.050000,0.000000,0.885547,-3.410938,0.879687,-3.354687,0.857812,-3.353906,0.884961,-3.394531,0.877148,-3.436719,0.899805,-3.460938,0.886914,-3.406250,0.908984,-3.479687,0.877930,-3.394531,0.894727,-3.468750
2.060000,0.000000,0.884961,-3.366406,0.900391,-3.464844,0.871289,-3.368750,0.901563,-3.453906,0.874805,-3.368750,0.903320,-3.454687,0.647656,-3.176563,0.878320,-3.375781,0.895508,-3.440625,0.862305,-3.334375
2.070000,0.000000,0.876172,-3.382031,0.875195,-3.389844,0.891992,-3.435938,0.881250,-3.400000,0.867188,-3.378906,0.897461,-3.422656,0.892578,-3.411719,0.861523,-3.340625,0.891602,-3.429688,0.884570,-3.388281
2.080000,0.000000,0.898828,-3.439844,0.815039,-3.242188,0.887891,-3.390625,0.864648,-3.353125,0.844531,-3.250781,0.870508,-3.334375,0.801953,-3.248438,0.857812,-3.314062,0.887500,-3.410938,0.891406,-3.393750
2.090000,0.000000,0.875000,-3.342969,0.858594,-3.275781,0.879687,-3.366406,0.886328,-3.360937,0.866992,-3.338281,0.854297,-3.332813,0.866992,-3.314062,0.862891,-3.303906,0.866016,-3.328906,0.867773,-3.334375
2.100000,0.000000,0.876953,-3.401562,0.755469,-3.161719,0.865820,-3.325000,0.864844,-3.333594,0.876563,-3.360937,0.887109,-3.387500,0.861914,-3.311719,0.874023,-3.350000,0.863281,-3.306250,0.847461,-3.246875
2.110000,0.000000,0.855664,-3.315625,0.836719,-3.271094,0.892383,-3.401562,0.896484,-3.412500,0.868164,-3.334375,0.855469,-3.313281,0.860547,-3.263281,0.863477,-3.332031,0.885156,-3.362500,0.834375,-3.291406
2.120000,0.000000,0.803516,-3.194531,0.854102,-3.290625,0.863867,-3.286719,0.827930,-3.236719,0.830859,-3.253125,0.857812,-3.310156,0.886719,-3.389063,0.886523,-3.359375,0.866797,-3.331250,0.851758,-3.261719
2.130000,0.000000,0.864258,-3.312500,0.818945,-3.155469,0.816602,-3.197656,0.847070,-3.251562,0.856250,-3.308594,0.852344,-3.296094,0.828125,-3.246875,0.874414,-3.371094,0.837695,-3.261719,0.841406,-3.233594
2.140000,0.000000,0.826953,-3.222656,0.852539,-3.252344,0.847070,-3.258594,0.862695,-3.318750,0.858008,-3.306250,0.864453,-3.312500,0.825977,-3.258594,0.830078,-3.216406,0.839453,-3.265625,0.836719,-3.267969
