T,H,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E
1.330000,0.000000,0.993506,-3.955859,0.994922,-3.962891,0.993994,-3.956055,0.993164,-3.952539,0.993799,-3.956836,0.993506,-3.953906,0.992822,-3.949219,0.994043,-3.956055,0.993359,-3.951953,0.994434,-3.960156
1.340000,0.000000,0.994092,-3.958398,0.992773,-3.950195,0.993457,-3.953906,0.991504,-3.941992,0.993262,-3.951953,0.993408,-3.952930,0.993311,-3.954297,0.992188,-3.947656,0.993750,-3.954102,0.994580,-3.961523
1.350000,0.000000,0.993750,-3.954492,0.992871,-3.948242,0.992432,-3.946289,0.993994,-3.957031,0.992871,-3.951367,0.993652,-3.952930,0.992432,-3.945508,0.992529,-3.947852,0.994238,-3.957422,0.992920,-3.950000
1.360000,0.000000,0.992432,-3.949805,0.994189,-3.957422,0.992041,-3.946289,0.993457,-3.952148,0.993896,-3.954102,0.992480,-3.945703,0.991650,-3.942578,0.992432,-3.946094,0.993359,-3.951172,0.992676,-3.948437
1.370000,0.000000,0.992725,-3.947070,0.991895,-3.941797,0.993311,-3.951563,0.992285,-3.943750,0.991162,-3.938281,0.993115,-3.950000,0.992920,-3.948437,0.991797,-3.943555,0.991699,-3.939648,0.992432,-3.945703
1.380000,0.000000,0.991357,-3.938672,0.992725,-3.948242,0.991602,-3.940430,0.991162,-3.938867,0.991797,-3.942188,0.992334,-3.943945,0.991748,-3.941211,0.990869,-3.934766,0.991504,-3.938281,0.991113,-3.939648
1.390000,0.000000,0.991748,-3.942969,0.992383,-3.947461,0.992676,-3.950977,0.989648,-3.927344,0.991602,-3.940039,0.991748,-3.941992,0.992334,-3.945898,0.991699,-3.941797,0.991797,-3.942188,0.991797,-3.942969
1.400000,0.000000,0.990576,-3.933398,0.992090,-3.943555,0.991650,-3.941406,0.991064,-3.935352,0.989893,-3.928516,0.990967,-3.936719,0.991162,-3.936719,0.991797,-3.940625,0.989893,-3.927734,0.990820,-3.934180
1.410000,0.000000,0.992041,-3.941797,0.990674,-3.936523,0.991211,-3.938086,0.991113,-3.938477,0.990918,-3.936914,0.990674,-3.934375,0.989062,-3.922852,0.991309,-3.936914,0.991357,-3.938477,0.989502,-3.925586
1.420000,0.000000,0.991748,-3.942188,0.988916,-3.923633,0.989111,-3.925391,0.989258,-3.926758,0.989746,-3.926563,0.990381,-3.931836,0.990674,-3.934375,0.990381,-3.929102,0.989600,-3.926172,0.989648,-3.926172
1.430000,0.000000,0.990625,-3.934570,0.989551,-3.924805,0.988330,-3.916992,0.991016,-3.934766,0.990820,-3.934375,0.991748,-3.941797,0.990088,-3.932031,0.990283,-3.932617,0.991016,-3.935156,0.991406,-3.939258
1.440000,0.000000,0.989697,-3.927344,0.990137,-3.927734,0.989502,-3.926563,0.989258,-3.924219,0.990576,-3.934375,0.988867,-3.924805,0.990039,-3.926953,0.989746,-3.926563,0.989648,-3.928320,0.989648,-3.928516
1.450000,0.000000,0.989258,-3.923633,0.988135,-3.914648,0.988477,-3.919922,0.987598,-3.911914,0.986963,-3.911914,0.988916,-3.922656,0.987354,-3.911719,0.989990,-3.931055,0.987061,-3.911719,0.988672,-3.919141
1.460000,0.000000,0.988721,-3.917773,0.988867,-3.920508,0.988623,-3.922461,0.988232,-3.916211,0.986865,-3.910352,0.988672,-3.921484,0.988965,-3.923047,0.987109,-3.912500,0.988477,-3.918945,0.988574,-3.922070
1.470000,0.000000,0.986914,-3.906250,0.987842,-3.916797,0.988623,-3.919336,0.987305,-3.911914,0.987988,-3.916406,0.987598,-3.915039,0.987207,-3.911133,0.987646,-3.915234,0.987598,-3.914258,0.989258,-3.922852
1.480000,0.000000,0.987061,-3.908398,0.987695,-3.911914,0.986963,-3.909570,0.984912,-3.895703,0.987549,-3.911328,0.988232,-3.915625,0.987305,-3.914453,0.985449,-3.906055,0.987988,-3.913672,0.987842,-3.915625
1.490000,0.000000,0.987256,-3.910742,0.986670,-3.909766,0.987549,-3.912695,0.987305,-3.909766,0.987646,-3.914844,0.985303,-3.898242,0.986572,-3.905664,0.986719,-3.908398,0.986182,-3.906250,0.984229,-3.891406
1.500000,0.000000,0.987451,-3.914453,0.986084,-3.907227,0.986182,-3.902930,0.985791,-3.901953,0.987598,-3.912891,0.985254,-3.899023,0.983643,-3.890820,0.985400,-3.901953,0.986963,-3.906445,0.986279,-3.908398
1.510000,0.000000,0.986279,-3.904102,0.987061,-3.910547,0.985205,-3.902148,0.986475,-3.905859,0.984229,-3.894141,0.987549,-3.912695,0.984131,-3.894336,0.984619,-3.887695,0.982715,-3.885156,0.984961,-3.897070
1.520000,0.000000,0.984961,-3.896875,0.984961,-3.896094,0.983740,-3.891406,0.984912,-3.898633,0.985986,-3.902148,0.984033,-3.890820,0.982080,-3.877148,0.984375,-3.892383,0.985693,-3.900000,0.984912,-3.897656
1.530000,0.000000,0.983936,-3.887500,0.982422,-3.880859,0.984668,-3.895508,0.985400,-3.898047,0.985791,-3.902930,0.983887,-3.891211,0.984814,-3.898047,0.985449,-3.897656,0.981738,-3.882422,0.983936,-3.888867
1.540000,0.000000,0.983643,-3.889258,0.983154,-3.883594,0.982910,-3.881055,0.984131,-3.888867,0.984473,-3.891406,0.987158,-3.908984,0.984521,-3.893750,0.984619,-3.899219,0.984277,-3.890234,0.984814,-3.895313
1.550000,0.000000,0.982715,-3.880859,0.984082,-3.890820,0.982373,-3.882031,0.978760,-3.866211,0.983203,-3.888086,0.981494,-3.874414,0.981885,-3.878906,0.980420,-3.873242,0.985840,-3.904297,0.983154,-3.885352
1.560000,0.000000,0.981689,-3.880078,0.983447,-3.888477,0.983301,-3.887109,0.980664,-3.875977,0.983740,-3.887695,0.984570,-3.897070,0.979346,-3.864063,0.981787,-3.875000,0.982324,-3.876953,0.981689,-3.872070
1.570000,0.000000,0.980322,-3.866211,0.982471,-3.878711,0.980469,-3.865039,0.980908,-3.877539,0.979688,-3.861523,0.982471,-3.883203,0.981592,-3.871680,0.981641,-3.876172,0.979492,-3.859180,0.979248,-3.860937
1.580000,0.000000,0.980420,-3.870508,0.982324,-3.880078,0.978467,-3.858203,0.982178,-3.877539,0.979785,-3.864258,0.980420,-3.860937,0.981885,-3.877539,0.981396,-3.872461,0.984326,-3.892383,0.980029,-3.867188
1.590000,0.000000,0.977637,-3.853906,0.980127,-3.868945,0.980371,-3.867969,0.981348,-3.872852,0.981543,-3.874414,0.981201,-3.875977,0.981396,-3.870117,0.978418,-3.857422,0.977539,-3.854492,0.978564,-3.860156
1.600000,0.000000,0.979736,-3.863477,0.977344,-3.851758,0.976465,-3.838281,0.979102,-3.863672,0.980078,-3.858789,0.977051,-3.850781,0.978516,-3.854883,0.978418,-3.856250,0.980859,-3.868555,0.979639,-3.863086
1.610000,0.000000,0.978564,-3.854297,0.979150,-3.859570,0.978760,-3.857617,0.978564,-3.856055,0.978613,-3.855469,0.979639,-3.863477,0.976221,-3.841406,0.979590,-3.862109,0.976465,-3.840625,0.977783,-3.853320
1.620000,0.000000,0.978857,-3.858008,0.975098,-3.834766,0.976270,-3.843945,0.977148,-3.850195,0.975195,-3.836719,0.976758,-3.846680,0.977246,-3.849805,0.976563,-3.845703,0.977588,-3.847070,0.976221,-3.839453
1.630000,0.000000,0.976025,-3.840625,0.978125,-3.851953,0.974316,-3.832617,0.976123,-3.840820,0.977637,-3.851758,0.977148,-3.843555,0.975732,-3.839258,0.974463,-3.839258,0.976123,-3.842188,0.973437,-3.825781
1.640000,0.000000,0.974707,-3.834180,0.976660,-3.847266,0.975000,-3.834570,0.978271,-3.849805,0.972217,-3.822266,0.976318,-3.844922,0.976172,-3.838672,0.977686,-3.856055,0.977148,-3.848633,0.977051,-3.846875
1.650000,0.000000,0.975879,-3.840820,0.978076,-3.850391,0.975732,-3.838281,0.972607,-3.814062,0.974512,-3.829102,0.973437,-3.826563,0.975977,-3.843750,0.974658,-3.831445,0.975781,-3.841406,0.974365,-3.830273
1.660000,0.000000,0.973926,-3.833008,0.972559,-3.817773,0.970605,-3.811133,0.974609,-3.835547,0.973828,-3.830273,0.975244,-3.834180,0.972949,-3.824609,0.972510,-3.819922,0.972461,-3.821680,0.976270,-3.840234
1.670000,0.000000,0.972949,-3.819531,0.971533,-3.815039,0.973242,-3.825000,0.972656,-3.821289,0.971094,-3.811133,0.974365,-3.827344,0.973389,-3.820703,0.972949,-3.824414,0.974023,-3.825977,0.972412,-3.820898
1.680000,0.000000,0.970801,-3.808203,0.968799,-3.800977,0.969873,-3.802148,0.972900,-3.823047,0.972754,-3.819727,0.973877,-3.832031,0.972412,-3.821484,0.971045,-3.813086,0.968945,-3.796094,0.970605,-3.810742
1.690000,0.000000,0.970508,-3.809766,0.969189,-3.801172,0.968652,-3.797266,0.973437,-3.825781,0.971240,-3.811328,0.970605,-3.820703,0.968359,-3.799219,0.971191,-3.813477,0.968066,-3.793750,0.970508,-3.807031
1.700000,0.000000,0.966797,-3.791992,0.971240,-3.815625,0.968359,-3.792578,0.972998,-3.823242,0.969482,-3.797656,0.968213,-3.791992,0.964502,-3.773828,0.966357,-3.787109,0.969238,-3.807031,0.969287,-3.799805
1.710000,0.000000,0.969775,-3.799219,0.963965,-3.762695,0.971729,-3.807227,0.967676,-3.792578,0.968604,-3.795898,0.964941,-3.773047,0.965039,-3.780664,0.971143,-3.814062,0.969580,-3.808008,0.967187,-3.793555
1.720000,0.000000,0.968506,-3.797656,0.966504,-3.783984,0.962842,-3.764063,0.966699,-3.787891,0.966309,-3.783594,0.966992,-3.789648,0.965820,-3.783789,0.965137,-3.778516,0.969775,-3.797852,0.964844,-3.784180
1.730000,0.000000,0.965479,-3.776953,0.963721,-3.772070,0.965137,-3.776953,0.962305,-3.766992,0.966406,-3.784375,0.965625,-3.778516,0.965625,-3.778320,0.966553,-3.789453,0.967480,-3.789453,0.963672,-3.775977
1.740000,0.000000,0.968750,-3.796094,0.965918,-3.774609,0.963867,-3.775977,0.962891,-3.771289,0.965381,-3.785352,0.969336,-3.797852,0.965137,-3.777148,0.962061,-3.763867,0.968115,-3.793555,0.966455,-3.779102
1.750000,0.000000,0.966016,-3.782422,0.963037,-3.768164,0.962500,-3.761719,0.961865,-3.757422,0.964697,-3.777734,0.960352,-3.756250,0.965625,-3.775195,0.957764,-3.742578,0.962158,-3.758008,0.963184,-3.769531
1.760000,0.000000,0.960498,-3.752539,0.963574,-3.756250,0.961914,-3.758203,0.964014,-3.772852,0.958447,-3.744141,0.961523,-3.756641,0.960986,-3.753711,0.960498,-3.754297,0.960400,-3.754102,0.961035,-3.757227
1.770000,0.000000,0.960254,-3.757617,0.961719,-3.752148,0.956445,-3.735547,0.960645,-3.756836,0.961670,-3.758008,0.962256,-3.752930,0.958057,-3.737305,0.963086,-3.753320,0.959912,-3.749023,0.961328,-3.747656
1.780000,0.000000,0.956396,-3.729492,0.960107,-3.747266,0.961914,-3.752734,0.962695,-3.763281,0.957373,-3.735937,0.957080,-3.721875,0.961914,-3.760742,0.958203,-3.733008,0.958691,-3.741797,0.959424,-3.743555
1.790000,0.000000,0.955664,-3.725977,0.958350,-3.735352,0.953906,-3.719727,0.958740,-3.735547,0.956494,-3.722070,0.958301,-3.733594,0.956738,-3.725977,0.958740,-3.742773,0.958008,-3.725586,0.957129,-3.728906
1.800000,0.000000,0.953662,-3.722656,0.957373,-3.729297,0.953711,-3.720117,0.959277,-3.736523,0.957910,-3.735742,0.956055,-3.729883,0.958643,-3.731055,0.953857,-3.716016,0.953027,-3.707422,0.958105,-3.736328
1.810000,0.000000,0.948975,-3.692969,0.956592,-3.729492,0.952686,-3.709570,0.954346,-3.719336,0.955225,-3.716211,0.956396,-3.718555,0.957422,-3.726367,0.947559,-3.679297,0.956299,-3.730859,0.951953,-3.708984
1.820000,0.000000,0.949902,-3.693945,0.952588,-3.700781,0.948535,-3.687500,0.954443,-3.717188,0.951660,-3.710938,0.954541,-3.716211,0.952441,-3.697461,0.953369,-3.708984,0.950537,-3.692188,0.953076,-3.718750
1.830000,0.000000,0.949707,-3.690430,0.952783,-3.707617,0.952783,-3.702539,0.953174,-3.700977,0.947803,-3.679297,0.948047,-3.682812,0.949902,-3.687695,0.949023,-3.694727,0.950146,-3.702539,0.949170,-3.691016
1.840000,0.000000,0.948535,-3.686719,0.951172,-3.696680,0.947998,-3.680859,0.953662,-3.708203,0.948486,-3.674805,0.944629,-3.668164,0.949805,-3.692773,0.947070,-3.670703,0.946094,-3.671094,0.942529,-3.657812
1.850000,0.000000,0.946143,-3.668359,0.948926,-3.684180,0.946436,-3.675586,0.941797,-3.666016,0.943896,-3.669727,0.948438,-3.687305,0.948633,-3.691797,0.947607,-3.680078,0.950977,-3.695117,0.945117,-3.671680
1.860000,0.000000,0.945801,-3.666797,0.949902,-3.689062,0.944629,-3.662695,0.944678,-3.662891,0.948193,-3.681250,0.943848,-3.659766,0.941992,-3.654102,0.947217,-3.684766,0.944580,-3.663281,0.938086,-3.639648
1.870000,0.000000,0.945068,-3.661719,0.941211,-3.650000,0.941064,-3.645508,0.942285,-3.650977,0.944580,-3.658398,0.937744,-3.626172,0.945996,-3.674023,0.938574,-3.635937,0.948096,-3.691797,0.938477,-3.640234
1.880000,0.000000,0.944238,-3.663477,0.931738,-3.629492,0.937109,-3.619531,0.939404,-3.651953,0.938965,-3.642969,0.939355,-3.652539,0.944238,-3.661328,0.939551,-3.633789,0.937842,-3.637109,0.944873,-3.665234
1.890000,0.000000,0.930664,-3.620508,0.938477,-3.628125,0.935059,-3.627148,0.935986,-3.633594,0.936523,-3.632422,0.933252,-3.623828,0.944189,-3.659180,0.939600,-3.627734,0.938867,-3.626953,0.935742,-3.610156
1.900000,0.000000,0.936719,-3.627930,0.941357,-3.650586,0.936572,-3.625195,0.938574,-3.635156,0.936670,-3.619922,0.941016,-3.648242,0.937646,-3.630469,0.939453,-3.647266,0.932910,-3.623438,0.943408,-3.650000
1.910000,0.000000,0.933740,-3.607617,0.929492,-3.599414,0.931348,-3.601563,0.933643,-3.625000,0.935547,-3.620508,0.930859,-3.597852,0.934326,-3.614063,0.921045,-3.569531,0.940332,-3.648438,0.946045,-3.662891
1.920000,0.000000,0.931299,-3.596094,0.933154,-3.601758,0.924512,-3.568945,0.928906,-3.585156,0.930518,-3.587109,0.930127,-3.606445,0.932666,-3.595703,0.932910,-3.601172,0.932861,-3.609375,0.933838,-3.619141
1.930000,0.000000,0.929004,-3.589844,0.932422,-3.597266,0.934521,-3.597070,0.921191,-3.542578,0.929639,-3.575000,0.931885,-3.596680,0.936865,-3.603516,0.927002,-3.580859,0.929004,-3.571875,0.930518,-3.588281
1.940000,0.000000,0.924072,-3.563477,0.932617,-3.602148,0.922998,-3.566797,0.930371,-3.596094,0.932715,-3.612695,0.927100,-3.577734,0.932373,-3.598438,0.924512,-3.567773,0.928760,-3.597266,0.921777,-3.561328
1.950000,0.000000,0.928467,-3.578711,0.931689,-3.602539,0.914648,-3.560352,0.919824,-3.550391,0.923535,-3.577148,0.922119,-3.570898,0.928760,-3.582227,0.929688,-3.591211,0.923193,-3.564844,0.924463,-3.582813
1.960000,0.000000,0.925879,-3.566992,0.910010,-3.509375,0.919141,-3.551367,0.924805,-3.565625,0.921631,-3.553516,0.915723,-3.535156,0.908398,-3.513086,0.924219,-3.561719,0.920752,-3.555859,0.916602,-3.544141
1.970000,0.000000,0.919141,-3.541992,0.909277,-3.518164,0.911035,-3.508398,0.913721,-3.513086,0.920850,-3.542187,0.919922,-3.546094,0.918848,-3.548633,0.912549,-3.531641,0.913672,-3.522461,0.912695,-3.531250
1.980000,0.000000,0.912842,-3.511523,0.911572,-3.531250,0.919336,-3.532422,0.912793,-3.514453,0.912988,-3.525391,0.914697,-3.530664,0.908643,-3.509961,0.914697,-3.525195,0.906641,-3.511523,0.913818,-3.522852
1.990000,0.000000,0.914014,-3.516992,0.917676,-3.538477,0.913184,-3.494922,0.914844,-3.514063,0.907813,-3.519336,0.909326,-3.494922,0.909424,-3.507422,0.917383,-3.532227,0.906250,-3.503320,0.906787,-3.490234
2.000000,0.000000,0.910254,-3.510547,0.912402,-3.499805,0.905762,-3.493164,0.905957,-3.487695,0.916357,-3.523242,0.901709,-3.488281,0.904736,-3.483594,0.894336,-3.439062,0.900537,-3.466211,0.894043,-3.455664
2.010000,0.000000,0.903516,-3.463477,0.914014,-3.502734,0.903662,-3.473633,0.897852,-3.485156,0.909180,-3.490039,0.905713,-3.476953,0.907324,-3.490625,0.903467,-3.480469,0.898291,-3.462695,0.912109,-3.515820
2.020000,0.000000,0.897852,-3.439258,0.902393,-3.471289,0.909229,-3.487109,0.905371,-3.473438,0.899268,-3.454492,0.902490,-3.475781,0.890723,-3.428125,0.910205,-3.504102,0.898340,-3.445117,0.913086,-3.509766
2.030000,0.000000,0.894287,-3.425977,0.902832,-3.474219,0.892383,-3.426953,0.895020,-3.445313,0.898535,-3.448633,0.882324,-3.402148,0.893018,-3.443359,0.888574,-3.433203,0.902539,-3.478906,0.886182,-3.429688
2.040000,0.000000,0.902588,-3.455664,0.893457,-3.442383,0.880518,-3.393555,0.892041,-3.434570,0.895068,-3.452344,0.897705,-3.437891,0.900879,-3.459766,0.896338,-3.431250,0.891504,-3.428906,0.898438,-3.485156
2.050000,0.000000,0.900488,-3.450586,0.894971,-3.428125,0.889502,-3.434961,0.887646,-3.422656,0.891504,-3.431250,0.894092,-3.440234,0.900537,-3.462305,0.885107,-3.405273,0.891602,-3.427344,0.897021,-3.446289
2.060000,0.000000,0.874854,-3.382227,0.886865,-3.422070,0.887695,-3.403516,0.871191,-3.373438,0.899170,-3.447852,0.878125,-3.393945,0.872852,-3.372070,0.889111,-3.409766,0.881934,-3.386328,0.869922,-3.371875
2.070000,0.000000,0.871094,-3.363281,0.878223,-3.379883,0.847314,-3.338281,0.884180,-3.385352,0.887793,-3.399805,0.877197,-3.360937,0.864453,-3.339648,0.880371,-3.379102,0.863818,-3.358203,0.865479,-3.371289
2.080000,0.000000,0.881396,-3.380469,0.883740,-3.387109,0.877832,-3.360742,0.871777,-3.373633,0.879883,-3.377344,0.874121,-3.352539,0.869922,-3.357227,0.862500,-3.350391,0.890918,-3.409766,0.892529,-3.420117
2.090000,0.000000,0.869824,-3.344336,0.877100,-3.379297,0.876074,-3.361133,0.881885,-3.393945,0.873291,-3.362695,0.872852,-3.358008,0.872266,-3.330664,0.873437,-3.345703,0.870068,-3.330469,0.859521,-3.335352
2.100000,0.000000,0.864453,-3.339453,0.870605,-3.341797,0.884424,-3.378320,0.869678,-3.353711,0.831348,-3.265039,0.862891,-3.337109,0.828955,-3.262109,0.854492,-3.314648,0.868115,-3.365039,0.870166,-3.354492
2.110000,0.000000,0.850146,-3.309570,0.875732,-3.338867,0.852100,-3.285156,0.858301,-3.308789,0.859131,-3.308008,0.850439,-3.303516,0.860889,-3.314062,0.872803,-3.350586,0.851563,-3.336719,0.874268,-3.352344
2.120000,0.000000,0.848145,-3.279297,0.811035,-3.208008,0.860986,-3.314453,0.860889,-3.292773,0.845166,-3.269727,0.862451,-3.307617,0.851270,-3.294141,0.852197,-3.291602,0.795996,-3.242578,0.853418,-3.300391
2.130000,0.000000,0.835400,-3.237305,0.839014,-3.257227,0.861182,-3.313086,0.807422,-3.228711,0.854004,-3.291797,0.862354,-3.320117,0.862646,-3.325781,0.855957,-3.299219,0.859326,-3.301172,0.834375,-3.244141
2.140000,0.000000,0.836230,-3.255273,0.806006,-3.196875,0.758496,-3.186914,0.835498,-3.234180,0.828174,-3.216602,0.815967,-3.201758,0.838428,-3.282812,0.852783,-3.257813,0.850879,-3.255859,0.849805,-3.275781
