T,H,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E
1.130000,0.000000,0.998128,-3.986046,0.997868,-3.984614,0.998036,-3.985699,0.998031,-3.985742,0.997890,-3.984136,0.997976,-3.985243,0.998193,-3.986480,0.998107,-3.985742,0.998079,-3.985959,0.998031,-3.985243
1.140000,0.000000,0.997781,-3.983442,0.997759,-3.983507,0.997797,-3.983637,0.997890,-3.984245,0.997803,-3.983746,0.997824,-3.984332,0.997564,-3.982313,0.997814,-3.983702,0.997906,-3.984592,0.997683,-3.982726
1.150000,0.000000,0.997667,-3.982487,0.997651,-3.982617,0.997705,-3.982964,0.997526,-3.981814,0.997873,-3.984266,0.997738,-3.983073,0.997412,-3.980968,0.997922,-3.984484,0.997900,-3.984592,0.997510,-3.981489
1.160000,0.000000,0.997635,-3.982335,0.997635,-3.982444,0.997890,-3.984484,0.997401,-3.980729,0.997635,-3.982704,0.997580,-3.981966,0.997635,-3.982335,0.997439,-3.981076,0.997624,-3.982509,0.997586,-3.982227
1.170000,0.000000,0.997450,-3.981120,0.997380,-3.980729,0.997559,-3.981771,0.997526,-3.981814,0.997217,-3.979405,0.997347,-3.980273,0.997428,-3.980903,0.997456,-3.981055,0.997396,-3.980903,0.997298,-3.979861
1.180000,0.000000,0.997293,-3.980100,0.997282,-3.980469,0.997369,-3.980512,0.997195,-3.979557,0.997173,-3.979123,0.997217,-3.979948,0.997304,-3.980165,0.997347,-3.980642,0.997233,-3.979796,0.997141,-3.978993
1.190000,0.000000,0.997103,-3.978602,0.996940,-3.977561,0.997423,-3.980794,0.997173,-3.979123,0.997054,-3.977951,0.996870,-3.976780,0.997049,-3.978624,0.996951,-3.977713,0.997049,-3.978385,0.997173,-3.979492
1.200000,0.000000,0.996832,-3.976888,0.996842,-3.976780,0.997021,-3.978082,0.996848,-3.977062,0.997152,-3.979210,0.997108,-3.978320,0.997049,-3.978429,0.997184,-3.979167,0.997059,-3.978385,0.996642,-3.975825
1.210000,0.000000,0.996761,-3.976411,0.996512,-3.975130,0.996821,-3.976953,0.996691,-3.975694,0.996701,-3.975868,0.996658,-3.975174,0.996680,-3.975760,0.996864,-3.977018,0.996924,-3.977778,0.996821,-3.976063
1.220000,0.000000,0.996810,-3.976801,0.996750,-3.975846,0.996549,-3.974392,0.996376,-3.973741,0.996528,-3.974523,0.996441,-3.974045,0.996598,-3.975195,0.996577,-3.975109,0.996430,-3.973915,0.996528,-3.974436
1.230000,0.000000,0.996452,-3.973893,0.996305,-3.973134,0.996517,-3.974653,0.996322,-3.973112,0.996517,-3.974349,0.996311,-3.973242,0.996077,-3.971658,0.996311,-3.972852,0.996099,-3.971658,0.996294,-3.972917
1.240000,0.000000,0.996132,-3.971658,0.996354,-3.973351,0.996105,-3.971549,0.995920,-3.970747,0.996105,-3.971463,0.996132,-3.971897,0.995898,-3.970095,0.996034,-3.971658,0.996262,-3.972765,0.996322,-3.972721
1.250000,0.000000,0.995926,-3.970312,0.995540,-3.968077,0.995850,-3.970443,0.996050,-3.971094,0.995980,-3.970660,0.996067,-3.971354,0.996050,-3.971549,0.995779,-3.969596,0.996213,-3.972613,0.995817,-3.969705
1.260000,0.000000,0.995709,-3.968859,0.995714,-3.968924,0.995855,-3.969792,0.995822,-3.969596,0.995698,-3.968511,0.995703,-3.968576,0.995524,-3.967491,0.995285,-3.965929,0.995844,-3.969531,0.995470,-3.967339
1.270000,0.000000,0.995600,-3.968446,0.995551,-3.967643,0.995117,-3.964822,0.995231,-3.965451,0.995426,-3.967405,0.995367,-3.966233,0.995567,-3.967947,0.995106,-3.964865,0.995627,-3.968186,0.995546,-3.967969
1.280000,0.000000,0.994971,-3.963151,0.995133,-3.964779,0.995372,-3.966515,0.995025,-3.964084,0.995372,-3.966667,0.995340,-3.966450,0.995133,-3.965061,0.995068,-3.964301,0.995036,-3.963867,0.994992,-3.964410
1.290000,0.000000,0.995106,-3.964345,0.994813,-3.962478,0.995182,-3.965213,0.995133,-3.964431,0.995117,-3.963889,0.994900,-3.962847,0.995030,-3.964258,0.994672,-3.961784,0.994488,-3.960482,0.994938,-3.963607
1.300000,0.000000,0.994542,-3.960178,0.994661,-3.961328,0.994444,-3.960482,0.994575,-3.960569,0.994770,-3.962760,0.994472,-3.960438,0.994276,-3.958746,0.994195,-3.958594,0.994781,-3.961740,0.994916,-3.962413
1.310000,0.000000,0.994428,-3.960004,0.994396,-3.959375,0.994580,-3.960916,0.994238,-3.958203,0.994602,-3.961437,0.994059,-3.957899,0.994775,-3.962391,0.994586,-3.960655,0.994390,-3.959223,0.994743,-3.961697
1.320000,0.000000,0.994428,-3.960048,0.994027,-3.957096,0.994032,-3.956836,0.994406,-3.959549,0.993793,-3.956120,0.993934,-3.956879,0.994141,-3.957747,0.994271,-3.958832,0.994086,-3.957747,0.994021,-3.956749
1.330000,0.000000,0.993783,-3.955382,0.993864,-3.955751,0.993766,-3.955143,0.993462,-3.953581,0.993956,-3.956424,0.993473,-3.953451,0.993435,-3.952843,0.993669,-3.954666,0.993777,-3.955404,0.993338,-3.952365
1.340000,0.000000,0.993658,-3.953472,0.993669,-3.954015,0.993495,-3.953429,0.993452,-3.952799,0.993273,-3.951671,0.993755,-3.955621,0.993788,-3.955295,0.993696,-3.954145,0.993609,-3.954449,0.993766,-3.955078
1.350000,0.000000,0.993652,-3.953993,0.992844,-3.949197,0.993240,-3.951194,0.992811,-3.947569,0.992904,-3.949306,0.993495,-3.952865,0.992893,-3.949023,0.993300,-3.952062,0.993034,-3.950911,0.993544,-3.953689
1.360000,0.000000,0.992779,-3.947982,0.993012,-3.949761,0.992703,-3.948546,0.992611,-3.947287,0.992139,-3.944444,0.992882,-3.948872,0.992622,-3.947092,0.992301,-3.944857,0.992155,-3.944206,0.992681,-3.947786
1.370000,0.000000,0.992437,-3.946745,0.992236,-3.944770,0.992263,-3.945204,0.992453,-3.946398,0.992329,-3.945378,0.992453,-3.946441,0.992345,-3.945942,0.992535,-3.947201,0.992188,-3.944249,0.992763,-3.948720
1.380000,0.000000,0.992122,-3.943902,0.992117,-3.943511,0.991797,-3.942882,0.992128,-3.944206,0.991656,-3.940777,0.992415,-3.946007,0.991922,-3.943251,0.991808,-3.942296,0.991992,-3.942296,0.992160,-3.943945
1.390000,0.000000,0.991851,-3.941927,0.992177,-3.944358,0.991672,-3.941168,0.991889,-3.942253,0.991325,-3.939084,0.991211,-3.938151,0.991905,-3.943056,0.991488,-3.939779,0.991564,-3.940690,0.991542,-3.940430
1.400000,0.000000,0.991216,-3.938715,0.991423,-3.939887,0.991064,-3.937674,0.991336,-3.938129,0.991200,-3.938390,0.991135,-3.937174,0.991119,-3.938173,0.991401,-3.939236,0.990771,-3.934505,0.990929,-3.936328
1.410000,0.000000,0.990734,-3.934939,0.990739,-3.934983,0.990842,-3.935460,0.990658,-3.934093,0.990712,-3.934939,0.990598,-3.933485,0.991379,-3.938563,0.990837,-3.935503,0.990473,-3.934028,0.990652,-3.934180
1.420000,0.000000,0.989838,-3.928234,0.990240,-3.930859,0.990647,-3.933485,0.990213,-3.931424,0.990007,-3.930230,0.990207,-3.930208,0.990191,-3.931532,0.989979,-3.929340,0.989941,-3.929058,0.990712,-3.934679
1.430000,0.000000,0.989844,-3.929210,0.990039,-3.929753,0.989084,-3.923806,0.989529,-3.927452,0.990072,-3.930360,0.990153,-3.931359,0.989518,-3.926215,0.990017,-3.930035,0.989768,-3.927865,0.989800,-3.928819
1.440000,0.000000,0.989562,-3.927821,0.989263,-3.924392,0.989393,-3.926107,0.989003,-3.923155,0.988504,-3.920247,0.989317,-3.925326,0.989627,-3.926324,0.988829,-3.922504,0.989703,-3.927517,0.988281,-3.918446
1.450000,0.000000,0.989176,-3.925586,0.989507,-3.926128,0.988384,-3.921766,0.989003,-3.923437,0.988829,-3.921680,0.989041,-3.924284,0.988970,-3.923676,0.989128,-3.924696,0.988211,-3.917405,0.989214,-3.923698
1.460000,0.000000,0.988411,-3.920117,0.988205,-3.917730,0.988303,-3.919227,0.988395,-3.918555,0.988726,-3.920681,0.988346,-3.918207,0.988368,-3.919553,0.988921,-3.922656,0.988352,-3.919596,0.988292,-3.918837
1.470000,0.000000,0.988021,-3.916450,0.988091,-3.916862,0.987826,-3.915430,0.988097,-3.916211,0.988341,-3.917882,0.987994,-3.915191,0.987836,-3.915842,0.987489,-3.913455,0.987967,-3.916775,0.987478,-3.912370
1.480000,0.000000,0.987793,-3.914627,0.987533,-3.912674,0.987435,-3.912695,0.987842,-3.914171,0.987527,-3.912977,0.986724,-3.907834,0.987294,-3.911415,0.987533,-3.913021,0.987701,-3.914974,0.987771,-3.913064
1.490000,0.000000,0.986751,-3.908312,0.986464,-3.905859,0.986507,-3.907682,0.986583,-3.906684,0.986702,-3.906793,0.987001,-3.908377,0.986854,-3.907574,0.986589,-3.906120,0.986545,-3.907899,0.986898,-3.908876
1.500000,0.000000,0.985715,-3.902127,0.986149,-3.903429,0.985151,-3.897873,0.986290,-3.904427,0.986849,-3.909592,0.986111,-3.902257,0.985975,-3.902821,0.986529,-3.906597,0.985558,-3.900239,0.986258,-3.905404
1.510000,0.000000,0.985737,-3.901324,0.986171,-3.904796,0.985297,-3.900369,0.985900,-3.901302,0.985465,-3.899197,0.985341,-3.900022,0.985031,-3.899805,0.985737,-3.902062,0.985493,-3.900174,0.985368,-3.899457
1.520000,0.000000,0.984516,-3.895139,0.985211,-3.896810,0.984532,-3.895768,0.984592,-3.893620,0.984315,-3.894054,0.985107,-3.898134,0.984728,-3.895681,0.984652,-3.894705,0.984245,-3.893207,0.984391,-3.894010
1.530000,0.000000,0.983892,-3.890234,0.984250,-3.893034,0.984348,-3.894293,0.983876,-3.888694,0.983860,-3.890451,0.984451,-3.892600,0.984125,-3.892079,0.983681,-3.890343,0.984836,-3.895877,0.984446,-3.893924
1.540000,0.000000,0.983480,-3.887391,0.982796,-3.884332,0.984191,-3.892253,0.983436,-3.886827,0.983436,-3.888346,0.983219,-3.885048,0.983285,-3.887001,0.983670,-3.888628,0.983415,-3.887630,0.984370,-3.892491
1.550000,0.000000,0.982547,-3.883116,0.982400,-3.881771,0.982981,-3.884136,0.983247,-3.884158,0.982916,-3.884180,0.982791,-3.882270,0.982823,-3.883051,0.982422,-3.880230,0.982970,-3.883984,0.982910,-3.883963
1.560000,0.000000,0.982612,-3.881315,0.982102,-3.877582,0.982373,-3.878906,0.982346,-3.880816,0.981559,-3.876194,0.982020,-3.877930,0.982704,-3.882465,0.981809,-3.878147,0.980897,-3.871571,0.981793,-3.876107
1.570000,0.000000,0.981049,-3.871549,0.981369,-3.875890,0.981765,-3.876497,0.982210,-3.879514,0.980843,-3.871918,0.981044,-3.870768,0.981071,-3.872808,0.981087,-3.873958,0.981966,-3.876780,0.981060,-3.870703
1.580000,0.000000,0.980669,-3.869813,0.980387,-3.867296,0.981353,-3.874197,0.980968,-3.871788,0.980686,-3.869640,0.980490,-3.868620,0.981684,-3.874609,0.980767,-3.869727,0.980702,-3.870486,0.980219,-3.868598
1.590000,0.000000,0.980165,-3.865365,0.980311,-3.867882,0.980425,-3.867925,0.979867,-3.865582,0.979492,-3.863238,0.979454,-3.863129,0.980008,-3.866428,0.979655,-3.863759,0.980002,-3.865582,0.979666,-3.863216
1.600000,0.000000,0.978000,-3.854818,0.979443,-3.862717,0.979215,-3.860417,0.979145,-3.860091,0.977799,-3.852474,0.979823,-3.863542,0.978662,-3.858355,0.979926,-3.865082,0.978781,-3.857465,0.979644,-3.861914
1.610000,0.000000,0.979210,-3.859722,0.977631,-3.852626,0.978185,-3.855881,0.978027,-3.853082,0.978407,-3.856749,0.978309,-3.855469,0.977729,-3.853168,0.978234,-3.854514,0.979161,-3.860004,0.978174,-3.853624
1.620000,0.000000,0.976373,-3.844184,0.978261,-3.852496,0.977588,-3.848937,0.976465,-3.845985,0.978098,-3.853168,0.977507,-3.851063,0.977333,-3.849718,0.976508,-3.845681,0.977322,-3.847938,0.977620,-3.849848
1.630000,0.000000,0.976525,-3.843663,0.976177,-3.842339,0.975743,-3.839171,0.976156,-3.841341,0.976752,-3.844575,0.976595,-3.845530,0.976031,-3.841254,0.976953,-3.848589,0.976562,-3.843815,0.977165,-3.845942
1.640000,0.000000,0.976264,-3.842231,0.975043,-3.834484,0.974919,-3.833681,0.975678,-3.839714,0.975043,-3.834722,0.974951,-3.834201,0.976183,-3.843251,0.975684,-3.838455,0.976242,-3.844032,0.974816,-3.834939
1.650000,0.000000,0.974067,-3.830035,0.975564,-3.837522,0.974316,-3.832487,0.975206,-3.837587,0.975998,-3.842817,0.974723,-3.834223,0.974631,-3.834874,0.974734,-3.835156,0.974387,-3.832639,0.975770,-3.841645
1.660000,0.000000,0.973242,-3.825564,0.973790,-3.827561,0.974262,-3.830599,0.972792,-3.824306,0.974029,-3.829058,0.973492,-3.826020,0.974056,-3.829080,0.973356,-3.825043,0.973535,-3.825217,0.974186,-3.830425
1.670000,0.000000,0.972108,-3.817773,0.973834,-3.827170,0.972857,-3.821810,0.971647,-3.815972,0.973671,-3.826606,0.972569,-3.817925,0.972423,-3.820573,0.972759,-3.822917,0.971522,-3.815820,0.973204,-3.822656
1.680000,0.000000,0.972260,-3.816970,0.972005,-3.816493,0.973996,-3.823220,0.972580,-3.818576,0.970931,-3.810352,0.971267,-3.811545,0.971186,-3.810395,0.972325,-3.816992,0.971615,-3.813976,0.972027,-3.815299
1.690000,0.000000,0.971088,-3.804036,0.970237,-3.800998,0.971425,-3.807812,0.971208,-3.806424,0.970730,-3.804210,0.970860,-3.802409,0.970258,-3.803689,0.971653,-3.807856,0.971582,-3.808594,0.970855,-3.801411
1.700000,0.000000,0.969515,-3.802322,0.969336,-3.799588,0.969488,-3.800608,0.968012,-3.792795,0.970519,-3.809983,0.969401,-3.802496,0.969374,-3.802409,0.969488,-3.801411,0.969097,-3.799414,0.969097,-3.802843
1.710000,0.000000,0.967909,-3.795161,0.968403,-3.795291,0.969048,-3.798568,0.967752,-3.793989,0.968121,-3.792426,0.967654,-3.792079,0.968088,-3.795942,0.968934,-3.800846,0.966623,-3.787609,0.968452,-3.794727
1.720000,0.000000,0.966558,-3.785200,0.965506,-3.780729,0.967291,-3.788433,0.966439,-3.785221,0.966482,-3.785786,0.967410,-3.789757,0.967133,-3.787153,0.966753,-3.786176,0.967394,-3.790668,0.966547,-3.785786
1.730000,0.000000,0.965875,-3.782704,0.965061,-3.780577,0.965592,-3.779970,0.965115,-3.777344,0.965755,-3.780382,0.965229,-3.780187,0.966059,-3.783919,0.966146,-3.782574,0.965375,-3.777105,0.965891,-3.780230
1.740000,0.000000,0.965077,-3.776931,0.963287,-3.769010,0.964703,-3.777257,0.964969,-3.776411,0.964855,-3.776280,0.963525,-3.771007,0.964003,-3.771918,0.964231,-3.772287,0.964166,-3.769531,0.965224,-3.777018
1.750000,0.000000,0.963200,-3.765777,0.961892,-3.759115,0.962929,-3.764475,0.962402,-3.763563,0.962836,-3.763780,0.962766,-3.765408,0.962576,-3.761176,0.962457,-3.760959,0.963395,-3.768772,0.962755,-3.765148
1.760000,0.000000,0.962006,-3.756163,0.960596,-3.748958,0.961692,-3.752995,0.962739,-3.759093,0.962104,-3.757791,0.961751,-3.754818,0.961513,-3.754557,0.961084,-3.753494,0.961377,-3.753168,0.962419,-3.758702
1.770000,0.000000,0.959022,-3.741645,0.959218,-3.747222,0.959169,-3.745009,0.960558,-3.752018,0.959397,-3.746072,0.958767,-3.740777,0.961800,-3.755317,0.957894,-3.740603,0.959825,-3.748655,0.959147,-3.744314
1.780000,0.000000,0.958605,-3.741623,0.958236,-3.738021,0.958458,-3.738694,0.959364,-3.742839,0.958583,-3.738824,0.958415,-3.740582,0.959223,-3.743837,0.958588,-3.736827,0.958203,-3.737847,0.958382,-3.738390
1.790000,0.000000,0.956212,-3.728776,0.958013,-3.736437,0.957292,-3.731402,0.955773,-3.726780,0.956863,-3.728342,0.957590,-3.735677,0.956613,-3.734288,0.957205,-3.733615,0.957075,-3.732140,0.958583,-3.740278
1.800000,0.000000,0.955111,-3.722830,0.957563,-3.732205,0.955968,-3.723937,0.954590,-3.717361,0.957178,-3.729427,0.954253,-3.716775,0.956516,-3.725933,0.956245,-3.724848,0.955680,-3.727843,0.956337,-3.728038
1.810000,0.000000,0.953347,-3.710807,0.954069,-3.714280,0.954129,-3.714345,0.955957,-3.724306,0.952989,-3.710265,0.955149,-3.717839,0.954590,-3.717773,0.953738,-3.712478,0.955463,-3.718468,0.954758,-3.718034
1.820000,0.000000,0.952349,-3.705490,0.951118,-3.696441,0.951986,-3.703950,0.952170,-3.708247,0.951497,-3.703103,0.952154,-3.707010,0.953738,-3.712500,0.952235,-3.706293,0.951845,-3.704297,0.951975,-3.702648
1.830000,0.000000,0.948687,-3.686089,0.949555,-3.691363,0.949685,-3.694553,0.950803,-3.698741,0.951855,-3.702148,0.948557,-3.687088,0.950499,-3.694488,0.949528,-3.692990,0.948172,-3.692773,0.951834,-3.703472
1.840000,0.000000,0.948486,-3.683333,0.948134,-3.687391,0.948079,-3.683681,0.950494,-3.697743,0.948020,-3.685872,0.948546,-3.683941,0.949913,-3.694661,0.948481,-3.687847,0.948530,-3.684006,0.949637,-3.689540
1.850000,0.000000,0.948258,-3.687500,0.946729,-3.677452,0.944808,-3.670768,0.948622,-3.684462,0.946913,-3.676172,0.946170,-3.675694,0.947662,-3.683095,0.946522,-3.677235,0.946403,-3.674349,0.946625,-3.676085
1.860000,0.000000,0.942833,-3.659766,0.942925,-3.661306,0.944982,-3.665430,0.943880,-3.660851,0.946094,-3.675608,0.944694,-3.670117,0.942985,-3.656771,0.943875,-3.664996,0.944976,-3.669748,0.944504,-3.660699
1.870000,0.000000,0.943077,-3.658485,0.942372,-3.653602,0.939659,-3.647157,0.940934,-3.646441,0.941477,-3.650781,0.941471,-3.649306,0.941721,-3.653819,0.944195,-3.659679,0.945714,-3.664453,0.943251,-3.657487
1.880000,0.000000,0.942193,-3.651953,0.940582,-3.647635,0.941775,-3.651280,0.938829,-3.645551,0.940224,-3.643186,0.938927,-3.634592,0.939860,-3.646050,0.941504,-3.650369,0.940522,-3.647005,0.942714,-3.651866
1.890000,0.000000,0.940028,-3.641037,0.938379,-3.641667,0.938433,-3.634071,0.939491,-3.642253,0.937831,-3.634635,0.938444,-3.635156,0.938395,-3.640712,0.937120,-3.628320,0.937033,-3.629058,0.939714,-3.635525
1.900000,0.000000,0.938373,-3.634115,0.935645,-3.625933,0.935764,-3.623589,0.934391,-3.613889,0.936849,-3.628711,0.934299,-3.615972,0.934847,-3.618533,0.937554,-3.629253,0.936995,-3.626953,0.935824,-3.624392
1.910000,0.000000,0.933865,-3.609093,0.933952,-3.612261,0.933702,-3.609939,0.934842,-3.617860,0.934022,-3.613520,0.932704,-3.609484,0.933995,-3.612088,0.933870,-3.609918,0.935124,-3.615820,0.933724,-3.611024
1.920000,0.000000,0.931944,-3.602018,0.929850,-3.591884,0.932048,-3.604948,0.930995,-3.601194,0.930572,-3.598655,0.932769,-3.605946,0.932351,-3.605686,0.932780,-3.607574,0.931386,-3.599284,0.930067,-3.596029
1.930000,0.000000,0.930360,-3.592904,0.929096,-3.588260,0.927577,-3.586263,0.928651,-3.585178,0.930008,-3.592491,0.929275,-3.588238,0.929367,-3.591884,0.926747,-3.579492,0.931022,-3.595530,0.928461,-3.588064
1.940000,0.000000,0.926031,-3.574783,0.928228,-3.580056,0.926389,-3.580859,0.926172,-3.577192,0.926959,-3.576237,0.924441,-3.572396,0.926600,-3.579275,0.926470,-3.579384,0.927349,-3.582595,0.927941,-3.581858
1.950000,0.000000,0.922982,-3.563563,0.924555,-3.566558,0.921121,-3.554818,0.924561,-3.575977,0.921229,-3.551975,0.923166,-3.557053,0.923806,-3.564475,0.921783,-3.554405,0.924631,-3.568598,0.924588,-3.570920
1.960000,0.000000,0.921479,-3.552799,0.920085,-3.546853,0.920269,-3.551063,0.919596,-3.551736,0.921305,-3.551020,0.920367,-3.550781,0.919618,-3.546159,0.921289,-3.554644,0.921848,-3.554926,0.919211,-3.545660
1.970000,0.000000,0.915815,-3.530859,0.917611,-3.539171,0.915435,-3.529991,0.914469,-3.527648,0.919358,-3.540864,0.917334,-3.533767,0.919363,-3.541515,0.916732,-3.535525,0.916059,-3.538260,0.918679,-3.542556
1.980000,0.000000,0.909359,-3.504340,0.914909,-3.527040,0.914182,-3.519683,0.913829,-3.519835,0.914236,-3.520182,0.915858,-3.527365,0.917280,-3.535699,0.912798,-3.525716,0.912310,-3.518707,0.917144,-3.537261
1.990000,0.000000,0.913558,-3.516406,0.910585,-3.515321,0.912766,-3.521593,0.910346,-3.510178,0.908469,-3.505881,0.912603,-3.518685,0.913965,-3.518641,0.910954,-3.514019,0.911572,-3.516016,0.912218,-3.513976
2.000000,0.000000,0.907492,-3.494878,0.907715,-3.499544,0.908111,-3.501845,0.907883,-3.494423,0.910509,-3.508268,0.904763,-3.490321,0.910563,-3.506554,0.911410,-3.507509,0.906744,-3.492188,0.907161,-3.497938
2.010000,0.000000,0.904948,-3.475412,0.904655,-3.486957,0.902268,-3.476671,0.906581,-3.489084,0.905838,-3.483095,0.903478,-3.483767,0.904221,-3.481272,0.902865,-3.477669,0.902734,-3.474349,0.905008,-3.487001
2.020000,0.000000,0.898188,-3.464431,0.900071,-3.464865,0.897434,-3.460417,0.898660,-3.460069,0.900911,-3.470443,0.901454,-3.464497,0.902908,-3.472396,0.905653,-3.478971,0.897163,-3.457661,0.903700,-3.478733
2.030000,0.000000,0.900098,-3.460438,0.902669,-3.465408,0.897748,-3.455946,0.894352,-3.446810,0.895264,-3.451671,0.897928,-3.447483,0.899110,-3.460156,0.894694,-3.446636,0.892280,-3.441732,0.899588,-3.466515
2.040000,0.000000,0.894401,-3.440777,0.889117,-3.422439,0.892909,-3.431836,0.892735,-3.433637,0.892464,-3.433637,0.888064,-3.427951,0.894862,-3.442752,0.892296,-3.438780,0.893582,-3.437283,0.889578,-3.421441
2.050000,0.000000,0.887332,-3.417470,0.886800,-3.408355,0.890696,-3.423720,0.887006,-3.418859,0.889947,-3.428516,0.889187,-3.421050,0.890923,-3.421072,0.888900,-3.422982,0.892665,-3.429796,0.892649,-3.430425
2.060000,0.000000,0.886241,-3.408290,0.885992,-3.409028,0.883241,-3.397873,0.885878,-3.403798,0.881711,-3.397114,0.884484,-3.411784,0.883030,-3.397266,0.886648,-3.408637,0.886182,-3.409462,0.886567,-3.402235
2.070000,0.000000,0.881999,-3.407161,0.871284,-3.357140,0.876172,-3.372114,0.876508,-3.374175,0.883431,-3.393251,0.877246,-3.369770,0.879335,-3.380317,0.880680,-3.387630,0.876177,-3.370877,0.880073,-3.390343
2.080000,0.000000,0.875749,-3.364323,0.874745,-3.368511,0.874550,-3.369813,0.880702,-3.382313,0.873199,-3.361914,0.872173,-3.365365,0.875618,-3.375673,0.869797,-3.366580,0.875656,-3.378147,0.877756,-3.383594
2.090000,0.000000,0.867600,-3.351801,0.867030,-3.344336,0.872803,-3.355534,0.869173,-3.353950,0.865343,-3.343598,0.874495,-3.368012,0.867730,-3.344488,0.872857,-3.365495,0.870931,-3.348850,0.867670,-3.345573
2.100000,0.000000,0.863661,-3.328711,0.858360,-3.320681,0.857123,-3.328971,0.860308,-3.318685,0.862484,-3.331315,0.857509,-3.318056,0.862750,-3.325304,0.858610,-3.331684,0.863178,-3.339388,0.865598,-3.323655
2.110000,0.000000,0.853955,-3.301280,0.860200,-3.323416,0.858160,-3.315625,0.849371,-3.298351,0.856472,-3.312891,0.860742,-3.309766,0.855219,-3.307530,0.857503,-3.308724,0.852154,-3.295703,0.852702,-3.304644
2.120000,0.000000,0.846777,-3.274761,0.837891,-3.284310,0.843869,-3.287478,0.847499,-3.281836,0.852295,-3.300239,0.858062,-3.309136,0.851611,-3.299631,0.854107,-3.292839,0.837402,-3.272049,0.840940,-3.277995
2.130000,0.000000,0.846832,-3.265278,0.849306,-3.282856,0.847434,-3.268924,0.840224,-3.269010,0.846446,-3.276606,0.846929,-3.268815,0.843034,-3.274219,0.843061,-3.253624,0.847553,-3.275347,0.848513,-3.273069
2.140000,0.000000,0.824034,-3.237977,0.838146,-3.261957,0.844444,-3.264583,0.829709,-3.227105,0.830116,-3.236654,0.827436,-3.243598,0.836768,-3.246224,0.823899,-3.218859,0.830387,-3.238194,0.835221,-3.252257
