T,H,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E
1.220000,0.000000,0.996307,-3.958380,0.996057,-3.956738,0.996109,-3.956860,0.996030,-3.956305,0.996323,-3.958124,0.996313,-3.958594,0.996478,-3.959351,0.996292,-3.958337,0.996234,-3.958099,0.996390,-3.958984
1.230000,0.000000,0.995898,-3.955762,0.995941,-3.956342,0.995874,-3.955682,0.996051,-3.956500,0.995935,-3.956372,0.996014,-3.956592,0.996005,-3.956171,0.995895,-3.955817,0.995886,-3.955664,0.996024,-3.956494
1.240000,0.000000,0.995807,-3.954980,0.995914,-3.955029,0.995804,-3.954987,0.995584,-3.953882,0.995572,-3.953070,0.995834,-3.954828,0.995560,-3.953271,0.995621,-3.953528,0.995654,-3.953845,0.995996,-3.956201
1.250000,0.000000,0.995840,-3.954999,0.995563,-3.953339,0.995416,-3.952557,0.995465,-3.953168,0.995285,-3.951154,0.995358,-3.952271,0.995645,-3.954163,0.995447,-3.952795,0.995126,-3.950848,0.995508,-3.952881
1.260000,0.000000,0.995108,-3.950610,0.995139,-3.950305,0.995367,-3.952332,0.995212,-3.951245,0.994894,-3.948621,0.995166,-3.950922,0.995328,-3.951331,0.995172,-3.951257,0.994620,-3.946930,0.995465,-3.952881
1.270000,0.000000,0.994791,-3.948645,0.994989,-3.949695,0.995001,-3.949554,0.995020,-3.949805,0.995001,-3.949506,0.994965,-3.949323,0.994763,-3.948297,0.995114,-3.950391,0.994647,-3.947430,0.994693,-3.947357
1.280000,0.000000,0.994547,-3.946259,0.994775,-3.948352,0.994754,-3.948029,0.994778,-3.947931,0.994565,-3.946991,0.994727,-3.947357,0.994781,-3.948761,0.994501,-3.946423,0.994693,-3.947144,0.994501,-3.946320
1.290000,0.000000,0.994672,-3.947742,0.994370,-3.945276,0.994168,-3.943890,0.994098,-3.943683,0.994235,-3.944818,0.994598,-3.947211,0.994443,-3.945856,0.994766,-3.946686,0.994345,-3.945374,0.994296,-3.944775
1.300000,0.000000,0.994330,-3.945190,0.993851,-3.942310,0.994006,-3.943188,0.994022,-3.943011,0.993948,-3.942004,0.993768,-3.941669,0.993845,-3.941663,0.993921,-3.942212,0.994003,-3.942633,0.993869,-3.941107
1.310000,0.000000,0.993686,-3.941077,0.993530,-3.940027,0.993723,-3.941626,0.993283,-3.938727,0.993787,-3.941650,0.993542,-3.940277,0.993585,-3.940717,0.993805,-3.941602,0.993600,-3.940338,0.993527,-3.939886
1.320000,0.000000,0.992926,-3.935889,0.993417,-3.938702,0.993622,-3.940393,0.993460,-3.938922,0.993448,-3.939105,0.993344,-3.939117,0.993298,-3.938354,0.993307,-3.938208,0.993271,-3.938495,0.993390,-3.939246
1.330000,0.000000,0.993149,-3.936621,0.993420,-3.939008,0.993149,-3.936902,0.993073,-3.937439,0.992892,-3.935681,0.993005,-3.936414,0.992908,-3.935419,0.993237,-3.937439,0.993103,-3.936633,0.993018,-3.936169
1.340000,0.000000,0.992844,-3.935199,0.992685,-3.933984,0.992374,-3.932629,0.993253,-3.937555,0.992493,-3.932886,0.992691,-3.934680,0.992725,-3.934613,0.992294,-3.932324,0.992532,-3.932703,0.992773,-3.934949
1.350000,0.000000,0.992227,-3.930933,0.992401,-3.932391,0.992654,-3.933813,0.992484,-3.933319,0.992606,-3.933197,0.991782,-3.928015,0.992389,-3.932605,0.992398,-3.932581,0.992245,-3.931042,0.992432,-3.932220
1.360000,0.000000,0.991745,-3.927545,0.991840,-3.928870,0.991934,-3.928619,0.991870,-3.928552,0.992325,-3.931897,0.992163,-3.930756,0.992059,-3.929663,0.992010,-3.929156,0.992267,-3.931738,0.991888,-3.929315
1.370000,0.000000,0.991513,-3.926453,0.991788,-3.927814,0.991669,-3.927753,0.991464,-3.926617,0.991553,-3.927057,0.991763,-3.927594,0.991602,-3.926404,0.991693,-3.927228,0.991397,-3.925690,0.991339,-3.925043
1.380000,0.000000,0.991208,-3.924554,0.990927,-3.923816,0.990659,-3.921539,0.991010,-3.923071,0.991443,-3.926050,0.991025,-3.923425,0.991287,-3.925543,0.990897,-3.922418,0.991196,-3.924182,0.990796,-3.922021
1.390000,0.000000,0.990665,-3.920770,0.990594,-3.920569,0.990881,-3.922711,0.990866,-3.921875,0.990829,-3.922339,0.991171,-3.924615,0.990326,-3.918457,0.990204,-3.917780,0.990552,-3.920300,0.990768,-3.921582
1.400000,0.000000,0.990567,-3.919971,0.990317,-3.919098,0.990036,-3.917151,0.990283,-3.918463,0.990091,-3.917151,0.990363,-3.918988,0.990506,-3.919672,0.989810,-3.915680,0.990347,-3.918768,0.990604,-3.920209
1.410000,0.000000,0.989883,-3.916052,0.990082,-3.917004,0.989828,-3.916693,0.989700,-3.915381,0.989719,-3.915216,0.989554,-3.914246,0.989398,-3.912909,0.989679,-3.914557,0.989914,-3.917297,0.989728,-3.915381
1.420000,0.000000,0.989420,-3.913495,0.989297,-3.911603,0.988846,-3.910309,0.989133,-3.911371,0.988907,-3.909607,0.988589,-3.909210,0.989407,-3.912622,0.989319,-3.912073,0.989008,-3.910504,0.988739,-3.908783
1.430000,0.000000,0.988217,-3.905377,0.988879,-3.908612,0.988846,-3.909692,0.989047,-3.910870,0.988705,-3.908588,0.988681,-3.908417,0.988745,-3.908655,0.988541,-3.907916,0.988434,-3.906396,0.989169,-3.911566
1.440000,0.000000,0.987939,-3.903094,0.988702,-3.908728,0.988699,-3.908191,0.988214,-3.904828,0.988150,-3.905090,0.988333,-3.905792,0.988727,-3.907941,0.988171,-3.904919,0.988330,-3.905243,0.988223,-3.905664
1.450000,0.000000,0.987253,-3.899713,0.987622,-3.902533,0.987308,-3.900574,0.987912,-3.903638,0.988068,-3.904144,0.987753,-3.901752,0.988046,-3.903943,0.987650,-3.902435,0.987985,-3.903882,0.987140,-3.899329
1.460000,0.000000,0.987170,-3.899164,0.987387,-3.899524,0.987198,-3.899109,0.987427,-3.900281,0.987518,-3.901050,0.987109,-3.898724,0.987338,-3.899695,0.986841,-3.896967,0.987506,-3.900970,0.986639,-3.895917
1.470000,0.000000,0.986725,-3.896198,0.986441,-3.893842,0.986136,-3.893890,0.986542,-3.895013,0.986450,-3.895288,0.986639,-3.894568,0.986270,-3.893243,0.986667,-3.895862,0.985962,-3.890540,0.986548,-3.894275
1.480000,0.000000,0.986099,-3.892877,0.985971,-3.890851,0.985471,-3.888220,0.986057,-3.890997,0.985837,-3.889343,0.986011,-3.890857,0.986200,-3.892419,0.986142,-3.892267,0.986313,-3.892944,0.986237,-3.893250
1.490000,0.000000,0.985101,-3.884857,0.985257,-3.885724,0.985446,-3.888605,0.985092,-3.886627,0.984985,-3.884991,0.985635,-3.889160,0.985538,-3.889441,0.985767,-3.890253,0.985339,-3.888177,0.985132,-3.885956
1.500000,0.000000,0.984528,-3.881720,0.984567,-3.883990,0.984500,-3.881439,0.984628,-3.882703,0.984796,-3.883771,0.984534,-3.881848,0.984653,-3.883862,0.984769,-3.883960,0.984171,-3.880841,0.985016,-3.884863
1.510000,0.000000,0.984052,-3.880267,0.984155,-3.879883,0.984406,-3.881860,0.984430,-3.881213,0.983725,-3.877899,0.983704,-3.876892,0.984818,-3.883752,0.984216,-3.880554,0.983960,-3.879584,0.984143,-3.879608
1.520000,0.000000,0.983749,-3.876447,0.983734,-3.877545,0.983353,-3.876508,0.983463,-3.875610,0.983444,-3.875067,0.983514,-3.875995,0.983810,-3.877533,0.983002,-3.872986,0.983020,-3.874146,0.983618,-3.875989
1.530000,0.000000,0.982770,-3.870996,0.982236,-3.869891,0.982297,-3.869708,0.982047,-3.864978,0.982446,-3.869812,0.982516,-3.870105,0.982745,-3.871625,0.982709,-3.871002,0.982193,-3.868390,0.982858,-3.872040
1.540000,0.000000,0.982687,-3.870953,0.982019,-3.865662,0.981332,-3.866632,0.981015,-3.861682,0.982077,-3.867151,0.982382,-3.869391,0.981287,-3.862988,0.982077,-3.866742,0.981393,-3.863275,0.981589,-3.864642
1.550000,0.000000,0.981891,-3.865289,0.981531,-3.863965,0.980154,-3.856250,0.980365,-3.858185,0.981552,-3.865314,0.981573,-3.864001,0.980704,-3.860510,0.981281,-3.862268,0.980750,-3.859174,0.980670,-3.860059
1.560000,0.000000,0.980563,-3.859595,0.980042,-3.853912,0.980054,-3.856042,0.979758,-3.854041,0.980820,-3.860181,0.980304,-3.856738,0.980554,-3.857452,0.979651,-3.854523,0.980923,-3.860095,0.980545,-3.857312
1.570000,0.000000,0.979309,-3.851733,0.979556,-3.852631,0.979959,-3.854022,0.979367,-3.851526,0.979675,-3.853271,0.979175,-3.849512,0.979672,-3.853058,0.979077,-3.850110,0.979358,-3.852051,0.979822,-3.853217
1.580000,0.000000,0.979041,-3.849957,0.978735,-3.845374,0.977832,-3.843970,0.979138,-3.849060,0.978476,-3.845978,0.977881,-3.843427,0.978748,-3.847736,0.978174,-3.844800,0.978540,-3.846106,0.978806,-3.848718
1.590000,0.000000,0.977252,-3.839960,0.977560,-3.842310,0.977985,-3.842365,0.977515,-3.841461,0.978308,-3.844550,0.977402,-3.839117,0.978360,-3.844159,0.977719,-3.840436,0.977701,-3.842950,0.977789,-3.842505
1.600000,0.000000,0.976392,-3.834467,0.975925,-3.833325,0.976578,-3.834259,0.977008,-3.838129,0.977100,-3.837964,0.976431,-3.834143,0.976059,-3.832306,0.977359,-3.838434,0.976797,-3.837000,0.976926,-3.836938
1.610000,0.000000,0.976816,-3.836554,0.974939,-3.825897,0.976578,-3.834277,0.975665,-3.829755,0.976410,-3.833496,0.975476,-3.827148,0.976031,-3.830902,0.975726,-3.829022,0.975381,-3.829163,0.976379,-3.833252
1.620000,0.000000,0.975507,-3.829382,0.974567,-3.822736,0.975418,-3.828052,0.974786,-3.826447,0.975235,-3.825116,0.975320,-3.828943,0.975006,-3.822845,0.975824,-3.830011,0.974741,-3.826367,0.974799,-3.824188
1.630000,0.000000,0.973355,-3.817401,0.973758,-3.821631,0.973752,-3.819501,0.973611,-3.818732,0.973599,-3.820013,0.974268,-3.822113,0.973853,-3.820386,0.973505,-3.818079,0.974066,-3.819952,0.974509,-3.820068
1.640000,0.000000,0.972202,-3.807916,0.972498,-3.809888,0.972852,-3.813257,0.973254,-3.813367,0.973340,-3.815259,0.973901,-3.818494,0.973648,-3.817346,0.973792,-3.818774,0.972333,-3.809827,0.973593,-3.816766
1.650000,0.000000,0.971521,-3.807056,0.972211,-3.810358,0.972247,-3.809680,0.972311,-3.810400,0.970883,-3.802057,0.971494,-3.807593,0.972278,-3.810974,0.971106,-3.804523,0.971844,-3.806873,0.971851,-3.809119
1.660000,0.000000,0.970926,-3.801428,0.970679,-3.798676,0.969846,-3.797430,0.970840,-3.802814,0.970697,-3.801312,0.969791,-3.796930,0.971072,-3.803784,0.970569,-3.800940,0.970956,-3.801392,0.969421,-3.793591
1.670000,0.000000,0.969119,-3.792865,0.968808,-3.793756,0.968445,-3.789429,0.969482,-3.793719,0.968787,-3.790070,0.969113,-3.792328,0.970328,-3.797284,0.969244,-3.794586,0.969476,-3.795923,0.969672,-3.795599
1.680000,0.000000,0.966220,-3.779266,0.968597,-3.787537,0.968814,-3.789233,0.967563,-3.784625,0.967972,-3.787146,0.967706,-3.784259,0.967606,-3.785608,0.968338,-3.784363,0.967484,-3.783972,0.967728,-3.786053
1.690000,0.000000,0.966562,-3.779132,0.966586,-3.780316,0.967291,-3.781201,0.966794,-3.779272,0.967163,-3.780481,0.967020,-3.782190,0.967700,-3.782837,0.967133,-3.779871,0.968115,-3.785718,0.966547,-3.778235
1.700000,0.000000,0.965674,-3.772913,0.965689,-3.774854,0.965723,-3.772662,0.964615,-3.770465,0.966397,-3.775330,0.965698,-3.770929,0.966791,-3.777228,0.965234,-3.771948,0.965390,-3.770343,0.965814,-3.771326
1.710000,0.000000,0.963486,-3.761182,0.963846,-3.763251,0.964612,-3.765137,0.965027,-3.769824,0.964142,-3.767224,0.964548,-3.766620,0.965002,-3.770135,0.964307,-3.765106,0.963998,-3.764954,0.963898,-3.764221
1.720000,0.000000,0.964264,-3.762897,0.963126,-3.761267,0.963275,-3.760590,0.963373,-3.762512,0.963077,-3.756000,0.963760,-3.762158,0.963174,-3.759760,0.962527,-3.757922,0.963287,-3.761194,0.964011,-3.764386
1.730000,0.000000,0.962717,-3.755164,0.961548,-3.754407,0.962424,-3.755768,0.960892,-3.748773,0.960501,-3.750354,0.960999,-3.748206,0.962186,-3.754926,0.961859,-3.750629,0.960645,-3.751331,0.962091,-3.753894
1.740000,0.000000,0.960928,-3.745856,0.960626,-3.743030,0.960275,-3.746155,0.961554,-3.747638,0.961154,-3.746881,0.958499,-3.734314,0.960089,-3.742792,0.959708,-3.740442,0.960498,-3.744543,0.960730,-3.745770
1.750000,0.000000,0.957336,-3.733221,0.958310,-3.731171,0.959332,-3.738812,0.959247,-3.737170,0.959262,-3.740155,0.958682,-3.737598,0.958652,-3.736157,0.958234,-3.728473,0.958246,-3.733594,0.958853,-3.739508
1.760000,0.000000,0.956866,-3.726721,0.956790,-3.724316,0.956140,-3.723645,0.957513,-3.729163,0.956149,-3.721082,0.957730,-3.726978,0.957202,-3.727588,0.956982,-3.727875,0.958008,-3.732684,0.956866,-3.723993
1.770000,0.000000,0.954422,-3.711688,0.956635,-3.727173,0.955792,-3.720050,0.955984,-3.719336,0.954950,-3.718842,0.955927,-3.722528,0.956094,-3.722150,0.955264,-3.716150,0.955032,-3.718427,0.955560,-3.719653
1.780000,0.000000,0.953827,-3.708447,0.953629,-3.705487,0.954126,-3.711530,0.953152,-3.705499,0.954257,-3.711212,0.955392,-3.715771,0.953491,-3.712799,0.955170,-3.717560,0.953244,-3.709644,0.952429,-3.706732
1.790000,0.000000,0.953418,-3.707721,0.952567,-3.702203,0.951886,-3.699567,0.953067,-3.705334,0.952078,-3.701318,0.952304,-3.700494,0.952298,-3.705359,0.952356,-3.704266,0.950360,-3.695032,0.950873,-3.695044
1.800000,0.000000,0.950110,-3.691852,0.951398,-3.697101,0.951959,-3.697803,0.950363,-3.686310,0.948740,-3.694574,0.950754,-3.692670,0.951590,-3.697211,0.950854,-3.694733,0.950955,-3.693188,0.950638,-3.693561
1.810000,0.000000,0.949683,-3.686475,0.948056,-3.682220,0.948892,-3.684332,0.949524,-3.687836,0.949307,-3.684033,0.948749,-3.683582,0.948285,-3.682721,0.949130,-3.683630,0.949109,-3.683405,0.947916,-3.678839
1.820000,0.000000,0.946265,-3.674597,0.947586,-3.677051,0.946042,-3.671051,0.946652,-3.673248,0.947336,-3.680365,0.946191,-3.672131,0.948083,-3.679028,0.946658,-3.672516,0.947052,-3.676971,0.946790,-3.675885
1.830000,0.000000,0.945050,-3.664465,0.945920,-3.671686,0.946371,-3.671588,0.945178,-3.668536,0.945148,-3.668793,0.943796,-3.661920,0.946771,-3.673853,0.946237,-3.671472,0.944516,-3.663837,0.944415,-3.665070
1.840000,0.000000,0.940720,-3.645978,0.943066,-3.655688,0.943521,-3.655975,0.943259,-3.658667,0.942242,-3.652612,0.942267,-3.654492,0.943539,-3.657153,0.940625,-3.647632,0.942676,-3.657739,0.944687,-3.661938
1.850000,0.000000,0.940311,-3.646857,0.940271,-3.641846,0.940375,-3.643329,0.940109,-3.642853,0.939993,-3.646149,0.939435,-3.644934,0.940839,-3.645679,0.940146,-3.640906,0.940930,-3.645160,0.943423,-3.655206
1.860000,0.000000,0.938898,-3.633765,0.939511,-3.637866,0.938318,-3.639752,0.939319,-3.637164,0.939352,-3.637573,0.938654,-3.639008,0.939072,-3.638232,0.939264,-3.636285,0.939359,-3.635150,0.938538,-3.638208
1.870000,0.000000,0.936435,-3.625122,0.938037,-3.630627,0.936133,-3.623761,0.935782,-3.620667,0.936334,-3.623242,0.935529,-3.621857,0.936093,-3.622198,0.937045,-3.623865,0.935516,-3.620636,0.935236,-3.617371
1.880000,0.000000,0.933417,-3.612787,0.934290,-3.615735,0.933994,-3.614514,0.932471,-3.606390,0.932019,-3.613000,0.934705,-3.614905,0.935620,-3.618359,0.934991,-3.615100,0.933810,-3.610022,0.933539,-3.612738
1.890000,0.000000,0.933093,-3.607947,0.930682,-3.594745,0.929343,-3.589856,0.931348,-3.603748,0.933353,-3.603754,0.929944,-3.598853,0.932050,-3.598340,0.930905,-3.600800,0.931842,-3.600385,0.930270,-3.596436
1.900000,0.000000,0.925540,-3.588458,0.930133,-3.594366,0.929623,-3.590631,0.927826,-3.589154,0.927951,-3.588635,0.926895,-3.586401,0.928070,-3.587793,0.927676,-3.587585,0.928302,-3.588696,0.928903,-3.592535
1.910000,0.000000,0.927768,-3.579590,0.925000,-3.571820,0.924667,-3.579968,0.926093,-3.580957,0.924319,-3.568805,0.925967,-3.572699,0.926883,-3.579919,0.926245,-3.576923,0.925397,-3.572101,0.923322,-3.572565
1.920000,0.000000,0.924313,-3.571948,0.922925,-3.562146,0.922983,-3.570953,0.924274,-3.569379,0.923480,-3.569232,0.923410,-3.569720,0.924506,-3.573120,0.924164,-3.566766,0.925012,-3.570013,0.923227,-3.570300
1.930000,0.000000,0.920248,-3.556006,0.919238,-3.548889,0.918756,-3.550696,0.922003,-3.559332,0.922141,-3.559167,0.918646,-3.543933,0.922302,-3.561975,0.921124,-3.550574,0.919727,-3.554395,0.918069,-3.546075
1.940000,0.000000,0.917313,-3.534912,0.915601,-3.537488,0.914932,-3.534381,0.916858,-3.537061,0.913046,-3.523090,0.917075,-3.537512,0.917578,-3.539368,0.916537,-3.533557,0.918167,-3.542279,0.914301,-3.538043
1.950000,0.000000,0.917532,-3.536731,0.915375,-3.528265,0.916333,-3.535382,0.915094,-3.529083,0.912918,-3.530249,0.914059,-3.530273,0.914417,-3.528314,0.914139,-3.530707,0.916922,-3.535553,0.916208,-3.531421
1.960000,0.000000,0.909802,-3.509900,0.910629,-3.515924,0.910870,-3.514752,0.910031,-3.510297,0.907101,-3.506061,0.910211,-3.513818,0.908276,-3.503522,0.909799,-3.511316,0.909842,-3.517133,0.912762,-3.515051
1.970000,0.000000,0.906461,-3.500470,0.905771,-3.495056,0.904068,-3.489069,0.908185,-3.497931,0.887836,-3.485144,0.905197,-3.489038,0.907547,-3.498657,0.908377,-3.501794,0.904816,-3.495392,0.908969,-3.502173
1.980000,0.000000,0.908057,-3.497821,0.904700,-3.486285,0.901953,-3.491852,0.901663,-3.480536,0.902606,-3.485242,0.903806,-3.480939,0.902936,-3.487567,0.906406,-3.492291,0.905881,-3.491547,0.900439,-3.492145
1.990000,0.000000,0.900708,-3.472803,0.899036,-3.467053,0.895367,-3.465924,0.898868,-3.460431,0.898743,-3.470551,0.895480,-3.470380,0.900806,-3.472162,0.892874,-3.466937,0.898849,-3.465295,0.898672,-3.466699
2.000000,0.000000,0.894321,-3.449786,0.898297,-3.464703,0.894901,-3.456256,0.898419,-3.452667,0.895248,-3.458704,0.897308,-3.452582,0.898410,-3.457404,0.896930,-3.464130,0.888315,-3.443878,0.895383,-3.453760
2.010000,0.000000,0.892740,-3.441174,0.891833,-3.439624,0.893350,-3.446387,0.889908,-3.444916,0.891727,-3.440826,0.894818,-3.444324,0.889252,-3.435974,0.886209,-3.437000,0.890659,-3.441870,0.890021,-3.436823
2.020000,0.000000,0.888284,-3.426477,0.887637,-3.420685,0.886276,-3.423798,0.884613,-3.427521,0.890881,-3.435510,0.882892,-3.415253,0.885748,-3.424683,0.887604,-3.419995,0.877823,-3.411285,0.885754,-3.424829
2.030000,0.000000,0.877765,-3.394769,0.879755,-3.400159,0.882266,-3.409320,0.878711,-3.411951,0.887186,-3.415082,0.886151,-3.417303,0.886646,-3.417212,0.877106,-3.399561,0.884335,-3.410089,0.873016,-3.394482
2.040000,0.000000,0.875864,-3.388031,0.878864,-3.394171,0.874878,-3.386157,0.877750,-3.387610,0.877615,-3.391003,0.869812,-3.387201,0.877219,-3.387006,0.875565,-3.383496,0.881177,-3.381372,0.877188,-3.392889
2.050000,0.000000,0.874756,-3.377234,0.875546,-3.384918,0.874634,-3.378955,0.871390,-3.371411,0.874933,-3.378931,0.868069,-3.360406,0.871045,-3.369775,0.871982,-3.378687,0.865540,-3.370355,0.873291,-3.368018
2.060000,0.000000,0.862140,-3.346637,0.864410,-3.348737,0.861166,-3.348157,0.869345,-3.353906,0.866562,-3.359454,0.865198,-3.360016,0.870615,-3.364868,0.871445,-3.365631,0.870410,-3.359906,0.869983,-3.366425
2.070000,0.000000,0.862320,-3.334235,0.868442,-3.348181,0.866553,-3.340485,0.866064,-3.352673,0.865524,-3.347345,0.854480,-3.327222,0.860095,-3.338953,0.847437,-3.326648,0.856476,-3.332996,0.862790,-3.344720
2.080000,0.000000,0.859222,-3.323676,0.849835,-3.313861,0.858344,-3.325555,0.852731,-3.322186,0.855212,-3.320459,0.859875,-3.330804,0.839307,-3.308350,0.861710,-3.329675,0.858270,-3.323370,0.858032,-3.317224
2.090000,0.000000,0.845837,-3.291370,0.842947,-3.302399,0.850201,-3.299005,0.837881,-3.294904,0.847458,-3.301343,0.839514,-3.297235,0.853119,-3.309973,0.843295,-3.289154,0.845078,-3.294238,0.847586,-3.296393
2.100000,0.000000,0.847510,-3.282190,0.846228,-3.277838,0.836343,-3.271222,0.844757,-3.288007,0.841867,-3.279968,0.843216,-3.290283,0.847681,-3.288672,0.841187,-3.277167,0.838144,-3.278345,0.834021,-3.277997
2.110000,0.000000,0.830786,-3.258429,0.844382,-3.275659,0.830255,-3.263892,0.830582,-3.258545,0.826645,-3.251666,0.836432,-3.273969,0.830811,-3.259491,0.834143,-3.260309,0.833264,-3.256934,0.835394,-3.256769
2.120000,0.000000,0.808289,-3.223370,0.828192,-3.234705,0.824069,-3.243274,0.821466,-3.237415,0.829294,-3.238379,0.804965,-3.238165,0.824826,-3.237677,0.833871,-3.250409,0.828360,-3.239099,0.826944,-3.247430
2.130000,0.000000,0.809561,-3.206189,0.812872,-3.220154,0.814688,-3.205896,0.805054,-3.204095,0.821576,-3.221838,0.820322,-3.219153,0.831985,-3.227930,0.812451,-3.208466,0.793649,-3.190192,0.809198,-3.215576
2.140000,0.000000,0.809018,-3.187842,0.793069,-3.177832,0.799515,-3.176477,0.816171,-3.199774,0.813797,-3.202802,0.801053,-3.182074,0.810498,-3.193530,0.801874,-3.190228,0.812695,-3.205939,0.800748,-3.183942
