T,H,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E
1.150000,0.000000,0.990625,-3.450000,0.981250,-3.437500,0.965625,-3.343750,0.990625,-3.450000,0.993750,-3.456250,0.984375,-3.418750,0.978125,-3.425000,0.981250,-3.418750,1.000000,-3.500000,0.975000,-3.393750
1.160000,0.000000,0.978125,-3.437500,0.978125,-3.400000,0.990625,-3.456250,0.984375,-3.450000,0.993750,-3.456250,0.978125,-3.431250,0.990625,-3.462500,0.987500,-3.443750,0.984375,-3.418750,0.987500,-3.437500
1.170000,0.000000,0.981250,-3.406250,0.975000,-3.387500,0.975000,-3.400000,0.959375,-3.400000,0.987500,-3.425000,0.981250,-3.425000,0.968750,-3.368750,0.987500,-3.450000,0.965625,-3.350000,0.993750,-3.468750
1.180000,0.000000,0.968750,-3.381250,0.990625,-3.456250,0.981250,-3.412500,0.981250,-3.418750,0.993750,-3.468750,0.990625,-3.437500,0.978125,-3.368750,0.981250,-3.425000,0.981250,-3.412500,0.975000,-3.400000
1.190000,0.000000,0.965625,-3.312500,0.984375,-3.431250,0.981250,-3.406250,0.984375,-3.431250,0.968750,-3.400000,0.978125,-3.437500,0.956250,-3.325000,0.987500,-3.431250,0.984375,-3.437500,0.971875,-3.375000
1.200000,0.000000,0.971875,-3.362500,0.965625,-3.381250,0.987500,-3.443750,0.981250,-3.431250,0.984375,-3.400000,0.975000,-3.368750,0.975000,-3.393750,0.987500,-3.418750,0.978125,-3.412500,0.965625,-3.375000
1.210000,0.000000,0.987500,-3.456250,0.981250,-3.425000,0.981250,-3.437500,0.993750,-3.462500,0.993750,-3.468750,0.975000,-3.406250,0.965625,-3.368750,0.987500,-3.456250,0.943750,-3.331250,0.987500,-3.425000
1.220000,0.000000,0.971875,-3.393750,0.956250,-3.312500,0.981250,-3.425000,0.965625,-3.356250,0.959375,-3.293750,0.978125,-3.450000,0.987500,-3.425000,0.975000,-3.431250,0.968750,-3.381250,0.965625,-3.343750
1.230000,0.000000,0.959375,-3.356250,0.918750,-3.268750,0.965625,-3.337500,0.981250,-3.418750,0.962500,-3.337500,0.940625,-3.200000,0.990625,-3.437500,0.990625,-3.437500,0.984375,-3.393750,0.990625,-3.462500
1.240000,0.000000,0.984375,-3.431250,0.934375,-3.275000,0.968750,-3.381250,0.987500,-3.450000,0.975000,-3.406250,0.981250,-3.406250,0.978125,-3.418750,0.978125,-3.431250,0.890625,-3.243750,0.971875,-3.375000
1.250000,0.000000,0.990625,-3.456250,0.978125,-3.381250,0.965625,-3.350000,0.990625,-3.450000,0.968750,-3.343750,0.959375,-3.306250,0.950000,-3.362500,0.971875,-3.450000,0.943750,-3.268750,0.975000,-3.375000
1.260000,0.000000,0.968750,-3.356250,0.975000,-3.381250,0.987500,-3.437500,0.978125,-3.387500,0.987500,-3.450000,0.987500,-3.437500,0.987500,-3.443750,0.965625,-3.331250,0.971875,-3.381250,0.990625,-3.450000
1.270000,0.000000,0.950000,-3.293750,0.950000,-3.312500,0.968750,-3.368750,1.000000,-3.500000,0.946875,-3.325000,0.875000,-3.231250,0.959375,-3.343750,0.846875,-3.256250,0.975000,-3.425000,0.968750,-3.381250
1.280000,0.000000,0.990625,-3.450000,0.956250,-3.356250,0.990625,-3.450000,0.978125,-3.400000,0.984375,-3.450000,0.965625,-3.350000,0.968750,-3.331250,0.987500,-3.425000,0.962500,-3.350000,0.993750,-3.462500
1.290000,0.000000,0.959375,-3.318750,0.968750,-3.381250,0.990625,-3.443750,0.956250,-3.300000,0.950000,-3.350000,0.959375,-3.387500,0.631250,-3.193750,0.971875,-3.375000,0.981250,-3.431250,0.953125,-3.287500
1.300000,0.000000,0.925000,-3.231250,0.950000,-3.281250,0.959375,-3.306250,0.987500,-3.437500,0.965625,-3.331250,0.975000,-3.425000,0.981250,-3.412500,0.968750,-3.381250,0.909375,-3.250000,0.978125,-3.418750
1.310000,0.000000,0.962500,-3.393750,0.928125,-3.250000,0.965625,-3.368750,0.965625,-3.387500,0.975000,-3.375000,0.893750,-3.200000,0.978125,-3.381250,0.959375,-3.368750,0.934375,-3.287500,0.975000,-3.400000
1.320000,0.000000,0.981250,-3.425000,0.968750,-3.331250,0.956250,-3.337500,0.975000,-3.393750,0.937500,-3.275000,0.953125,-3.318750,0.946875,-3.281250,0.987500,-3.425000,0.956250,-3.343750,0.968750,-3.393750
1.330000,0.000000,0.990625,-3.450000,0.950000,-3.325000,0.956250,-3.318750,0.946875,-3.306250,0.971875,-3.368750,0.950000,-3.300000,0.978125,-3.400000,0.971875,-3.343750,0.931250,-3.268750,0.962500,-3.337500
1.340000,0.000000,0.950000,-3.393750,0.965625,-3.337500,0.934375,-3.225000,0.984375,-3.425000,0.940625,-3.287500,0.968750,-3.381250,0.975000,-3.400000,0.975000,-3.381250,0.956250,-3.312500,0.987500,-3.450000
1.350000,0.000000,0.956250,-3.350000,0.978125,-3.406250,0.928125,-3.300000,0.946875,-3.281250,0.984375,-3.431250,0.965625,-3.325000,0.984375,-3.418750,0.978125,-3.406250,0.996875,-3.487500,0.959375,-3.337500
1.360000,0.000000,0.971875,-3.318750,0.978125,-3.393750,0.959375,-3.275000,0.921875,-3.312500,0.968750,-3.362500,0.940625,-3.281250,0.978125,-3.450000,0.978125,-3.400000,0.978125,-3.393750,0.975000,-3.381250
1.370000,0.000000,0.921875,-3.181250,0.931250,-3.187500,0.946875,-3.362500,0.962500,-3.350000,0.962500,-3.368750,0.959375,-3.343750,0.971875,-3.375000,0.937500,-3.218750,0.903125,-3.250000,0.971875,-3.375000
1.380000,0.000000,0.968750,-3.368750,0.959375,-3.318750,0.968750,-3.337500,0.984375,-3.418750,0.959375,-3.337500,0.909375,-3.237500,0.959375,-3.275000,0.987500,-3.450000,0.959375,-3.331250,0.971875,-3.375000
1.390000,0.000000,0.956250,-3.268750,0.950000,-3.368750,0.937500,-3.206250,0.956250,-3.287500,0.953125,-3.256250,0.943750,-3.231250,0.971875,-3.350000,0.978125,-3.381250,0.965625,-3.331250,0.962500,-3.350000
1.400000,0.000000,0.943750,-3.237500,0.956250,-3.300000,0.878125,-3.193750,0.940625,-3.300000,0.959375,-3.325000,0.950000,-3.293750,0.968750,-3.325000,0.950000,-3.306250,0.956250,-3.325000,0.918750,-3.181250
1.410000,0.000000,0.903125,-3.225000,0.918750,-3.162500,0.965625,-3.362500,0.956250,-3.306250,0.953125,-3.287500,-0.956250,-3.287500,0.968750,-3.356250,0.940625,-3.306250,0.962500,-3.381250,0.965625,-3.362500
1.420000,0.000000,0.887500,-3.125000,0.959375,-3.300000,0.962500,-3.331250,0.950000,-3.300000,0.968750,-3.312500,0.962500,-3.325000,0.981250,-3.393750,0.946875,-3.268750,0.921875,-3.200000,0.962500,-3.381250
1.430000,0.000000,0.959375,-3.318750,0.940625,-3.250000,0.912500,-3.212500,0.993750,-3.481250,0.918750,-3.262500,0.959375,-3.312500,0.937500,-3.256250,0.956250,-3.312500,0.971875,-3.356250,0.937500,-3.212500
1.440000,0.000000,0.884375,-3.168750,0.937500,-3.262500,0.871875,-3.087500,0.950000,-3.331250,0.915625,-3.243750,0.937500,-3.268750,0.912500,-3.175000,0.965625,-3.356250,0.959375,-3.331250,0.981250,-3.418750
1.450000,0.000000,0.968750,-3.375000,-0.956250,-3.318750,0.912500,-3.218750,0.940625,-3.306250,0.953125,-3.306250,0.953125,-3.287500,0.956250,-3.325000,0.953125,-3.300000,0.925000,-3.256250,0.956250,-3.306250
1.460000,0.000000,0.906250,-3.231250,0.928125,-3.287500,0.953125,-3.287500,0.887500,-3.200000,0.928125,-3.250000,0.953125,-3.293750,0.934375,-3.268750,0.950000,-3.231250,0.921875,-3.231250,0.815625,-3.112500
1.470000,0.000000,0.959375,-3.312500,0.950000,-3.312500,0.956250,-3.306250,0.968750,-3.356250,0.956250,-3.300000,0.928125,-3.262500,0.971875,-3.375000,0.946875,-3.275000,0.937500,-3.225000,0.950000,-3.287500
1.480000,0.000000,0.921875,-3.212500,0.975000,-3.368750,0.946875,-3.187500,0.931250,-3.206250,0.881250,-3.181250,0.940625,-3.325000,0.878125,-3.043750,0.934375,-3.187500,0.934375,-3.200000,0.934375,-3.175000
1.490000,0.000000,0.931250,-3.256250,0.931250,-3.231250,0.878125,-3.175000,0.003125,-3.075000,0.931250,-3.281250,0.884375,-3.168750,0.940625,-3.281250,0.918750,-3.175000,0.921875,-3.212500,0.925000,-3.156250
1.500000,0.000000,0.921875,-3.175000,0.956250,-3.275000,0.950000,-3.325000,0.909375,-3.162500,0.943750,-3.306250,0.925000,-3.112500,0.906250,-3.187500,0.903125,-3.175000,0.959375,-3.306250,0.903125,-3.131250
1.510000,0.000000,0.918750,-3.168750,0.862500,-2.956250,0.953125,-3.318750,0.921875,-3.218750,0.946875,-3.237500,0.925000,-3.206250,0.890625,-3.106250,0.921875,-3.237500,0.950000,-3.262500,0.890625,-3.137500
1.520000,0.000000,-0.900000,-3.150000,0.956250,-3.362500,0.931250,-3.293750,0.859375,-3.156250,0.890625,-3.187500,0.940625,-3.287500,0.937500,-3.268750,0.856250,-3.012500,0.965625,-3.318750,0.921875,-3.156250
1.530000,0.000000,0.940625,-3.175000,0.909375,-3.156250,0.918750,-3.193750,0.946875,-3.306250,0.859375,-3.018750,0.946875,-3.193750,0.962500,-3.318750,0.903125,-3.200000,0.928125,-3.212500,-0.846875,-2.962500
1.540000,0.000000,0.853125,-3.175000,-0.912500,-3.168750,0.934375,-3.306250,0.893750,-3.125000,0.925000,-3.231250,0.903125,-3.187500,0.934375,-3.218750,0.912500,-3.118750,-0.846875,-3.106250,0.953125,-3.325000
1.550000,0.000000,0.881250,-3.018750,0.881250,-3.050000,0.771875,-2.887500,0.806250,-2.925000,0.928125,-3.281250,0.953125,-3.262500,0.896875,-3.200000,0.925000,-3.118750,0.909375,-3.137500,0.946875,-3.268750
1.560000,0.000000,0.934375,-3.200000,-0.875000,-3.031250,-0.284375,-3.037500,0.900000,-3.156250,0.934375,-3.231250,0.896875,-3.250000,-0.881250,-3.200000,0.909375,-3.162500,0.856250,-2.968750,-0.387500,-2.668750
1.570000,0.000000,0.303125,-2.756250,0.918750,-3.143750,-0.934375,-3.156250,0.903125,-3.043750,0.756250,-3.043750,0.921875,-3.156250,0.871875,-3.112500,0.875000,-3.025000,0.871875,-3.050000,0.903125,-3.162500
1.580000,0.000000,0.906250,-3.106250,0.862500,-3.087500,0.900000,-3.025000,0.815625,-3.106250,-0.900000,-3.118750,0.843750,-3.018750,0.903125,-3.137500,0.937500,-3.193750,0.937500,-3.243750,-0.946875,-3.250000
1.590000,0.000000,-0.959375,-3.312500,0.868750,-3.150000,0.821875,-3.018750,-0.740625,-2.868750,0.931250,-3.225000,0.956250,-3.281250,-0.909375,-3.143750,-0.846875,-3.056250,0.928125,-3.193750,0.887500,-3.018750
1.600000,0.000000,0.281250,-3.087500,0.740625,-2.906250,0.846875,-3.000000,0.937500,-3.237500,0.887500,-3.075000,0.912500,-3.243750,0.796875,-2.931250,0.871875,-2.962500,0.700000,-2.806250,0.875000,-3.075000
1.610000,0.000000,0.946875,-3.231250,0.868750,-3.056250,0.906250,-3.106250,0.903125,-3.156250,0.850000,-2.962500,0.875000,-3.050000,0.875000,-3.093750,0.925000,-3.175000,0.865625,-3.056250,0.765625,-2.918750
1.620000,0.000000,0.875000,-3.043750,0.896875,-3.031250,0.887500,-3.137500,0.856250,-3.018750,0.825000,-2.912500,0.915625,-3.131250,0.893750,-3.062500,0.937500,-3.243750,0.918750,-3.106250,0.859375,-3.000000
1.630000,0.000000,-0.918750,-3.168750,0.771875,-2.937500,-0.765625,-3.012500,0.856250,-3.050000,-0.915625,-3.162500,-0.887500,-3.131250,0.671875,-3.037500,0.900000,-3.062500,0.918750,-3.143750,0.887500,-3.056250
1.640000,0.000000,0.871875,-3.106250,0.853125,-2.931250,0.884375,-3.112500,0.821875,-3.087500,0.946875,-3.262500,0.937500,-3.218750,0.925000,-3.212500,0.840625,-3.000000,0.890625,-3.068750,0.912500,-3.268750
1.650000,0.000000,-0.025000,-2.756250,0.856250,-2.993750,0.881250,-3.062500,0.903125,-3.118750,0.846875,-2.956250,0.790625,-2.925000,-0.925000,-3.162500,0.956250,-3.325000,0.831250,-3.012500,0.834375,-3.062500
1.660000,0.000000,0.903125,-3.175000,0.437500,-2.781250,0.843750,-2.906250,0.565625,-2.893750,0.890625,-3.181250,0.859375,-2.981250,0.534375,-2.356250,-0.884375,-3.037500,0.837500,-2.931250,0.043750,-2.956250
1.670000,0.000000,-0.921875,-3.225000,-0.921875,-3.175000,0.612500,-2.862500,0.737500,-2.893750,0.890625,-3.050000,0.875000,-3.081250,0.750000,-2.718750,0.915625,-3.181250,0.878125,-3.125000,0.918750,-3.093750
1.680000,0.000000,0.818750,-3.006250,0.887500,-3.100000,0.934375,-3.218750,0.837500,-2.943750,0.940625,-3.256250,-0.665625,-2.781250,0.856250,-3.006250,0.881250,-3.125000,0.778125,-2.981250,0.162500,-2.931250
1.690000,0.000000,0.021875,-2.687500,0.906250,-3.100000,0.881250,-2.987500,-0.737500,-2.775000,0.784375,-2.787500,0.909375,-3.050000,0.893750,-3.106250,0.850000,-3.043750,0.871875,-3.050000,0.878125,-3.025000
1.700000,0.000000,0.837500,-3.031250,0.912500,-3.087500,0.900000,-3.106250,-0.753125,-2.693750,0.500000,-2.700000,0.878125,-2.975000,0.806250,-3.018750,-0.312500,-2.625000,0.803125,-2.793750,0.806250,-2.887500
1.710000,0.000000,-0.781250,-2.725000,0.937500,-3.225000,0.800000,-2.956250,0.906250,-3.106250,0.900000,-3.056250,-0.843750,-2.950000,0.621875,-2.625000,0.821875,-2.968750,0.884375,-3.081250,0.815625,-2.831250
1.720000,0.000000,-0.875000,-2.956250,0.887500,-3.056250,0.875000,-3.068750,0.934375,-3.150000,0.775000,-2.900000,0.803125,-2.918750,0.915625,-3.143750,0.678125,-2.800000,0.753125,-2.718750,-0.881250,-3.043750
1.730000,0.000000,0.803125,-2.881250,0.578125,-2.737500,0.906250,-3.156250,0.778125,-2.806250,-0.809375,-2.893750,0.831250,-2.975000,0.875000,-3.037500,0.868750,-2.975000,0.459375,-2.681250,0.740625,-2.831250
1.740000,0.000000,0.637500,-2.731250,-0.709375,-2.843750,0.796875,-2.937500,0.843750,-2.956250,0.853125,-3.037500,0.696875,-2.775000,0.768750,-2.862500,-0.818750,-2.950000,0.600000,-2.825000,0.840625,-2.943750
1.750000,0.000000,-0.300000,-2.887500,-0.909375,-3.068750,0.787500,-2.743750,0.853125,-3.043750,-0.768750,-2.831250,0.878125,-3.043750,-0.796875,-3.068750,-0.818750,-2.943750,0.837500,-2.931250,0.759375,-2.825000
1.760000,0.000000,-0.753125,-2.812500,0.787500,-2.893750,0.850000,-2.943750,0.821875,-2.943750,-0.853125,-2.900000,0.831250,-2.887500,-0.775000,-2.812500,0.900000,-3.012500,0.831250,-2.993750,0.775000,-2.812500
1.770000,0.000000,-0.546875,-2.556250,0.840625,-3.025000,-0.787500,-2.806250,0.778125,-2.887500,0.859375,-2.925000,-0.584375,-2.625000,-0.531250,-2.662500,0.534375,-2.693750,0.731250,-2.681250,0.843750,-2.900000
1.780000,0.000000,0.621875,-2.656250,0.440625,-2.787500,0.587500,-2.693750,-0.837500,-2.850000,0.415625,-2.850000,0.778125,-2.768750,0.925000,-3.156250,-0.903125,-3.081250,0.750000,-2.768750,0.821875,-2.837500
1.790000,0.000000,-0.625000,-2.668750,0.665625,-2.806250,0.759375,-2.787500,0.634375,-2.681250,0.753125,-2.887500,0.743750,-2.693750,0.750000,-2.787500,0.881250,-3.093750,-0.793750,-2.987500,0.834375,-2.875000
1.800000,0.000000,0.331250,-2.487500,0.818750,-2.812500,0.828125,-2.887500,0.818750,-2.850000,0.709375,-2.643750,-0.840625,-2.931250,0.909375,-3.025000,0.846875,-2.912500,0.831250,-2.812500,0.812500,-2.731250
1.810000,0.000000,-0.818750,-2.862500,0.315625,-2.706250,-0.756250,-2.687500,-0.812500,-2.812500,0.837500,-2.956250,0.781250,-2.800000,0.862500,-2.956250,-0.600000,-2.512500,0.796875,-2.850000,-0.771875,-2.675000
1.820000,0.000000,0.287500,-2.575000,0.790625,-2.737500,0.196875,-2.600000,0.640625,-2.562500,0.868750,-2.937500,0.753125,-2.806250,-0.859375,-2.962500,0.800000,-2.731250,0.843750,-2.918750,-0.837500,-2.868750
1.830000,0.000000,0.475000,-2.787500,-0.750000,-2.706250,-0.712500,-2.787500,0.703125,-2.706250,0.878125,-2.987500,-0.865625,-2.912500,0.762500,-2.643750,0.784375,-2.918750,0.818750,-2.881250,-0.740625,-2.706250
1.840000,0.000000,0.440625,-2.700000,0.206250,-2.906250,0.503125,-2.700000,0.775000,-2.775000,-0.640625,-2.668750,0.809375,-2.837500,-0.812500,-2.900000,-0.806250,-2.825000,-0.821875,-2.781250,0.662500,-2.681250
1.850000,0.000000,0.759375,-2.768750,0.565625,-2.625000,0.696875,-2.681250,-0.759375,-2.700000,0.625000,-2.606250,0.821875,-2.781250,-0.818750,-2.868750,0.625000,-2.643750,-0.862500,-2.925000,-0.265625,-2.431250
1.860000,0.000000,-0.737500,-2.693750,0.675000,-2.512500,0.090625,-2.312500,0.840625,-2.906250,0.003125,-2.556250,-0.337500,-2.675000,0.659375,-2.537500,-0.706250,-2.662500,0.415625,-2.618750,0.412500,-2.556250
1.870000,0.000000,-0.828125,-2.893750,-0.628125,-2.681250,-0.828125,-2.906250,0.706250,-2.737500,-0.775000,-2.781250,0.859375,-2.987500,0.775000,-2.662500,-0.621875,-2.950000,-0.787500,-2.812500,-0.818750,-2.906250
1.880000,0.000000,-0.515625,-2.593750,-0.503125,-2.650000,0.809375,-2.812500,-0.153125,-2.481250,-0.781250,-2.693750,-0.784375,-2.943750,-0.856250,-2.900000,-0.640625,-2.443750,0.512500,-2.768750,0.503125,-2.650000
1.890000,0.000000,-0.612500,-2.568750,0.706250,-2.643750,0.715625,-2.831250,-0.778125,-2.725000,-0.559375,-2.612500,-0.737500,-2.700000,0.603125,-2.606250,-0.665625,-2.531250,-0.153125,-2.556250,-0.428125,-2.443750
1.900000,0.000000,0.409375,-2.493750,-0.775000,-2.868750,-0.796875,-2.937500,0.718750,-2.687500,0.821875,-2.912500,-0.681250,-2.631250,-0.440625,-2.350000,-0.493750,-2.512500,0.409375,-2.875000,-0.406250,-2.443750
1.910000,0.000000,0.187500,-2.537500,0.875000,-3.043750,0.009375,-2.618750,0.718750,-2.450000,0.059375,-2.500000,0.528125,-2.581250,-0.684375,-2.531250,-0.081250,-2.375000,0.775000,-2.731250,-0.315625,-2.675000
1.920000,0.000000,-0.784375,-2.662500,-0.650000,-2.893750,-0.196875,-2.537500,-0.578125,-2.537500,-0.837500,-2.856250,-0.700000,-2.718750,0.656250,-2.481250,0.684375,-2.400000,0.790625,-2.750000,-0.646875,-2.606250
1.930000,0.000000,-0.453125,-2.293750,0.634375,-2.581250,-0.743750,-2.693750,-0.690625,-2.643750,-0.284375,-2.306250,0.784375,-2.693750,0.325000,-2.618750,-0.843750,-2.793750,0.543750,-2.831250,-0.678125,-2.625000
1.940000,0.000000,0.087500,-2.218750,-0.300000,-2.206250,0.781250,-2.793750,-0.325000,-2.350000,-0.753125,-2.631250,0.768750,-2.793750,0.818750,-2.918750,-0.412500,-2.393750,0.771875,-2.781250,-0.159375,-2.525000
1.950000,0.000000,0.712500,-2.662500,-0.834375,-2.781250,-0.415625,-2.468750,0.703125,-2.868750,0.475000,-2.437500,-0.725000,-2.650000,-0.668750,-2.656250,0.668750,-2.750000,0.521875,-2.225000,0.550000,-2.281250
1.960000,0.000000,-0.668750,-2.412500,-0.750000,-2.656250,-0.540625,-2.537500,-0.631250,-2.481250,-0.762500,-2.562500,0.628125,-2.537500,0.562500,-2.393750,-0.178125,-2.731250,-0.634375,-2.500000,-0.653125,-2.468750
1.970000,0.000000,-0.203125,-2.275000,-0.293750,-2.450000,-0.450000,-2.575000,-0.828125,-2.768750,-0.875000,-3.031250,0.603125,-2.575000,-0.778125,-2.718750,0.043750,-2.231250,0.575000,-2.293750,0.703125,-2.625000
1.980000,0.000000,0.815625,-2.925000,-0.593750,-2.356250,-0.268750,-2.368750,0.062500,-2.418750,-0.721875,-2.550000,-0.600000,-2.418750,0.531250,-2.531250,-0.646875,-2.475000,-0.221875,-2.193750,0.687500,-2.600000
1.990000,0.000000,0.050000,-2.412500,-0.125000,-2.393750,0.459375,-2.775000,0.503125,-2.362500,-0.668750,-2.518750,0.028125,-2.225000,-0.665625,-2.556250,0.625000,-2.512500,-0.643750,-2.331250,0.168750,-2.375000
2.000000,0.000000,0.593750,-2.456250,-0.793750,-2.806250,0.096875,-2.418750,-0.459375,-2.350000,-0.678125,-2.462500,0.106250,-2.368750,0.665625,-2.362500,0.565625,-2.443750,0.525000,-2.318750,-0.715625,-2.637500
2.010000,0.000000,-0.581250,-2.412500,0.628125,-2.243750,-0.040625,-2.512500,-0.643750,-2.512500,0.143750,-2.537500,0.659375,-2.418750,-0.293750,-2.331250,-0.046875,-2.281250,-0.659375,-2.481250,-0.528125,-2.212500
2.020000,0.000000,0.171875,-2.537500,0.396875,-2.156250,-0.743750,-2.643750,0.312500,-2.037500,0.190625,-2.093750,0.043750,-2.656250,0.828125,-2.812500,-0.784375,-2.775000,0.740625,-2.768750,0.762500,-2.656250
2.030000,0.000000,-0.434375,-2.562500,0.468750,-2.443750,-0.459375,-2.275000,-0.381250,-2.162500,0.731250,-2.525000,-0.731250,-2.743750,-0.765625,-2.712500,-0.571875,-2.525000,-0.693750,-2.593750,-0.443750,-2.350000
2.040000,0.000000,-0.334375,-2.468750,-0.600000,-2.387500,0.056250,-2.512500,0.715625,-2.518750,-0.596875,-2.437500,0.421875,-2.218750,0.165625,-2.375000,-0.715625,-2.543750,0.484375,-2.450000,0.656250,-2.525000
2.050000,0.000000,0.506250,-2.125000,-0.584375,-2.212500,0.471875,-2.368750,0.546875,-2.487500,0.675000,-2.393750,-0.446875,-2.262500,0.209375,-2.375000,0.259375,-2.337500,-0.468750,-2.437500,0.531250,-2.487500
2.060000,0.000000,-0.306250,-2.100000,-0.287500,-2.112500,-0.134375,-2.268750,0.553125,-2.400000,0.093750,-2.456250,0.515625,-2.350000,-0.053125,-2.475000,-0.240625,-2.256250,-0.781250,-2.756250,0.568750,-2.337500
2.070000,0.000000,0.362500,-2.043750,0.531250,-2.393750,0.531250,-2.362500,-0.581250,-2.350000,0.134375,-2.356250,0.750000,-2.693750,-0.371875,-2.268750,0.700000,-2.393750,0.612500,-2.500000,0.406250,-2.262500
2.080000,0.000000,0.290625,-2.256250,-0.156250,-2.300000,-0.059375,-2.281250,0.596875,-2.406250,-0.275000,-2.037500,-0.537500,-2.225000,-0.650000,-2.412500,-0.387500,-2.312500,-0.093750,-2.381250,0.012500,-2.131250
2.090000,0.000000,-0.150000,-2.337500,-0.206250,-2.168750,-0.250000,-2.543750,-0.590625,-2.281250,-0.665625,-2.456250,0.537500,-2.431250,0.587500,-2.543750,0.528125,-2.387500,0.265625,-2.431250,0.625000,-2.387500
2.100000,0.000000,0.262500,-2.062500,-0.396875,-2.200000,-0.334375,-2.368750,-0.375000,-2.406250,0.178125,-2.112500,-0.609375,-2.487500,-0.568750,-2.500000,0.603125,-2.443750,0.459375,-2.381250,0.509375,-2.243750
2.110000,0.000000,-0.559375,-2.418750,-0.221875,-2.150000,-0.031250,-2.050000,0.537500,-2.200000,-0.212500,-2.387500,-0.146875,-2.218750,-0.296875,-2.137500,-0.015625,-2.400000,-0.428125,-2.168750,0.190625,-2.243750
2.120000,0.000000,-0.256250,-2.231250,-0.250000,-2.393750,0.096875,-2.531250,-0.040625,-2.468750,-0.537500,-2.443750,0.568750,-2.150000,0.375000,-2.375000,-0.328125,-2.150000,0.631250,-2.425000,-0.106250,-2.056250
2.130000,0.000000,-0.606250,-2.462500,0.621875,-2.525000,-0.406250,-2.375000,-0.578125,-2.331250,-0.090625,-2.456250,-0.431250,-2.318750,0.462500,-2.806250,-0.531250,-2.225000,-0.150000,-2.087500,0.187500,-2.375000
