T,H,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E
1.160000,0.000000,0.997412,-3.920898,0.995898,-3.911523,0.996924,-3.916113,0.997314,-3.919629,0.996240,-3.912598,0.995996,-3.911914,0.996094,-3.912207,0.995996,-3.913281,0.996680,-3.914844,0.996289,-3.915527
1.170000,0.000000,0.996387,-3.913770,0.996094,-3.912793,0.997607,-3.921777,0.995703,-3.912207,0.995557,-3.908789,0.995459,-3.908594,0.997119,-3.919238,0.996045,-3.914453,0.997070,-3.919141,0.995215,-3.905859
1.180000,0.000000,0.994580,-3.905566,0.993799,-3.900781,0.994971,-3.907520,0.996143,-3.909766,0.996191,-3.914453,0.996143,-3.912402,0.996094,-3.912305,0.996338,-3.915820,0.995215,-3.906250,0.997363,-3.921484
1.190000,0.000000,0.995508,-3.910547,0.995605,-3.908887,0.994775,-3.906055,0.996045,-3.912695,0.995752,-3.910449,0.995459,-3.908789,0.995410,-3.910840,0.995752,-3.910352,0.995947,-3.911230,0.996289,-3.914063
1.200000,0.000000,0.995410,-3.909961,0.995508,-3.909277,0.996143,-3.913477,0.995996,-3.911719,0.994580,-3.902539,0.995068,-3.905176,0.995313,-3.911328,0.994287,-3.900488,0.996240,-3.913672,0.995215,-3.906738
1.210000,0.000000,0.994385,-3.901074,0.995850,-3.910938,0.995117,-3.905176,0.994775,-3.905664,0.995850,-3.909863,0.995752,-3.910742,0.995020,-3.904590,0.995361,-3.907715,0.995654,-3.907812,0.994189,-3.901074
1.220000,0.000000,0.995264,-3.908594,0.996094,-3.912109,0.994824,-3.906348,0.994629,-3.905273,0.994092,-3.898926,0.994141,-3.901465,0.994629,-3.906250,0.994922,-3.904785,0.994824,-3.906250,0.994092,-3.902734
1.230000,0.000000,0.993896,-3.897656,0.994580,-3.903125,0.994824,-3.903906,0.994531,-3.903223,0.993994,-3.899023,0.994775,-3.902734,0.995654,-3.908984,0.994238,-3.901172,0.993994,-3.900391,0.994873,-3.906445
1.240000,0.000000,0.995313,-3.907031,0.994775,-3.903613,0.993945,-3.899023,0.994287,-3.901660,0.992969,-3.894531,0.995068,-3.906445,0.994922,-3.905078,0.994971,-3.906348,0.993115,-3.897656,0.994189,-3.902246
1.250000,0.000000,0.994873,-3.904199,0.994189,-3.901074,0.993359,-3.900977,0.993311,-3.895313,0.992627,-3.894434,0.995264,-3.905957,0.994141,-3.898633,0.993799,-3.897363,0.994385,-3.901465,0.992822,-3.894922
1.260000,0.000000,0.994336,-3.901367,0.993945,-3.898535,0.994336,-3.901172,0.993555,-3.896875,0.993652,-3.898633,0.994434,-3.902637,0.994434,-3.903223,0.993701,-3.895117,0.995117,-3.906934,0.993652,-3.897949
1.270000,0.000000,0.993555,-3.897949,0.993848,-3.898633,0.992236,-3.887695,0.993018,-3.895508,0.994531,-3.903613,0.994141,-3.900781,0.994092,-3.900879,0.992480,-3.892090,0.993896,-3.898535,0.993506,-3.895801
1.280000,0.000000,0.992139,-3.886816,0.991943,-3.886719,0.992676,-3.894043,0.992822,-3.892090,0.993408,-3.892578,0.992188,-3.890918,0.991260,-3.883984,0.991943,-3.891504,0.992773,-3.891797,0.993262,-3.894531
1.290000,0.000000,0.994482,-3.901172,0.991699,-3.890820,0.993799,-3.897266,0.992480,-3.889258,0.992725,-3.892383,0.991650,-3.885254,0.992041,-3.886230,0.991992,-3.885840,0.993555,-3.895313,0.993213,-3.893945
1.300000,0.000000,0.992725,-3.892578,0.993066,-3.893164,0.993555,-3.897266,0.992334,-3.888281,0.990918,-3.885742,0.990479,-3.881250,0.994482,-3.899512,0.990869,-3.882813,0.991553,-3.884570,0.991357,-3.887695
1.310000,0.000000,0.992383,-3.891504,0.992139,-3.886621,0.990723,-3.887695,0.991699,-3.885449,0.992090,-3.888184,0.992090,-3.888965,0.991797,-3.883496,0.992676,-3.890430,0.991943,-3.889551,0.991553,-3.882422
1.320000,0.000000,0.991064,-3.880176,0.990283,-3.878516,0.991016,-3.883496,0.990918,-3.883105,0.990332,-3.878711,0.992139,-3.889551,0.990381,-3.874902,0.990527,-3.877344,0.989941,-3.877539,0.990869,-3.880176
1.330000,0.000000,0.992871,-3.890625,0.990283,-3.877344,0.991309,-3.885840,0.991943,-3.887109,0.991748,-3.884473,0.989355,-3.874219,0.990479,-3.881641,0.991016,-3.879980,0.991455,-3.881738,0.992822,-3.889355
1.340000,0.000000,0.989795,-3.875977,0.990674,-3.880762,0.987744,-3.874023,0.991357,-3.883496,0.991699,-3.885059,0.990283,-3.878223,0.987842,-3.868164,0.990820,-3.880566,0.990527,-3.878516,0.990381,-3.879199
1.350000,0.000000,0.992090,-3.886523,0.988672,-3.872461,0.989502,-3.874414,0.990283,-3.874121,0.988281,-3.865625,0.989160,-3.869238,0.988818,-3.867383,0.990137,-3.875586,0.988574,-3.868945,0.989355,-3.871777
1.360000,0.000000,0.989111,-3.868848,0.988379,-3.867871,0.988525,-3.867480,0.989355,-3.871094,0.990186,-3.879297,0.989258,-3.871191,0.987305,-3.861621,0.990625,-3.879883,0.987891,-3.864355,0.990039,-3.874414
1.370000,0.000000,0.989844,-3.873340,0.988281,-3.863867,0.989648,-3.871973,0.987500,-3.863672,0.989941,-3.875293,0.989014,-3.869727,0.989209,-3.872754,0.988086,-3.864063,0.988965,-3.873535,0.988965,-3.868359
1.380000,0.000000,0.989160,-3.871680,0.987012,-3.859473,0.989844,-3.873730,0.991016,-3.882031,0.988867,-3.867285,0.990283,-3.877539,0.989453,-3.871973,0.989893,-3.875000,0.988184,-3.867578,0.987500,-3.863574
1.390000,0.000000,0.989355,-3.872168,0.989209,-3.871582,0.989209,-3.869727,0.987695,-3.863379,0.988086,-3.863477,0.987646,-3.861816,0.989062,-3.867969,0.989062,-3.871973,0.988477,-3.865723,0.987305,-3.862207
1.400000,0.000000,0.987988,-3.862207,0.985840,-3.852637,0.986035,-3.850879,0.988135,-3.864258,0.984521,-3.854492,0.988428,-3.868652,0.988232,-3.865723,0.987939,-3.863574,0.989746,-3.875879,0.987549,-3.858789
1.410000,0.000000,0.985547,-3.845117,0.988379,-3.864355,0.985938,-3.857324,0.985840,-3.850684,0.988330,-3.867285,0.988623,-3.866797,0.986963,-3.862012,0.986719,-3.861621,0.986572,-3.853711,0.986426,-3.854687
1.420000,0.000000,0.987842,-3.859961,0.985693,-3.850195,0.988330,-3.863770,0.987354,-3.855078,0.987451,-3.860254,0.984131,-3.845703,0.984863,-3.848438,0.987451,-3.858105,0.983105,-3.838770,0.987793,-3.859863
1.430000,0.000000,0.985400,-3.852246,0.984570,-3.847363,0.984375,-3.838281,0.985254,-3.850195,0.985547,-3.846875,0.986816,-3.856250,0.983057,-3.841602,0.986914,-3.853906,0.984521,-3.844824,0.988428,-3.863574
1.440000,0.000000,0.984375,-3.842871,0.983594,-3.838379,0.985742,-3.844043,0.985205,-3.850098,0.987207,-3.863379,0.982812,-3.835059,0.983057,-3.836426,0.983203,-3.838086,0.984082,-3.845801,0.986963,-3.858301
1.450000,0.000000,0.984961,-3.844629,0.983252,-3.836719,0.985986,-3.855664,0.987158,-3.858594,0.983887,-3.836230,0.985645,-3.849414,0.985742,-3.854004,0.986279,-3.856055,0.983447,-3.843457,0.980615,-3.819922
1.460000,0.000000,0.981348,-3.824414,0.985400,-3.847949,0.985059,-3.845801,0.986279,-3.854883,0.983008,-3.839062,0.984131,-3.847559,0.983984,-3.840918,0.982568,-3.835156,0.984375,-3.844629,0.985449,-3.840430
1.470000,0.000000,0.982520,-3.833105,0.982959,-3.829980,0.981299,-3.828516,0.981104,-3.825879,0.980811,-3.825391,0.981982,-3.828613,0.983252,-3.833203,0.983154,-3.831836,0.984473,-3.847070,0.984961,-3.847656
1.480000,0.000000,0.981982,-3.827539,0.984082,-3.836230,0.984033,-3.840723,0.982959,-3.834961,0.980469,-3.814941,0.981982,-3.832422,0.982520,-3.828223,0.983447,-3.830566,0.981396,-3.826270,0.982373,-3.833203
1.490000,0.000000,0.979492,-3.815723,0.983154,-3.832227,0.980078,-3.816406,0.981885,-3.829980,0.980713,-3.817871,0.981885,-3.833105,0.978174,-3.809863,0.980811,-3.827539,0.981396,-3.828320,0.983789,-3.839746
1.500000,0.000000,0.980176,-3.828320,0.983301,-3.831055,0.981885,-3.831348,0.981055,-3.820605,0.981934,-3.832422,0.981787,-3.826758,0.980859,-3.819043,0.981348,-3.825195,0.982666,-3.829590,0.979297,-3.822168
1.510000,0.000000,0.978369,-3.811719,0.978223,-3.809668,0.980762,-3.825781,0.980225,-3.820313,0.979639,-3.812207,0.978369,-3.809082,0.982275,-3.833008,0.979932,-3.816211,0.974463,-3.790918,0.980762,-3.814746
1.520000,0.000000,0.974902,-3.799219,0.977783,-3.808789,0.981250,-3.827344,0.977344,-3.806250,0.979297,-3.816211,0.976074,-3.799609,0.979053,-3.813770,0.977344,-3.801172,0.976855,-3.808105,0.980371,-3.818066
1.530000,0.000000,0.975732,-3.791113,0.974512,-3.790820,0.975684,-3.805469,0.979639,-3.808496,0.980566,-3.821875,0.979053,-3.810254,0.978857,-3.811230,0.978076,-3.811426,0.977881,-3.806250,0.976709,-3.804492
1.540000,0.000000,0.977686,-3.806250,0.976904,-3.803027,0.973779,-3.786816,0.976074,-3.800391,0.980225,-3.816699,0.975244,-3.786621,0.978711,-3.808789,0.975391,-3.800586,0.975977,-3.795117,0.976465,-3.796777
1.550000,0.000000,0.974512,-3.789160,0.976758,-3.803418,0.977637,-3.803613,0.974023,-3.791895,0.976172,-3.790332,0.976514,-3.799121,0.976221,-3.801758,0.964600,-3.769922,0.976514,-3.798340,0.975098,-3.793848
1.560000,0.000000,0.974316,-3.789746,0.978369,-3.806934,0.975146,-3.789941,0.970654,-3.776074,0.971777,-3.787207,0.974365,-3.790918,0.975098,-3.788281,0.974658,-3.788574,0.974365,-3.788965,0.974561,-3.791699
1.570000,0.000000,0.972510,-3.774805,0.975049,-3.787695,0.978418,-3.809766,0.973828,-3.781738,0.976123,-3.793750,0.976611,-3.802832,0.971631,-3.783691,0.968701,-3.770996,0.969580,-3.782910,0.974609,-3.783301
1.580000,0.000000,0.971777,-3.784668,0.970654,-3.777051,0.972314,-3.772656,0.970557,-3.774023,0.972803,-3.777832,0.971240,-3.770703,0.973535,-3.783105,0.971533,-3.770215,0.972803,-3.784180,0.975098,-3.779102
1.590000,0.000000,0.970313,-3.762012,0.970166,-3.769824,0.972803,-3.783301,0.972412,-3.770605,0.974658,-3.791211,0.970850,-3.770508,0.970166,-3.772168,0.969092,-3.767383,0.970459,-3.766309,0.969678,-3.772754
1.600000,0.000000,0.972559,-3.780664,0.970117,-3.761523,0.971777,-3.773730,0.972363,-3.773535,0.971875,-3.777832,0.970654,-3.771777,0.974365,-3.785449,0.969971,-3.762598,0.972656,-3.774023,0.969678,-3.759961
1.610000,0.000000,0.968555,-3.754395,0.972217,-3.782617,0.968799,-3.759375,0.968604,-3.758398,0.970361,-3.768359,0.975732,-3.793457,0.970313,-3.763770,0.970117,-3.764844,0.967920,-3.753613,0.968750,-3.766699
1.620000,0.000000,0.971094,-3.770996,0.969629,-3.758105,0.969629,-3.762891,0.967187,-3.752246,0.969971,-3.761133,0.967529,-3.755566,0.967822,-3.756348,0.970850,-3.762695,0.966699,-3.750195,0.967725,-3.748926
1.630000,0.000000,0.963477,-3.742090,0.968311,-3.764063,0.965674,-3.755762,0.967236,-3.759766,0.969434,-3.764648,0.970654,-3.761426,0.970361,-3.755957,0.967383,-3.755762,0.969189,-3.769043,0.965430,-3.745312
1.640000,0.000000,0.964990,-3.733398,0.963916,-3.735449,0.962598,-3.728320,0.964063,-3.738379,0.967383,-3.754590,0.969482,-3.758398,0.966650,-3.745898,0.964453,-3.742090,0.967676,-3.752051,0.966211,-3.745801
1.650000,0.000000,0.968604,-3.757227,0.963818,-3.737500,0.965674,-3.738477,0.965820,-3.736328,0.965234,-3.743945,0.962891,-3.731543,0.953223,-3.722461,0.959521,-3.730371,0.968701,-3.756250,0.961719,-3.726172
1.660000,0.000000,0.962793,-3.717188,0.961426,-3.724902,0.960352,-3.718164,0.965234,-3.735547,0.966602,-3.745898,0.967920,-3.746680,0.965381,-3.743555,0.965723,-3.740918,0.963623,-3.718262,0.962549,-3.715527
1.670000,0.000000,0.961475,-3.722461,0.961475,-3.725391,0.955420,-3.702637,0.963916,-3.728809,0.959326,-3.714746,0.967334,-3.745508,0.965771,-3.742285,0.965430,-3.731934,0.960645,-3.712695,0.958252,-3.714746
1.680000,0.000000,0.962256,-3.714648,0.961475,-3.725488,0.956006,-3.687402,0.959619,-3.710742,0.965039,-3.741211,0.962793,-3.723047,0.958594,-3.709082,0.955273,-3.708105,0.957812,-3.701270,0.960547,-3.716699
1.690000,0.000000,0.956885,-3.694434,0.960791,-3.716504,0.959375,-3.713184,0.958154,-3.711523,0.961475,-3.722461,0.951465,-3.682715,0.955859,-3.704297,0.959912,-3.715332,0.957812,-3.706055,0.957227,-3.698047
1.700000,0.000000,0.963379,-3.728125,0.959277,-3.701953,0.952295,-3.685938,0.959766,-3.698730,0.954785,-3.692676,0.953320,-3.691211,0.952832,-3.698242,0.950146,-3.691211,0.957373,-3.713965,0.955469,-3.695801
1.710000,0.000000,0.957373,-3.695410,0.957617,-3.704785,0.961133,-3.711914,0.957031,-3.690332,0.955469,-3.696387,0.951367,-3.670605,0.960791,-3.707715,0.954590,-3.688672,0.952930,-3.678418,0.955762,-3.697461
1.720000,0.000000,0.957764,-3.695410,0.952686,-3.677637,0.958105,-3.703027,0.953076,-3.680859,0.955469,-3.693066,0.954639,-3.683398,0.950000,-3.677051,0.954980,-3.692285,0.946289,-3.676172,0.957031,-3.698633
1.730000,0.000000,0.945313,-3.662891,0.952783,-3.686035,0.957324,-3.700781,0.956104,-3.685352,0.952441,-3.679492,0.949902,-3.667383,0.947607,-3.664941,0.955518,-3.687793,0.952637,-3.674512,0.953662,-3.684277
1.740000,0.000000,0.955420,-3.680176,0.947754,-3.646094,0.951465,-3.672070,0.952148,-3.665918,0.945459,-3.656250,0.949121,-3.678613,0.950098,-3.654492,0.946729,-3.652832,0.945557,-3.655859,0.955273,-3.685547
1.750000,0.000000,0.944775,-3.645215,0.943750,-3.639648,0.951562,-3.666113,0.946484,-3.665527,0.954932,-3.691895,0.954443,-3.686914,0.947119,-3.643652,0.946680,-3.653418,0.943408,-3.653418,0.954102,-3.684375
1.760000,0.000000,0.939795,-3.646875,0.944385,-3.642773,0.937842,-3.631934,0.950586,-3.677539,0.944971,-3.643555,0.938037,-3.624121,0.940527,-3.654004,0.948975,-3.659180,0.942725,-3.632324,0.944531,-3.635937
1.770000,0.000000,0.942090,-3.634277,0.946631,-3.650000,0.948828,-3.655664,0.944141,-3.644629,0.944482,-3.637793,0.948584,-3.649219,0.947803,-3.650391,0.944629,-3.637012,0.932617,-3.617969,0.947900,-3.650586
1.780000,0.000000,0.943359,-3.634863,0.941064,-3.629883,0.951660,-3.664258,0.941895,-3.633691,0.942334,-3.630566,0.936963,-3.607520,0.943213,-3.633594,0.944678,-3.646387,0.946875,-3.641211,0.938037,-3.609570
1.790000,0.000000,0.936670,-3.610352,0.936523,-3.605078,0.929785,-3.605859,0.936523,-3.611719,0.932666,-3.604297,0.930420,-3.608594,0.939893,-3.636230,0.941895,-3.643066,0.938916,-3.621777,0.943799,-3.625000
1.800000,0.000000,0.938330,-3.612305,0.935498,-3.617969,0.941943,-3.629980,0.939844,-3.613965,0.940771,-3.613379,0.935937,-3.606250,0.936768,-3.606738,0.942334,-3.623047,0.941406,-3.631543,0.939111,-3.601172
1.810000,0.000000,0.936572,-3.613867,0.937842,-3.622168,0.940479,-3.615723,0.929834,-3.583105,0.942236,-3.616016,0.935352,-3.605469,0.939600,-3.610742,0.939209,-3.614063,0.936230,-3.613867,0.936475,-3.586816
1.820000,0.000000,0.935400,-3.593945,0.936670,-3.588281,0.935547,-3.604687,0.939502,-3.619043,0.929688,-3.572070,0.936084,-3.591113,0.913965,-3.575781,0.929932,-3.585059,0.932568,-3.583105,0.933984,-3.599707
1.830000,0.000000,0.918408,-3.550488,0.928027,-3.577637,0.930518,-3.561328,0.905078,-3.533691,0.935205,-3.591699,0.927881,-3.581738,0.933740,-3.594434,0.932568,-3.590527,0.930029,-3.579687,0.933984,-3.585156
1.840000,0.000000,0.923145,-3.555859,0.931299,-3.583105,0.928369,-3.558105,0.929639,-3.548633,0.929053,-3.576270,0.898145,-3.542090,0.923193,-3.551660,0.934082,-3.588086,0.925391,-3.559277,0.929883,-3.585938
1.850000,0.000000,0.925439,-3.562891,0.925635,-3.548437,0.916113,-3.536914,0.925195,-3.559961,0.920361,-3.526660,0.928906,-3.574023,0.924609,-3.556934,0.926172,-3.547656,0.921729,-3.542383,0.936865,-3.598535
1.860000,0.000000,0.916943,-3.545508,0.926953,-3.569043,0.913477,-3.540723,0.918311,-3.548437,0.918457,-3.553906,0.920947,-3.541406,0.926562,-3.553223,0.918701,-3.531152,0.929248,-3.574707,0.930127,-3.567578
1.870000,0.000000,0.912549,-3.501758,0.920703,-3.545801,0.921143,-3.514453,0.909717,-3.529102,0.919238,-3.529199,0.904346,-3.510937,0.926855,-3.543652,0.919824,-3.534668,0.921680,-3.537402,0.920996,-3.553613
1.880000,0.000000,0.921631,-3.540527,0.923730,-3.558398,0.909473,-3.500781,0.920752,-3.526367,0.920557,-3.524805,0.915088,-3.526465,0.920264,-3.527148,0.915039,-3.514453,0.903906,-3.502539,0.915137,-3.492188
1.890000,0.000000,0.900830,-3.509473,0.923926,-3.528516,0.911182,-3.492773,0.915723,-3.517871,0.880322,-3.492676,0.916406,-3.519727,0.899365,-3.493848,0.916895,-3.516406,0.921729,-3.537109,0.914648,-3.505078
1.900000,0.000000,0.904541,-3.491113,0.914551,-3.510156,0.909570,-3.497363,0.906055,-3.506445,0.904687,-3.475781,0.918750,-3.521387,0.911816,-3.498828,0.915137,-3.514355,0.914551,-3.497363,0.905615,-3.495215
1.910000,0.000000,0.897266,-3.482520,0.914014,-3.510742,0.871240,-3.448828,0.902246,-3.492480,0.912109,-3.505957,0.895996,-3.478125,0.903564,-3.483984,0.918164,-3.513574,0.880078,-3.469922,0.883643,-3.462207
1.920000,0.000000,0.885352,-3.452637,0.916260,-3.500098,0.900684,-3.481445,0.903760,-3.471191,0.885303,-3.461133,0.914014,-3.502148,0.904980,-3.486719,0.907715,-3.494727,0.901563,-3.476563,0.897119,-3.455273
1.930000,0.000000,0.903125,-3.452930,0.897314,-3.455371,0.903027,-3.481543,0.897803,-3.466309,0.897021,-3.439355,0.901318,-3.452148,0.905713,-3.466016,0.890234,-3.431445,0.881299,-3.427441,0.868945,-3.431152
1.940000,0.000000,0.906738,-3.484473,0.886670,-3.441504,0.895801,-3.432812,0.892627,-3.444531,0.891943,-3.442676,0.892480,-3.444824,0.880859,-3.425977,0.893896,-3.451074,0.874463,-3.401172,0.902930,-3.468066
1.950000,0.000000,0.877051,-3.398340,0.904297,-3.466113,0.890869,-3.419141,0.886279,-3.435059,0.886719,-3.411523,0.906104,-3.460938,0.894043,-3.421484,0.870947,-3.399805,0.880859,-3.408398,0.883398,-3.428027
1.960000,0.000000,0.823584,-3.375000,0.875977,-3.406152,0.899414,-3.447266,0.896484,-3.435352,0.885986,-3.426953,0.883789,-3.402051,0.886963,-3.427539,0.860547,-3.371777,0.878760,-3.388867,0.884863,-3.415039
1.970000,0.000000,0.878125,-3.385840,0.884668,-3.417676,0.887646,-3.383398,0.887402,-3.423828,0.890381,-3.429297,0.873877,-3.381055,0.879687,-3.391016,0.871484,-3.390430,0.865137,-3.363672,0.868311,-3.388867
1.980000,0.000000,0.881934,-3.396191,0.856787,-3.375195,0.881689,-3.400391,0.856592,-3.372949,0.857178,-3.362500,0.887793,-3.376074,0.887891,-3.382813,0.886719,-3.392187,0.852490,-3.341699,0.870947,-3.358301
1.990000,0.000000,0.872705,-3.368359,0.878076,-3.406055,0.888818,-3.415527,0.876074,-3.359180,0.872559,-3.372656,0.866162,-3.357129,0.877295,-3.388672,0.879443,-3.395313,0.886035,-3.402734,0.892041,-3.407227
2.000000,0.000000,0.860693,-3.339258,0.859180,-3.315723,0.864697,-3.346875,0.809766,-3.336523,0.874951,-3.356738,0.883203,-3.394922,0.879687,-3.378320,0.853271,-3.335742,0.859619,-3.327832,0.863184,-3.344727
2.010000,0.000000,0.855615,-3.328027,0.853906,-3.331641,0.867139,-3.339258,0.879102,-3.351855,0.851465,-3.313965,0.870752,-3.335352,0.819580,-3.313965,0.875195,-3.350781,0.871436,-3.367383,0.860986,-3.340039
2.020000,0.000000,0.862549,-3.312793,0.876953,-3.360937,0.865234,-3.334961,0.830811,-3.295215,0.867041,-3.340332,0.852686,-3.303906,0.859521,-3.321875,0.866455,-3.335352,0.810059,-3.301953,0.829883,-3.296191
2.030000,0.000000,0.828760,-3.289648,0.847461,-3.271875,0.848145,-3.297754,0.778076,-3.254688,0.849756,-3.280469,0.842432,-3.279199,0.839502,-3.295410,0.783740,-3.268164,0.845947,-3.309668,0.861914,-3.308984
2.040000,0.000000,0.812354,-3.279297,0.656543,-3.174121,0.866162,-3.317773,0.840088,-3.275098,0.861133,-3.332324,0.867627,-3.328613,0.823291,-3.226465,0.795752,-3.261816,0.857568,-3.331641,0.853809,-3.277832
2.050000,0.000000,0.806836,-3.255273,0.826562,-3.258105,0.851953,-3.274902,0.783594,-3.203418,0.814355,-3.250781,0.846924,-3.268164,0.813184,-3.277734,0.843359,-3.265039,0.825098,-3.261035,0.836816,-3.248340
2.060000,0.000000,0.830566,-3.240625,0.786621,-3.193848,0.836328,-3.254590,0.836816,-3.277539,0.809326,-3.283691,0.558154,-3.094727,0.822998,-3.239551,0.813818,-3.245117,0.838477,-3.232324,0.806201,-3.226758
2.070000,0.000000,0.805957,-3.191992,0.811768,-3.228027,0.812207,-3.222461,0.838330,-3.249707,0.756494,-3.153516,0.825781,-3.235547,0.792432,-3.196973,0.759912,-3.164160,0.756006,-3.209277,0.821484,-3.199707
2.080000,0.000000,0.779102,-3.214551,0.759180,-3.198340,0.813965,-3.196777,0.790088,-3.195508,0.793457,-3.187012,0.800879,-3.169336,0.709131,-3.160352,0.718701,-3.159375,0.819434,-3.195801,0.803662,-3.223633
2.090000,0.000000,0.733691,-3.121582,0.796484,-3.179980,0.821094,-3.216309,0.800732,-3.158496,0.804688,-3.165527,0.748584,-3.151172,0.707910,-3.062891,0.742334,-3.155078,0.819678,-3.180762,0.734619,-3.154004
2.100000,0.000000,0.785352,-3.148633,0.774170,-3.136328,0.807617,-3.158984,0.783301,-3.141016,0.797705,-3.184277,0.777588,-3.155957,0.834180,-3.183789,0.803955,-3.166309,0.804639,-3.188086,0.811084,-3.181055
2.110000,0.000000,0.791650,-3.148145,0.765625,-3.098730,0.776123,-3.108691,0.750537,-3.092578,0.776416,-3.135937,0.736523,-3.109473,0.784619,-3.102441,0.668994,-3.089258,0.784229,-3.138770,0.772607,-3.142578
2.120000,0.000000,0.703223,-3.071484,0.685059,-3.086328,0.747119,-3.115234,0.726514,-3.121777,0.788135,-3.098828,0.693115,-3.028906,0.763965,-3.098926,0.728467,-3.120801,0.719678,-3.137500,0.803613,-3.115430
2.130000,0.000000,0.777832,-3.125391,0.778076,-3.097852,0.762939,-3.078613,0.707129,-3.035156,0.716992,-3.049414,0.700830,-3.087695,0.652197,-3.057812,0.784375,-3.137891,0.801465,-3.142773,0.717676,-3.043848
2.140000,0.000000,0.769434,-3.069727,0.733594,-3.061816,0.787842,-3.108203,0.735449,-3.038281,0.773389,-3.118457,0.675488,-3.073535,0.756641,-3.061523,0.774463,-3.098145,0.648242,-2.978223,0.734863,-3.069824
