T,H,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E
1.150000,0.000000,0.996936,-3.948535,0.997266,-3.950635,0.997485,-3.950928,0.996960,-3.948096,0.997168,-3.949683,0.997266,-3.950562,0.997046,-3.948706,0.997083,-3.949194,0.997095,-3.948999,0.997156,-3.948926
1.160000,0.000000,0.997058,-3.949268,0.996973,-3.947437,0.997314,-3.950220,0.996948,-3.948193,0.996814,-3.947266,0.997351,-3.950659,0.997180,-3.949561,0.996765,-3.947974,0.996924,-3.947388,0.996716,-3.947144
1.170000,0.000000,0.996643,-3.945801,0.997046,-3.948096,0.997107,-3.949292,0.996814,-3.948071,0.996863,-3.946753,0.996973,-3.948682,0.996448,-3.944458,0.996313,-3.943628,0.997021,-3.948340,0.996765,-3.946899
1.180000,0.000000,0.996619,-3.945313,0.996716,-3.946240,0.996680,-3.946069,0.996460,-3.945166,0.996497,-3.944336,0.997156,-3.948877,0.996545,-3.944702,0.996411,-3.943994,0.996265,-3.943506,0.996753,-3.947412
1.190000,0.000000,0.996570,-3.945142,0.996667,-3.945142,0.996387,-3.944604,0.996375,-3.944409,0.996594,-3.945557,0.996582,-3.945386,0.996655,-3.945752,0.996387,-3.943921,0.996411,-3.944385,0.996765,-3.945850
1.200000,0.000000,0.996277,-3.943774,0.996167,-3.942969,0.996240,-3.943457,0.996069,-3.941919,0.996350,-3.943140,0.996143,-3.942090,0.996155,-3.942920,0.996899,-3.947339,0.996228,-3.943677,0.996301,-3.943262
1.210000,0.000000,0.995959,-3.941016,0.996057,-3.942456,0.996472,-3.944800,0.996118,-3.941577,0.996252,-3.943066,0.995508,-3.937695,0.995667,-3.939624,0.995569,-3.939941,0.996094,-3.941724,0.996167,-3.941919
1.220000,0.000000,0.995227,-3.936597,0.995728,-3.938989,0.995532,-3.938159,0.995984,-3.941968,0.995386,-3.938672,0.996094,-3.942065,0.995300,-3.937207,0.995654,-3.939282,0.995947,-3.942163,0.995691,-3.939746
1.230000,0.000000,0.995544,-3.938818,0.995544,-3.938232,0.995386,-3.937744,0.995459,-3.938477,0.995667,-3.938965,0.995618,-3.938599,0.994897,-3.934619,0.995740,-3.939429,0.996082,-3.941650,0.995068,-3.936768
1.240000,0.000000,0.995459,-3.937988,0.995703,-3.938037,0.995642,-3.939062,0.995398,-3.937354,0.994690,-3.932544,0.995264,-3.937183,0.995044,-3.936401,0.995068,-3.935254,0.995667,-3.939673,0.995117,-3.935522
1.250000,0.000000,0.995361,-3.937817,0.994861,-3.933911,0.994385,-3.930884,0.994556,-3.932764,0.995764,-3.940210,0.994421,-3.932520,0.994958,-3.934253,0.995374,-3.936670,0.994849,-3.933813,0.995239,-3.937622
1.260000,0.000000,0.994312,-3.930884,0.994556,-3.931836,0.995081,-3.935034,0.994421,-3.933472,0.994812,-3.933228,0.994788,-3.933765,0.994495,-3.933740,0.994446,-3.931299,0.994116,-3.928662,0.994080,-3.929834
1.270000,0.000000,0.994421,-3.930615,0.994836,-3.934546,0.994934,-3.934058,0.993970,-3.929126,0.994043,-3.929883,0.994739,-3.933667,0.994543,-3.931519,0.994531,-3.931665,0.993921,-3.929614,0.993567,-3.927271
1.280000,0.000000,0.994897,-3.933252,0.994397,-3.930762,0.994067,-3.928809,0.993616,-3.926367,0.994653,-3.932568,0.994128,-3.928979,0.993774,-3.926929,0.994348,-3.931738,0.994104,-3.929272,0.992566,-3.919312
1.290000,0.000000,0.993799,-3.928369,0.993555,-3.925562,0.994067,-3.928760,0.993762,-3.925928,0.993994,-3.928735,0.993677,-3.926196,0.993616,-3.923950,0.994165,-3.928149,0.993591,-3.926318,0.993884,-3.928076
1.300000,0.000000,0.993701,-3.927368,0.993762,-3.926685,0.994067,-3.928149,0.993591,-3.925269,0.993774,-3.926123,0.993616,-3.926074,0.993762,-3.926318,0.993274,-3.924023,0.993042,-3.918970,0.993420,-3.924731
1.310000,0.000000,0.993555,-3.925366,0.992456,-3.920239,0.993176,-3.924219,0.993396,-3.924536,0.993286,-3.923169,0.992932,-3.921143,0.993323,-3.924219,0.993921,-3.926758,0.993005,-3.921924,0.992627,-3.920898
1.320000,0.000000,0.992358,-3.918091,0.992261,-3.918750,0.992896,-3.921362,0.992017,-3.916040,0.992493,-3.917822,0.991797,-3.915405,0.992993,-3.921729,0.992554,-3.921191,0.992334,-3.918579,0.993103,-3.923462
1.330000,0.000000,0.992236,-3.917139,0.992163,-3.916968,0.992261,-3.918872,0.992090,-3.915332,0.992883,-3.921289,0.992578,-3.919580,0.991711,-3.916968,0.992114,-3.916992,0.992444,-3.918384,0.991858,-3.915771
1.340000,0.000000,0.992017,-3.914819,0.992236,-3.918701,0.992004,-3.915186,0.991040,-3.912207,0.991882,-3.914966,0.991956,-3.915234,0.991638,-3.914624,0.991943,-3.915161,0.991248,-3.912183,0.991272,-3.912036
1.350000,0.000000,0.991357,-3.912842,0.990344,-3.906934,0.991846,-3.915356,0.991553,-3.912915,0.991492,-3.912769,0.990906,-3.908374,0.990393,-3.907031,0.991357,-3.913159,0.991516,-3.915112,0.991846,-3.914746
1.360000,0.000000,0.991272,-3.909424,0.990051,-3.903491,0.991040,-3.910303,0.991321,-3.911377,0.990710,-3.909351,0.991565,-3.912671,0.991016,-3.910132,0.991272,-3.907861,0.991064,-3.908057,0.991492,-3.911035
1.370000,0.000000,0.989954,-3.906250,0.990942,-3.909766,0.991284,-3.911670,0.991406,-3.911523,0.990808,-3.907837,0.990588,-3.908496,0.990137,-3.906885,0.990466,-3.908130,0.991089,-3.910815,0.990845,-3.908862
1.380000,0.000000,0.990308,-3.905298,0.990503,-3.906421,0.990527,-3.907495,0.989624,-3.901709,0.990259,-3.905981,0.989502,-3.901343,0.989697,-3.901758,0.990198,-3.904126,0.989661,-3.901440,0.991003,-3.911426
1.390000,0.000000,0.990527,-3.906714,0.989575,-3.900391,0.988660,-3.896069,0.990002,-3.903174,0.990076,-3.903491,0.989526,-3.898853,0.989880,-3.902271,0.989246,-3.899219,0.989612,-3.898901,0.989404,-3.898706
1.400000,0.000000,0.989282,-3.899780,0.988550,-3.895459,0.989319,-3.898535,0.989209,-3.898071,0.989783,-3.899414,0.989722,-3.900146,0.989746,-3.902222,0.989746,-3.901733,0.988599,-3.895337,0.989697,-3.901392
1.410000,0.000000,0.989685,-3.900952,0.988831,-3.898291,0.989075,-3.895142,0.990076,-3.903955,0.988684,-3.896289,0.988501,-3.894336,0.989319,-3.896875,0.988965,-3.896924,0.988916,-3.894409,0.989722,-3.899121
1.420000,0.000000,0.988074,-3.890967,0.989099,-3.896680,0.988049,-3.891748,0.988586,-3.895044,0.988843,-3.896899,0.987683,-3.889868,0.987744,-3.889990,0.988135,-3.893628,0.987817,-3.888525,0.988538,-3.893970
1.430000,0.000000,0.988647,-3.894922,0.988391,-3.894775,0.988000,-3.891504,0.987061,-3.886108,0.987585,-3.887573,0.988245,-3.892603,0.987219,-3.886816,0.987585,-3.888184,0.987939,-3.888794,0.988574,-3.893457
1.440000,0.000000,0.986975,-3.886475,0.986719,-3.884839,0.987354,-3.885571,0.987061,-3.885303,0.987524,-3.888257,0.987524,-3.888525,0.987842,-3.890918,0.987036,-3.885791,0.988049,-3.891187,0.988135,-3.887793
1.450000,0.000000,0.986548,-3.881055,0.987170,-3.886938,0.986719,-3.882813,0.986560,-3.881372,0.987415,-3.883667,0.986914,-3.883643,0.987427,-3.888257,0.985608,-3.876392,0.987097,-3.886255,0.987109,-3.882593
1.460000,0.000000,0.985498,-3.874487,0.985498,-3.873755,0.986145,-3.880884,0.985645,-3.879102,0.986414,-3.881763,0.985547,-3.874048,0.986487,-3.881934,0.985986,-3.880273,0.985449,-3.875854,0.986316,-3.881226
1.470000,0.000000,0.985303,-3.875366,0.985535,-3.874951,0.984937,-3.871851,0.985315,-3.871655,0.985498,-3.875415,0.985583,-3.876294,0.985242,-3.873145,0.985156,-3.869580,0.985571,-3.874316,0.985986,-3.878516
1.480000,0.000000,0.984839,-3.870752,0.984985,-3.874121,0.984875,-3.871851,0.985425,-3.875195,0.984851,-3.872925,0.985083,-3.873657,0.985706,-3.876270,0.984839,-3.872437,0.985449,-3.874463,0.984619,-3.871606
1.490000,0.000000,0.984326,-3.866772,0.984827,-3.871436,0.984387,-3.868433,0.983789,-3.864282,0.984753,-3.873193,0.983545,-3.864258,0.984131,-3.864502,0.983984,-3.865308,0.983862,-3.867041,0.981738,-3.855859
1.500000,0.000000,0.983191,-3.862378,0.982739,-3.860376,0.982678,-3.858496,0.983618,-3.863599,0.981726,-3.855615,0.984131,-3.869263,0.983362,-3.864453,0.982336,-3.855298,0.983765,-3.864917,0.983374,-3.864014
1.510000,0.000000,0.982837,-3.859326,0.982654,-3.857568,0.982544,-3.856055,0.982263,-3.854810,0.982556,-3.858545,0.982812,-3.858032,0.983606,-3.864795,0.982520,-3.859180,0.982544,-3.855347,0.982117,-3.857056
1.520000,0.000000,0.982349,-3.857935,0.981873,-3.854150,0.982629,-3.859985,0.981067,-3.850830,0.982239,-3.858398,0.982166,-3.855005,0.981934,-3.856445,0.983398,-3.861597,0.982520,-3.860303,0.981287,-3.850952
1.530000,0.000000,0.979871,-3.850244,0.981665,-3.848975,0.980237,-3.846411,0.980481,-3.847607,0.980933,-3.848950,0.981042,-3.847754,0.980298,-3.843823,0.979272,-3.843286,0.980298,-3.846484,0.979553,-3.840771
1.540000,0.000000,0.980774,-3.847363,0.979797,-3.840479,0.980432,-3.844434,0.978455,-3.836450,0.979944,-3.846216,0.979712,-3.841528,0.980225,-3.847461,0.980103,-3.845068,0.981433,-3.852295,0.981506,-3.852026
1.550000,0.000000,0.978418,-3.838159,0.979785,-3.839038,0.980811,-3.843555,0.979333,-3.838867,0.978589,-3.838062,0.979419,-3.842456,0.979919,-3.841772,0.979761,-3.844312,0.978308,-3.832861,0.979810,-3.841748
1.560000,0.000000,0.980090,-3.842261,0.978308,-3.836890,0.977600,-3.827148,0.977209,-3.828711,0.978320,-3.835986,0.978271,-3.833936,0.977551,-3.830029,0.978528,-3.834619,0.977979,-3.831787,0.978650,-3.835254
1.570000,0.000000,0.977649,-3.829932,0.977856,-3.832349,0.976904,-3.832153,0.977539,-3.830127,0.977197,-3.828540,0.976404,-3.827271,0.978027,-3.832104,0.976697,-3.827246,0.976453,-3.821216,0.977820,-3.830176
1.580000,0.000000,0.976550,-3.822656,0.975659,-3.817432,0.976367,-3.821753,0.976904,-3.827124,0.976147,-3.819409,0.976379,-3.823267,0.977393,-3.822729,0.972217,-3.805225,0.975964,-3.822534,0.976709,-3.827637
1.590000,0.000000,0.975500,-3.819678,0.974048,-3.818506,0.975769,-3.816577,0.976904,-3.824487,0.975195,-3.817773,0.975391,-3.817603,0.976111,-3.823340,0.975488,-3.818262,0.975745,-3.819507,0.976550,-3.820898
1.600000,0.000000,0.976160,-3.824316,0.974963,-3.813696,0.975256,-3.817944,0.975854,-3.819092,0.976550,-3.819312,0.976160,-3.820972,0.975513,-3.817969,0.976379,-3.821240,0.975195,-3.816382,0.974365,-3.815039
1.610000,0.000000,0.972534,-3.803198,0.973462,-3.806665,0.973218,-3.807007,0.972351,-3.805200,0.972925,-3.805176,0.973560,-3.807227,0.971875,-3.799414,0.974268,-3.809180,0.972058,-3.803540,0.971729,-3.797437
1.620000,0.000000,0.972595,-3.802490,0.973291,-3.802173,0.972144,-3.797290,0.974084,-3.808691,0.971704,-3.795801,0.972168,-3.800122,0.971985,-3.796558,0.973816,-3.805591,0.972583,-3.803613,0.971399,-3.804590
1.630000,0.000000,0.972705,-3.800488,0.970947,-3.795264,0.971912,-3.793799,0.972192,-3.802710,0.971155,-3.793726,0.972168,-3.796362,0.971460,-3.799292,0.972034,-3.800073,0.972937,-3.802124,0.971069,-3.794263
1.640000,0.000000,0.969775,-3.788452,0.969397,-3.787305,0.969336,-3.785449,0.970593,-3.793628,0.969434,-3.789233,0.971423,-3.797485,0.970447,-3.789478,0.969360,-3.785205,0.971191,-3.792139,0.969287,-3.782715
1.650000,0.000000,0.969800,-3.781470,0.968347,-3.780957,0.970374,-3.788647,0.967407,-3.777173,0.970105,-3.789575,0.969897,-3.784595,0.970081,-3.787573,0.969385,-3.787231,0.969543,-3.786401,0.968750,-3.786060
1.660000,0.000000,0.968262,-3.781128,0.969189,-3.780786,0.968982,-3.778833,0.967688,-3.779590,0.966992,-3.778076,0.967200,-3.776172,0.970300,-3.786377,0.967981,-3.776978,0.970081,-3.786792,0.967224,-3.776685
1.670000,0.000000,0.964697,-3.765234,0.968738,-3.777222,0.967065,-3.776465,0.967212,-3.771582,0.967664,-3.774780,0.966028,-3.766187,0.968103,-3.773975,0.968213,-3.776733,0.964551,-3.763574,0.965662,-3.765820
1.680000,0.000000,0.964441,-3.755396,0.966370,-3.766211,0.963647,-3.756714,0.965161,-3.765503,0.966162,-3.765820,0.964673,-3.759448,0.965796,-3.766064,0.965344,-3.756982,0.967542,-3.767847,0.965881,-3.763696
1.690000,0.000000,0.962891,-3.747485,0.963049,-3.749805,0.965234,-3.760864,0.965039,-3.759351,0.966663,-3.770337,0.965259,-3.754834,0.961975,-3.747803,0.965564,-3.759497,0.962231,-3.751001,0.964478,-3.760376
1.700000,0.000000,0.962988,-3.748999,0.963159,-3.745386,0.962756,-3.750415,0.962695,-3.748486,0.959692,-3.735376,0.962756,-3.751440,0.963013,-3.752905,0.959802,-3.741528,0.959106,-3.726855,0.963916,-3.751978
1.710000,0.000000,0.960229,-3.732837,0.962158,-3.743823,0.959985,-3.737891,0.959973,-3.733911,0.963733,-3.751025,0.960437,-3.736377,0.962830,-3.743433,0.960181,-3.740332,0.961255,-3.741455,0.960315,-3.736548
1.720000,0.000000,0.959973,-3.732397,0.959387,-3.729761,0.958081,-3.723999,0.961072,-3.739307,0.959448,-3.730444,0.961096,-3.734302,0.954419,-3.723389,0.960376,-3.732227,0.960437,-3.723926,0.959155,-3.725146
1.730000,0.000000,0.959106,-3.733057,0.955408,-3.732495,0.960645,-3.732886,0.958899,-3.730664,0.960559,-3.731519,0.958215,-3.721143,0.956860,-3.720020,0.958301,-3.724731,0.957336,-3.720483,0.959680,-3.731543
1.740000,0.000000,0.957129,-3.715967,0.952979,-3.710669,0.958716,-3.721533,0.954285,-3.705859,0.957812,-3.724048,0.957471,-3.714697,0.955811,-3.713501,0.953687,-3.710571,0.955603,-3.713232,0.959485,-3.729736
1.750000,0.000000,0.955017,-3.707471,0.953491,-3.700830,0.955920,-3.711841,0.954089,-3.705762,0.955432,-3.709033,0.957861,-3.718335,0.951660,-3.695117,0.955823,-3.715234,0.953662,-3.700732,0.955554,-3.716821
1.760000,0.000000,0.954004,-3.698877,0.950317,-3.696069,0.951477,-3.695508,0.954163,-3.700488,0.953088,-3.698730,0.953882,-3.701807,0.951672,-3.693359,0.954407,-3.704614,0.954370,-3.704541,0.954163,-3.704175
1.770000,0.000000,0.952612,-3.697021,0.951428,-3.686475,0.952563,-3.696069,0.953308,-3.699927,0.950671,-3.690356,0.949866,-3.689600,0.950037,-3.689185,0.950647,-3.686279,0.950366,-3.691504,0.949341,-3.693311
1.780000,0.000000,0.950500,-3.687378,0.945593,-3.670532,0.950183,-3.685645,0.949121,-3.683960,0.949915,-3.677930,0.949854,-3.682764,0.950293,-3.679492,0.948035,-3.679785,0.948083,-3.680298,0.950366,-3.690063
1.790000,0.000000,0.943469,-3.656787,0.949731,-3.676392,0.948718,-3.675781,0.946118,-3.662427,0.947241,-3.672729,0.946521,-3.667041,0.951672,-3.690625,0.946924,-3.675830,0.946289,-3.673828,0.947607,-3.667896
1.800000,0.000000,0.946436,-3.667187,0.947363,-3.668140,0.945837,-3.660132,0.947803,-3.672632,0.949146,-3.683716,0.945776,-3.666357,0.945825,-3.664063,0.947424,-3.666528,0.945947,-3.664453,0.944495,-3.666138
1.810000,0.000000,0.942627,-3.649121,0.943298,-3.656616,0.941528,-3.643506,0.939526,-3.641333,0.944360,-3.655859,0.944482,-3.661572,0.944092,-3.664893,0.942920,-3.652344,0.941724,-3.643848,0.945837,-3.661279
1.820000,0.000000,0.935059,-3.631738,0.938855,-3.636841,0.944604,-3.651929,0.938538,-3.630566,0.939539,-3.645435,0.944556,-3.653638,0.942493,-3.651367,0.943066,-3.653760,0.940601,-3.645410,0.943262,-3.645117
1.830000,0.000000,0.941870,-3.641382,0.940869,-3.640723,0.937109,-3.638037,0.942151,-3.641040,0.940063,-3.637061,0.941931,-3.642871,0.938318,-3.635229,0.935095,-3.624902,0.938855,-3.634790,0.938867,-3.637842
1.840000,0.000000,0.934985,-3.621655,0.935327,-3.620093,0.939246,-3.623975,0.941968,-3.639038,0.936194,-3.617065,0.935547,-3.617163,0.937976,-3.626196,0.933472,-3.618335,0.940259,-3.628247,0.941602,-3.637134
1.850000,0.000000,0.933948,-3.613501,0.933887,-3.609985,0.931726,-3.593970,0.936841,-3.622461,0.938428,-3.627612,0.931543,-3.604321,0.935999,-3.612036,0.935266,-3.625220,0.930969,-3.602002,0.938147,-3.621021
1.860000,0.000000,0.927563,-3.592578,0.931458,-3.609717,0.936365,-3.621411,0.931335,-3.597681,0.935364,-3.612305,0.936719,-3.613232,0.932153,-3.600024,0.935657,-3.606030,0.933789,-3.604614,0.929773,-3.610229
1.870000,0.000000,0.931567,-3.588867,0.931726,-3.593433,0.932520,-3.600146,0.933057,-3.604834,0.925574,-3.579980,0.926282,-3.580762,0.932153,-3.598682,0.926025,-3.586060,0.932678,-3.596851,0.929504,-3.596606
1.880000,0.000000,0.928821,-3.581641,0.929761,-3.594580,0.926831,-3.579468,0.922534,-3.573437,0.928577,-3.590918,0.929761,-3.594214,0.927881,-3.574951,0.929810,-3.589771,0.928101,-3.587476,0.925525,-3.575781
1.890000,0.000000,0.922253,-3.557666,0.926929,-3.573730,0.925476,-3.568701,0.927966,-3.577393,0.918848,-3.555908,0.929907,-3.578784,0.927246,-3.570605,0.926135,-3.570044,0.927197,-3.574585,0.920923,-3.563574
1.900000,0.000000,0.922852,-3.573364,0.921167,-3.558179,0.924072,-3.559131,0.920581,-3.550708,0.918689,-3.545874,0.926843,-3.571411,0.918201,-3.553369,0.916382,-3.550903,0.917139,-3.545630,0.920691,-3.556494
1.910000,0.000000,0.911133,-3.537378,0.918042,-3.540942,0.918103,-3.549805,0.918896,-3.540161,0.919897,-3.544092,0.909277,-3.531250,0.919934,-3.543115,0.920471,-3.546899,0.920703,-3.550146,0.914172,-3.529077
1.920000,0.000000,0.911304,-3.525293,0.908411,-3.517920,0.915112,-3.542773,0.919055,-3.544946,0.920105,-3.545313,0.902051,-3.529224,0.918616,-3.537964,0.917163,-3.533179,0.906628,-3.518311,0.913672,-3.522119
1.930000,0.000000,0.907813,-3.512280,0.906689,-3.503564,0.910718,-3.513965,0.903308,-3.503516,0.917285,-3.521191,0.910413,-3.518359,0.909045,-3.515210,0.914270,-3.530371,0.912720,-3.519824,0.909900,-3.507104
1.940000,0.000000,0.911475,-3.511328,0.907349,-3.493408,0.903247,-3.497656,0.913550,-3.508081,0.911865,-3.524463,0.907031,-3.495605,0.905054,-3.509131,0.907935,-3.492603,0.901965,-3.495972,0.899146,-3.498755
1.950000,0.000000,0.907483,-3.491895,0.898572,-3.480054,0.908826,-3.498755,0.901208,-3.494434,0.906055,-3.499414,0.911584,-3.500024,0.897400,-3.473755,0.899744,-3.483301,0.909583,-3.496313,0.902014,-3.488794
1.960000,0.000000,0.900183,-3.464331,0.903137,-3.487036,0.904822,-3.479077,0.904407,-3.493359,0.892395,-3.463379,0.906421,-3.481201,0.901038,-3.469702,0.890234,-3.465161,0.902136,-3.478760,0.892822,-3.459595
1.970000,0.000000,0.895032,-3.465332,0.901123,-3.473169,0.905676,-3.474365,0.898755,-3.461182,0.892395,-3.455298,0.901782,-3.467114,0.897791,-3.461841,0.899707,-3.462891,0.901550,-3.472729,0.897131,-3.464233
1.980000,0.000000,0.900073,-3.463623,0.893567,-3.458032,0.898120,-3.455737,0.893604,-3.443237,0.894348,-3.440747,0.892371,-3.444312,0.880579,-3.430420,0.899109,-3.469897,0.894189,-3.447852,0.890588,-3.434937
1.990000,0.000000,0.893848,-3.438501,0.889319,-3.432642,0.883228,-3.440674,0.892578,-3.448584,0.886401,-3.413989,0.893042,-3.447119,0.894922,-3.445435,0.896021,-3.444336,0.878601,-3.432153,0.890723,-3.436304
2.000000,0.000000,0.881604,-3.415430,0.872498,-3.402881,0.884290,-3.424634,0.858826,-3.385913,0.886731,-3.427100,0.871423,-3.400513,0.878320,-3.402393,0.887988,-3.430811,0.891235,-3.437378,0.876440,-3.402051
2.010000,0.000000,0.883447,-3.412939,0.884082,-3.402832,0.873755,-3.403516,0.885962,-3.422241,0.888477,-3.421021,0.881738,-3.399487,0.852271,-3.389404,0.883130,-3.408545,0.868445,-3.379639,0.889026,-3.427271
2.020000,0.000000,0.864478,-3.385010,0.880505,-3.387549,0.875928,-3.387646,0.871497,-3.381616,0.867200,-3.383008,0.879041,-3.381030,0.855151,-3.388013,0.873669,-3.375073,0.887549,-3.406445,0.857666,-3.370508
2.030000,0.000000,0.866565,-3.366772,0.877209,-3.359009,0.872534,-3.357861,0.875146,-3.370923,0.875085,-3.354614,0.860828,-3.360645,0.864783,-3.360498,0.873840,-3.359058,0.877283,-3.384351,0.869946,-3.355566
2.040000,0.000000,0.876575,-3.366919,0.869678,-3.342969,0.855212,-3.352026,0.861987,-3.351953,0.870703,-3.357983,0.864783,-3.348633,0.863916,-3.336353,0.850867,-3.339429,0.853906,-3.340112,0.864600,-3.340527
2.050000,0.000000,0.806848,-3.306226,0.854797,-3.331323,0.863574,-3.351392,0.833594,-3.302588,0.851477,-3.310156,0.851306,-3.315137,0.860193,-3.341528,0.866467,-3.356006,0.866553,-3.351538,0.861194,-3.338867
2.060000,0.000000,0.854797,-3.331567,0.826843,-3.279688,0.830139,-3.295386,0.860046,-3.338794,0.851599,-3.321167,0.857178,-3.315234,0.854041,-3.324902,0.860767,-3.329199,0.846948,-3.299512,0.834766,-3.314819
2.070000,0.000000,0.839441,-3.298535,0.820203,-3.270264,0.847498,-3.303442,0.860583,-3.314014,0.843933,-3.288354,0.841663,-3.288672,0.847290,-3.298218,0.838379,-3.292090,0.833447,-3.291968,0.852966,-3.318188
2.080000,0.000000,0.826758,-3.273047,0.833313,-3.267212,0.838281,-3.267407,0.842346,-3.294067,0.821216,-3.284277,0.837537,-3.296118,0.829626,-3.261255,0.814221,-3.275952,0.840259,-3.295410,0.831042,-3.258496
2.090000,0.000000,0.837122,-3.271167,0.850366,-3.289307,0.843091,-3.266797,0.845593,-3.270581,0.826318,-3.266406,0.836572,-3.246973,0.824719,-3.252466,0.839844,-3.273096,0.832629,-3.256665,0.829700,-3.277832
2.100000,0.000000,0.818701,-3.225537,0.835242,-3.251660,0.821155,-3.207227,0.829199,-3.226392,0.831921,-3.231226,0.795630,-3.224121,0.791553,-3.218457,0.830188,-3.265894,0.818494,-3.235889,0.823792,-3.231079
2.110000,0.000000,0.828052,-3.233765,0.811841,-3.208911,0.820276,-3.213037,0.733948,-3.193774,0.810681,-3.224438,0.811572,-3.209497,0.815979,-3.210962,0.782715,-3.203125,0.820911,-3.217139,0.813074,-3.200098
2.120000,0.000000,0.795898,-3.184619,0.764954,-3.155566,0.800916,-3.196899,0.760339,-3.153467,0.798914,-3.191846,0.812390,-3.193823,0.795801,-3.200513,0.815417,-3.189673,0.810791,-3.190991,0.811548,-3.197095
2.130000,0.000000,0.817456,-3.184009,0.746472,-3.140503,0.803894,-3.197876,0.793420,-3.185474,0.799768,-3.172632,0.775781,-3.147705,0.759143,-3.147705,0.735889,-3.111353,0.799902,-3.191870,0.784595,-3.165405
2.140000,0.000000,0.811047,-3.186426,0.655811,-3.089648,0.763257,-3.126318,0.795471,-3.162451,0.745349,-3.132935,0.774524,-3.143384,0.771082,-3.124219,0.779944,-3.128125,0.789172,-3.128247,0.760608,-3.108252
