T,H,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E,M,E
1.150000,0.000000,0.995703,-3.850391,0.994141,-3.842188,0.997070,-3.853906,0.995703,-3.849219,0.992383,-3.837109,0.993945,-3.836719,0.995703,-3.853125,0.996094,-3.849219,0.997461,-3.858984,0.996094,-3.850000
1.160000,0.000000,0.994922,-3.844531,0.996289,-3.852344,0.995117,-3.846094,0.993555,-3.836719,0.993945,-3.839453,0.994336,-3.841797,0.996094,-3.853125,0.993945,-3.850781,0.996875,-3.853516,0.995313,-3.846484
1.170000,0.000000,0.993750,-3.837891,0.994727,-3.842578,0.991797,-3.828125,0.994336,-3.843359,0.989453,-3.833594,0.993555,-3.841016,0.994727,-3.844531,0.994141,-3.841406,0.995703,-3.850000,0.993164,-3.830469
1.180000,0.000000,0.993945,-3.839844,0.991602,-3.835156,0.993164,-3.836328,0.993750,-3.835156,0.995898,-3.852344,0.992578,-3.837891,0.994727,-3.847656,0.997266,-3.857031,0.991406,-3.837500,0.996289,-3.854687
1.190000,0.000000,0.993359,-3.840234,0.994141,-3.839453,0.994141,-3.835938,0.995313,-3.844922,0.993555,-3.839453,0.993555,-3.834766,0.994141,-3.837891,0.995117,-3.846094,0.995313,-3.849609,0.995313,-3.850000
1.200000,0.000000,0.991016,-3.828125,0.992383,-3.831641,0.994922,-3.841797,0.994141,-3.840234,0.993555,-3.835938,0.995117,-3.846094,0.995313,-3.844922,0.991992,-3.831641,0.993555,-3.835156,0.995508,-3.847266
1.210000,0.000000,0.995313,-3.847266,0.993945,-3.841406,0.992383,-3.829687,0.994141,-3.842969,0.994531,-3.844922,0.992383,-3.828125,0.985938,-3.819922,0.992773,-3.832422,0.992969,-3.840234,0.993164,-3.838672
1.220000,0.000000,0.994141,-3.839844,0.992383,-3.829297,0.992969,-3.830469,0.994141,-3.843750,0.988867,-3.819141,0.993945,-3.839844,0.994141,-3.843750,0.994922,-3.844141,0.994141,-3.844531,0.994531,-3.846094
1.230000,0.000000,0.994141,-3.837500,0.992969,-3.832031,0.993359,-3.835547,0.987695,-3.820703,0.994727,-3.841797,0.992188,-3.830078,0.992969,-3.840625,0.994922,-3.843359,0.994141,-3.841797,0.993359,-3.835938
1.240000,0.000000,0.988477,-3.819922,0.995508,-3.847266,0.992969,-3.834375,0.993359,-3.836328,0.992578,-3.836328,0.993945,-3.838672,0.992383,-3.833594,0.992188,-3.834375,0.993750,-3.836719,0.992773,-3.829297
1.250000,0.000000,0.990820,-3.819531,0.990625,-3.821094,0.991797,-3.825781,0.990234,-3.818750,0.992188,-3.828516,0.991406,-3.823828,0.991797,-3.832813,0.989062,-3.818359,0.993359,-3.839453,0.990625,-3.831250
1.260000,0.000000,0.989844,-3.811719,0.992188,-3.829297,0.991992,-3.831250,0.992578,-3.830859,0.988867,-3.809375,0.993750,-3.842578,0.991602,-3.821484,0.993164,-3.833984,0.990625,-3.819922,0.992383,-3.830859
1.270000,0.000000,0.992578,-3.827344,0.991602,-3.827734,0.993359,-3.836719,0.990234,-3.817969,0.990039,-3.823828,0.992969,-3.837500,0.992773,-3.835938,0.993750,-3.836328,0.991797,-3.832422,0.991992,-3.825391
1.280000,0.000000,0.992383,-3.826172,0.992383,-3.828516,0.991406,-3.827344,0.993164,-3.839062,0.990430,-3.820703,0.993555,-3.836328,0.992578,-3.832422,0.987500,-3.807812,0.990234,-3.827734,0.989648,-3.816406
1.290000,0.000000,0.989844,-3.820313,0.990430,-3.816406,0.989258,-3.820313,0.991602,-3.819922,0.992383,-3.832813,0.990234,-3.823047,0.990039,-3.813672,0.988281,-3.807422,0.995313,-3.848438,0.993164,-3.835547
1.300000,0.000000,0.989062,-3.814062,0.989453,-3.817578,0.991797,-3.822266,0.990039,-3.821484,0.989844,-3.818750,0.992969,-3.831250,0.987305,-3.818750,0.992383,-3.832422,0.991797,-3.829297,0.985547,-3.800781
1.310000,0.000000,0.986523,-3.814453,0.990430,-3.816797,0.988867,-3.813672,0.990625,-3.818359,0.989258,-3.810156,0.985742,-3.800391,0.986914,-3.798828,0.991797,-3.828906,0.990820,-3.820703,0.989258,-3.818359
1.320000,0.000000,0.985547,-3.796875,0.991797,-3.825000,0.987500,-3.807031,0.984375,-3.795313,0.988867,-3.808594,0.986523,-3.800391,0.989844,-3.821484,0.984766,-3.797656,0.983008,-3.786719,0.990430,-3.816797
1.330000,0.000000,0.987305,-3.805078,0.985938,-3.796094,0.988281,-3.810547,0.985742,-3.796094,0.987695,-3.800781,0.987500,-3.804297,0.987305,-3.797656,0.984570,-3.785938,0.990234,-3.816016,0.991016,-3.824219
1.340000,0.000000,0.988867,-3.812500,0.990625,-3.823828,0.983789,-3.797266,0.986523,-3.797656,0.986133,-3.802734,0.986328,-3.809766,0.983203,-3.789844,0.984961,-3.790625,0.985547,-3.793359,0.988086,-3.807812
1.350000,0.000000,0.982422,-3.787891,0.985742,-3.792187,0.986328,-3.806250,0.986719,-3.793359,0.988281,-3.801172,0.986328,-3.803516,0.984961,-3.797656,0.987500,-3.808594,0.982422,-3.782812,0.986719,-3.796875
1.360000,0.000000,0.986914,-3.798047,0.986719,-3.801953,0.985742,-3.803906,0.988086,-3.802734,0.984766,-3.792578,0.985547,-3.795313,0.990234,-3.817578,0.988867,-3.805469,0.986914,-3.805859,0.988477,-3.807422
1.370000,0.000000,0.985547,-3.797266,0.991406,-3.825000,0.986719,-3.794531,0.987891,-3.807812,0.983203,-3.780469,0.983789,-3.792969,0.985742,-3.796094,0.987500,-3.796875,0.983594,-3.792578,0.989062,-3.810547
1.380000,0.000000,0.989062,-3.817969,0.986719,-3.801172,0.984570,-3.788672,0.986523,-3.800000,0.983203,-3.775391,0.984961,-3.788281,0.987695,-3.807031,0.987695,-3.803516,0.987695,-3.798437,0.984375,-3.790625
1.390000,0.000000,0.985742,-3.791406,0.978320,-3.759766,0.984570,-3.795313,0.975195,-3.758203,0.983789,-3.787500,0.984766,-3.790625,0.982422,-3.783203,0.986719,-3.793750,0.986523,-3.786328,0.983594,-3.804297
1.400000,0.000000,0.981445,-3.766797,0.983594,-3.785156,0.983008,-3.785156,0.981836,-3.778906,0.983984,-3.787109,0.982227,-3.771875,0.985938,-3.791406,0.978516,-3.781250,0.989062,-3.808203,0.983594,-3.783594
1.410000,0.000000,0.981445,-3.775000,0.982031,-3.778125,0.988281,-3.805469,0.979883,-3.763281,0.978516,-3.764063,0.983594,-3.778125,0.973047,-3.760547,0.980469,-3.767578,0.983984,-3.784766,0.978711,-3.751172
1.420000,0.000000,0.980859,-3.776562,0.976758,-3.748047,0.984570,-3.789844,0.986328,-3.798047,0.977734,-3.765625,0.979492,-3.752344,0.984766,-3.786328,0.972070,-3.757031,0.983008,-3.768359,0.982617,-3.783594
1.430000,0.000000,0.985352,-3.786328,0.985547,-3.783984,0.983008,-3.783594,0.978516,-3.768359,0.980078,-3.755859,0.981445,-3.783594,0.974023,-3.738281,0.979688,-3.753125,0.983398,-3.781641,0.983789,-3.784375
1.440000,0.000000,0.983398,-3.764453,0.984375,-3.796875,0.979297,-3.763281,0.982812,-3.776953,0.981250,-3.769922,0.987891,-3.803906,0.979102,-3.749219,0.982422,-3.778125,0.972656,-3.760156,0.979297,-3.763672
1.450000,0.000000,0.978906,-3.741797,0.982812,-3.775391,0.979492,-3.775000,0.980273,-3.766797,0.969141,-3.728125,0.985156,-3.791797,0.979688,-3.761328,0.980664,-3.770703,0.976953,-3.757422,0.978711,-3.767187
1.460000,0.000000,0.981250,-3.775391,0.973437,-3.758984,0.977930,-3.754688,0.982617,-3.777734,0.982422,-3.764844,0.972461,-3.732031,0.974805,-3.732422,0.983008,-3.788672,0.981445,-3.763672,0.984570,-3.782422
1.470000,0.000000,0.982617,-3.781250,0.982812,-3.776953,0.976172,-3.733594,0.984180,-3.794141,0.980273,-3.764063,0.975977,-3.757422,0.977930,-3.754297,0.981445,-3.766406,0.982227,-3.778906,0.980273,-3.759766
1.480000,0.000000,0.982422,-3.772656,0.976563,-3.746094,0.973047,-3.760547,0.972656,-3.739844,0.980078,-3.761328,0.976563,-3.744922,0.986133,-3.785156,0.978516,-3.754297,0.973828,-3.739063,0.968359,-3.737500
1.490000,0.000000,0.981445,-3.762500,0.978516,-3.748828,0.978125,-3.759375,0.966797,-3.712109,0.979297,-3.757813,0.978320,-3.755078,0.981055,-3.766406,0.977930,-3.757813,0.979102,-3.755469,0.977734,-3.758594
1.500000,0.000000,0.979688,-3.762891,0.971484,-3.735547,0.980273,-3.762500,0.981445,-3.762500,0.977539,-3.772266,0.975000,-3.748828,0.974414,-3.754297,0.971875,-3.738281,0.968555,-3.730078,0.968359,-3.730859
1.510000,0.000000,0.977734,-3.746484,0.970898,-3.714453,0.976758,-3.748047,0.977930,-3.752344,0.979883,-3.757031,0.973242,-3.726172,0.975781,-3.727344,0.977539,-3.741406,0.973828,-3.735547,0.974414,-3.731641
1.520000,0.000000,0.972461,-3.722656,0.973437,-3.727344,0.971094,-3.719141,0.974219,-3.725000,0.971680,-3.713672,0.969727,-3.728125,0.954883,-3.712891,0.976367,-3.745312,0.973828,-3.735937,0.974023,-3.726953
1.530000,0.000000,0.972070,-3.716797,0.974414,-3.729687,0.972656,-3.725000,0.971680,-3.721875,0.973047,-3.727734,0.968750,-3.723438,0.970898,-3.716406,0.968359,-3.724609,0.972266,-3.715625,0.976367,-3.737891
1.540000,0.000000,0.964648,-3.693750,0.967773,-3.715625,0.968555,-3.711328,0.965430,-3.681250,0.975000,-3.732813,0.966602,-3.698828,0.968945,-3.707422,0.976563,-3.741406,0.975586,-3.738672,0.973242,-3.726563
1.550000,0.000000,0.969922,-3.697656,0.963867,-3.689453,0.970898,-3.728125,0.967383,-3.691016,0.973047,-3.720703,0.967578,-3.707422,0.967578,-3.712500,0.953516,-3.691797,0.964844,-3.705469,0.967773,-3.711719
1.560000,0.000000,0.972656,-3.745703,0.967578,-3.689453,0.964844,-3.706250,0.965234,-3.698047,0.969141,-3.721094,0.964063,-3.703906,0.966992,-3.704687,0.965039,-3.689844,0.969922,-3.706641,0.970117,-3.696094
1.570000,0.000000,0.959375,-3.670703,0.964063,-3.672656,0.967773,-3.723828,0.968164,-3.699219,0.971289,-3.708594,0.969727,-3.715234,0.959570,-3.672656,0.968945,-3.713281,0.962305,-3.690234,0.966016,-3.687500
1.580000,0.000000,0.968750,-3.707422,0.950391,-3.668750,0.949023,-3.664453,0.965820,-3.705859,0.967773,-3.692969,0.962695,-3.682031,0.960742,-3.696484,0.970313,-3.700000,0.971875,-3.707422,0.970508,-3.715625
1.590000,0.000000,0.968164,-3.702734,0.958594,-3.663672,0.963086,-3.684375,0.963477,-3.669922,0.967969,-3.715234,0.963281,-3.678516,0.964453,-3.676172,0.966797,-3.694141,0.958008,-3.687891,0.965430,-3.710156
1.600000,0.000000,0.966602,-3.677344,0.953125,-3.653125,0.959375,-3.687500,0.969531,-3.706641,0.971289,-3.706250,0.966602,-3.695703,0.960352,-3.669531,0.968945,-3.706641,0.957617,-3.688281,0.945508,-3.662109
1.610000,0.000000,0.965234,-3.691406,0.957422,-3.667578,0.960742,-3.669141,0.962305,-3.661719,0.947266,-3.632422,0.960547,-3.667969,0.962109,-3.666797,0.950781,-3.646094,0.954688,-3.652344,0.962891,-3.671484
1.620000,0.000000,0.968164,-3.687109,0.956250,-3.652734,0.956836,-3.637891,0.948828,-3.640234,0.960547,-3.675000,0.967969,-3.703125,0.964648,-3.693750,0.960547,-3.669531,0.967969,-3.691016,0.956055,-3.655469
1.630000,0.000000,0.963672,-3.682031,0.957812,-3.650391,0.935937,-3.630469,0.965039,-3.698047,0.947461,-3.639844,0.953320,-3.629297,0.964844,-3.687109,0.956445,-3.652344,0.948242,-3.641406,0.960352,-3.667578
1.640000,0.000000,0.949414,-3.626172,0.955273,-3.637500,0.957031,-3.655078,0.944141,-3.634375,0.955469,-3.643359,0.947266,-3.612891,0.958984,-3.652734,0.941992,-3.612500,0.942578,-3.640234,0.964648,-3.680469
1.650000,0.000000,0.951758,-3.630469,0.956445,-3.664844,0.967773,-3.684766,0.949023,-3.630469,0.960938,-3.665625,0.957227,-3.660156,0.944727,-3.617969,0.935156,-3.611328,0.959766,-3.661328,0.949219,-3.616797
1.660000,0.000000,0.954297,-3.632422,0.956836,-3.656250,0.942969,-3.573047,0.947266,-3.634375,0.947461,-3.612109,0.957422,-3.651172,0.950391,-3.605469,0.945898,-3.646484,0.959375,-3.665625,0.954492,-3.652344
1.670000,0.000000,0.944727,-3.602344,0.953516,-3.639063,0.950000,-3.627344,0.953711,-3.656250,0.965820,-3.681641,0.954492,-3.651562,0.946094,-3.621484,0.951367,-3.636719,0.956055,-3.631641,0.949609,-3.626562
1.680000,0.000000,0.955664,-3.646875,0.948438,-3.617188,0.956445,-3.644141,0.956055,-3.651953,0.951758,-3.631641,0.947656,-3.617969,0.944531,-3.583594,0.945508,-3.618750,0.953906,-3.642187,0.963867,-3.665625
1.690000,0.000000,0.943164,-3.582031,0.950586,-3.608594,0.946484,-3.578516,0.947656,-3.617188,0.946680,-3.613672,0.949023,-3.617188,0.941797,-3.598438,0.950586,-3.607422,0.945117,-3.592578,0.933203,-3.606250
1.700000,0.000000,0.942187,-3.575781,0.947656,-3.603125,0.942383,-3.588672,0.944922,-3.589062,0.931250,-3.533984,0.958203,-3.656641,0.933008,-3.546875,0.958008,-3.649219,0.955078,-3.634375,0.951758,-3.610547
1.710000,0.000000,0.946680,-3.603906,0.950000,-3.623047,0.949023,-3.605078,0.950586,-3.605078,0.949609,-3.629297,0.946289,-3.609375,0.944727,-3.594531,0.944336,-3.576953,0.940430,-3.587500,0.930273,-3.552344
1.720000,0.000000,0.922461,-3.559375,0.931055,-3.557422,0.934180,-3.564844,0.951172,-3.610937,0.915039,-3.553906,0.934766,-3.566016,0.935352,-3.553516,0.880469,-3.546875,0.946289,-3.582422,0.950586,-3.600391
1.730000,0.000000,0.928125,-3.526953,0.916992,-3.535156,0.931836,-3.548437,0.930664,-3.563672,0.936328,-3.587109,0.941016,-3.559375,0.927930,-3.576563,0.940039,-3.576172,0.911523,-3.530469,0.944727,-3.592578
1.740000,0.000000,0.944336,-3.592578,0.940820,-3.580859,0.943750,-3.592578,0.930469,-3.557422,0.947070,-3.594531,0.938281,-3.583203,0.936719,-3.587891,0.939063,-3.569922,0.921094,-3.552734,0.928320,-3.560938
1.750000,0.000000,0.939648,-3.577734,0.943555,-3.591016,0.937109,-3.538672,0.934961,-3.535938,0.930859,-3.535547,0.939844,-3.566797,0.927344,-3.595312,0.919727,-3.517578,0.933203,-3.554297,0.942969,-3.588672
1.760000,0.000000,0.936523,-3.565234,0.922656,-3.490234,0.937695,-3.577344,0.931836,-3.542578,0.924219,-3.525000,0.942383,-3.566797,0.930469,-3.530859,0.931836,-3.560156,0.914063,-3.503125,0.947656,-3.588672
1.770000,0.000000,0.934961,-3.550000,0.927539,-3.522656,0.891016,-3.486328,0.922070,-3.534766,0.916406,-3.503516,0.831250,-3.484375,0.906055,-3.533984,0.901563,-3.453906,0.938281,-3.561719,0.925586,-3.548828
1.780000,0.000000,0.917578,-3.517578,0.920312,-3.508203,0.924414,-3.519531,0.934961,-3.572266,0.918945,-3.505859,0.938477,-3.570703,0.924805,-3.510156,0.938281,-3.569141,0.935937,-3.532422,0.938867,-3.558984
1.790000,0.000000,0.894727,-3.521875,0.901172,-3.503906,0.935352,-3.550391,0.918359,-3.522656,0.934375,-3.583203,0.924805,-3.536328,0.926953,-3.525000,0.928906,-3.519141,0.911523,-3.492188,0.922266,-3.540625
1.800000,0.000000,0.917773,-3.514844,0.916406,-3.494531,0.891602,-3.442578,0.938086,-3.557812,0.938086,-3.558594,0.913086,-3.494922,0.909375,-3.499609,0.898047,-3.521484,0.921484,-3.507422,0.921875,-3.538281
1.810000,0.000000,0.915234,-3.489453,0.924805,-3.530469,0.898242,-3.467578,0.933789,-3.540625,0.923242,-3.520313,0.902930,-3.449609,0.908008,-3.468359,0.927539,-3.517969,0.903906,-3.449609,0.921094,-3.518359
1.820000,0.000000,0.913477,-3.446875,0.907031,-3.483203,0.923828,-3.500781,0.909180,-3.430469,0.915039,-3.463672,0.918164,-3.486719,0.886914,-3.419531,0.901953,-3.446484,0.922852,-3.512891,0.922070,-3.477734
1.830000,0.000000,0.926953,-3.500391,0.901953,-3.434766,0.890625,-3.440234,0.907227,-3.457813,0.917969,-3.467578,0.896875,-3.438281,0.896484,-3.414063,0.912695,-3.480859,0.883984,-3.466797,0.899805,-3.410156
1.840000,0.000000,0.935547,-3.511328,0.914648,-3.480469,0.906836,-3.428906,0.868164,-3.424609,0.904492,-3.437109,0.871680,-3.421484,0.872266,-3.397656,0.917969,-3.498047,0.911914,-3.487891,0.844531,-3.423437
1.850000,0.000000,0.907422,-3.427734,0.927734,-3.508984,0.883398,-3.398828,0.897852,-3.447266,0.887695,-3.435156,0.912109,-3.473438,0.903711,-3.430078,0.912891,-3.462891,0.924023,-3.489063,0.924219,-3.508594
1.860000,0.000000,0.876758,-3.387500,0.905078,-3.418359,0.908008,-3.446484,0.871289,-3.424609,0.866602,-3.404297,0.913281,-3.465625,0.906055,-3.416406,0.907617,-3.455859,0.883008,-3.433203,0.891016,-3.438281
1.870000,0.000000,0.906641,-3.430469,0.915430,-3.466797,0.907031,-3.436719,0.862305,-3.381641,0.899805,-3.429688,0.889258,-3.412109,0.865234,-3.412500,0.895312,-3.396094,0.882617,-3.404297,0.869141,-3.425000
1.880000,0.000000,0.898633,-3.425781,0.899805,-3.426953,0.889453,-3.418359,0.881445,-3.410938,0.880859,-3.369141,0.860352,-3.311328,0.907422,-3.448437,0.894922,-3.429297,0.896094,-3.418359,0.916602,-3.432031
1.890000,0.000000,0.814258,-3.324609,0.889453,-3.448437,0.891602,-3.378516,0.897266,-3.400000,0.913281,-3.444141,0.885742,-3.368750,0.900977,-3.441406,0.883594,-3.371875,0.801953,-3.282422,0.903125,-3.417578
1.900000,0.000000,0.893750,-3.390234,0.870898,-3.392578,0.899414,-3.373047,0.879883,-3.375781,0.878906,-3.402344,0.889844,-3.376172,0.895703,-3.431250,0.905078,-3.416016,0.840625,-3.371484,0.907227,-3.413672
1.910000,0.000000,0.891211,-3.353516,0.836523,-3.318359,0.883789,-3.383203,0.797852,-3.314062,0.806250,-3.311328,0.858594,-3.290625,0.889844,-3.374609,0.882227,-3.371094,0.876563,-3.355859,0.900000,-3.425781
1.920000,0.000000,0.887109,-3.385937,0.901563,-3.411328,0.882813,-3.329297,0.854883,-3.308594,0.889648,-3.324219,0.878320,-3.361719,0.875586,-3.375781,0.604102,-3.244531,0.867773,-3.348828,0.872070,-3.387891
1.930000,0.000000,0.799023,-3.243750,0.857812,-3.275781,0.835938,-3.278125,0.866211,-3.366797,0.877734,-3.314453,0.834961,-3.239844,0.888867,-3.387891,0.864844,-3.297656,0.886523,-3.366016,0.748242,-3.199219
1.940000,0.000000,0.872461,-3.304688,0.893945,-3.370312,0.808789,-3.228906,0.867578,-3.316406,0.866406,-3.291406,0.883789,-3.344531,0.881445,-3.325781,0.882617,-3.363281,0.878320,-3.325781,0.849023,-3.325000
1.950000,0.000000,0.862500,-3.320313,0.836328,-3.300000,0.808789,-3.197656,0.849219,-3.305078,0.772461,-3.225391,0.823438,-3.264063,0.874023,-3.378906,0.843750,-3.260156,0.825586,-3.303906,0.815039,-3.247266
1.960000,0.000000,0.861914,-3.340234,0.809766,-3.287500,0.828320,-3.244922,0.840820,-3.242188,0.873242,-3.325000,0.870508,-3.324219,0.850195,-3.269922,0.856055,-3.299219,0.733398,-3.173437,0.858594,-3.302734
1.970000,0.000000,0.852148,-3.264063,0.815625,-3.210938,0.864844,-3.313672,0.848047,-3.277734,0.881641,-3.355469,0.758984,-3.201953,0.787109,-3.214844,0.824414,-3.240234,0.813086,-3.217578,0.793945,-3.262109
1.980000,0.000000,0.836328,-3.239844,0.740430,-3.143750,0.867188,-3.316797,0.820313,-3.262109,0.795508,-3.196484,0.801562,-3.189062,0.861914,-3.243359,0.858789,-3.285156,0.767773,-3.203906,0.844141,-3.273438
1.990000,0.000000,0.883398,-3.363672,0.851953,-3.252734,0.816211,-3.238281,0.845508,-3.258203,0.789844,-3.160156,0.782227,-3.159766,0.849023,-3.192578,0.786523,-3.187891,0.834180,-3.243750,0.856055,-3.266016
2.000000,0.000000,0.821484,-3.237891,0.858008,-3.332813,0.837891,-3.244922,0.622070,-3.105859,0.838867,-3.180469,0.849609,-3.252344,0.802344,-3.236719,0.866602,-3.286719,0.748633,-3.180078,0.821875,-3.204297
2.010000,0.000000,0.682227,-3.074609,0.850000,-3.223047,0.773242,-3.126953,0.833789,-3.194531,0.836914,-3.193750,0.882422,-3.316797,0.765430,-3.186719,0.758203,-3.159766,0.874609,-3.306641,0.861719,-3.291797
2.020000,0.000000,0.824609,-3.197266,0.735547,-3.121484,0.847461,-3.194531,0.840430,-3.205078,0.794531,-3.187500,0.824805,-3.181641,0.851563,-3.255859,0.735156,-3.148047,0.825391,-3.183984,0.428320,-3.022266
2.030000,0.000000,0.841992,-3.207422,0.776758,-3.103516,0.780469,-3.176563,0.787305,-3.189844,0.807227,-3.204687,0.768945,-3.121875,0.829297,-3.156250,0.827734,-3.200391,0.742969,-3.133594,0.854688,-3.286328
2.040000,0.000000,0.817383,-3.148438,0.739062,-3.144141,0.810742,-3.196094,0.696289,-3.097656,0.823828,-3.189453,0.794922,-3.127344,0.820508,-3.162891,0.764648,-3.086328,0.735352,-3.137109,0.674805,-3.081641
2.050000,0.000000,0.803320,-3.128125,0.796094,-3.154297,0.610352,-3.007813,0.757227,-3.139453,0.817187,-3.137109,0.808789,-3.124609,0.778320,-3.075000,0.834570,-3.156641,0.725000,-3.050000,0.752734,-3.066406
2.060000,0.000000,0.756055,-3.054688,0.829883,-3.145313,0.818164,-3.188672,0.790430,-3.126953,0.656055,-3.012891,0.838281,-3.212891,0.343750,-2.808984,0.800781,-3.110156,0.742383,-3.033594,0.783789,-3.181250
2.070000,0.000000,0.317188,-2.832422,0.793555,-3.117969,0.785547,-3.046484,0.812695,-3.117188,0.646289,-2.918750,0.609180,-3.000391,0.800195,-3.142187,0.763281,-3.070313,0.790820,-3.080078,0.820117,-3.141406
2.080000,0.000000,0.774219,-3.114844,0.739648,-3.006250,0.701172,-3.032031,0.639062,-2.999219,0.778516,-3.046484,0.804492,-3.100391,0.590625,-3.009766,0.726758,-3.067188,0.709961,-2.953516,0.628125,-2.963672
2.090000,0.000000,0.111719,-2.785938,-0.632227,-2.920313,0.669727,-2.989453,0.093945,-2.802344,0.644141,-2.942188,0.708008,-3.023438,0.496680,-2.862500,0.769922,-3.021875,0.550000,-2.969141,0.772656,-3.010156
2.100000,0.000000,0.795117,-3.079297,0.441797,-2.891406,0.796875,-3.112109,0.573047,-2.903516,0.726758,-3.080078,0.779102,-3.038672,0.738281,-2.981641,0.729492,-2.943359,0.544141,-2.877344,0.598242,-2.982422
2.110000,0.000000,0.437109,-2.764844,0.760352,-3.080078,0.743164,-3.050781,0.777734,-3.085938,0.770703,-3.050391,0.454883,-2.771484,0.502539,-2.867969,0.723047,-2.978906,0.779102,-3.061328,0.209961,-2.683203
2.120000,0.000000,0.610156,-2.900000,0.707812,-2.960938,0.760547,-2.997266,0.421094,-2.860547,0.688867,-2.969531,0.674805,-2.886719,0.745313,-2.979687,0.643359,-2.919141,0.470313,-2.810938,0.552148,-2.913281
2.130000,0.000000,0.465234,-2.785938,0.738477,-2.923437,0.571484,-2.947266,0.499023,-2.727734,0.351953,-2.796484,0.822656,-3.117188,0.790430,-2.996875,0.780469,-3.004297,0.782617,-3.009375,0.654687,-2.915234
2.140000,0.000000,0.532813,-2.889844,0.461914,-2.885547,0.606055,-2.810156,0.609570,-2.866406,0.460547,-2.871484,0.612695,-2.893750,0.686719,-2.928516,0.314844,-2.835938,0.267578,-2.733203,0.718164,-2.943359
